datetime,Coal,region,Wind,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2019-07-01 00:00:00,30570,MIDA,2081,1341,2,1379,186,33688,44931
2019-07-01 01:00:00,29987,MIDA,2564,881,2,1315,206,33730,43750
2019-07-01 02:00:00,27365,MIDA,2573,688,2,1073,208,33670,40264
2019-07-01 03:00:00,24355,MIDA,1738,774,2,1083,207,33812,38062
2019-07-01 04:00:00,24991,MIDA,1456,543,2,1022,177,33388,36121
2019-07-01 05:00:00,19253,MIDA,873,725,2,1007,209,33812,31383
2019-07-01 06:00:00,18233,MIDA,615,724,2,989,217,33829,29974
2019-07-01 07:00:00,17719,MIDA,858,711,2,897,220,33849,28062
2019-07-01 08:00:00,17626,MIDA,928,750,2,894,223,33881,27350
2019-07-01 09:00:00,17629,MIDA,1372,721,2,895,223,33940,28631
2019-07-01 10:00:00,17655,MIDA,1145,832,40,1036,224,33987,32062
2019-07-01 11:00:00,18003,MIDA,1015,917,380,1051,223,34030,35443
2019-07-01 12:00:00,21198,MIDA,943,853,800,1076,219,34038,37563
2019-07-01 13:00:00,22876,MIDA,632,924,968,1416,220,34000,40830
2019-07-01 14:00:00,25330,MIDA,787,1110,1062,1363,222,33988,45525
2019-07-01 15:00:00,26896,MIDA,809,1422,1117,1396,222,33949,48405
2019-07-01 16:00:00,29145,MIDA,694,1706,1108,1381,219,33907,49847
2019-07-01 17:00:00,31435,MIDA,282,3023,1126,1372,218,33884,52198
2019-07-01 18:00:00,33260,MIDA,160,4491,1079,1380,215,33874,54170
2019-07-01 19:00:00,34475,MIDA,270,5646,1068,1370,208,33848,55892
2019-07-01 20:00:00,34978,MIDA,323,5923,977,1396,206,33810,58332
2019-07-01 21:00:00,35000,MIDA,459,6045,795,1385,250,33790,60001
2019-07-01 22:00:00,34536,MIDA,717,5781,570,1386,350,33787,59555
2019-07-01 23:00:00,34649,MIDA,1044,3521,205,1390,348,33779,58866
2019-07-02 00:00:00,33514,MIDA,1143,1927,2,1397,348,33780,54828
2019-07-02 01:00:00,31652,MIDA,1580,1033,2,1409,202,33782,53022
2019-07-02 02:00:00,29527,MIDA,1896,839,2,1394,205,33813,48980
2019-07-02 03:00:00,28188,MIDA,2107,920,2,1079,204,33824,43011
2019-07-02 04:00:00,22342,MIDA,687,747,2,1068,208,33779,33308
2019-07-02 05:00:00,21336,MIDA,2548,722,2,1055,206,33834,35491
2019-07-02 06:00:00,19226,MIDA,2730,625,2,1018,208,33871,33367
2019-07-02 07:00:00,18757,MIDA,2863,581,2,994,214,33875,32009
2019-07-02 08:00:00,18654,MIDA,3005,651,2,961,216,33892,31218
2019-07-02 09:00:00,18886,MIDA,2902,679,2,973,216,33881,33216
2019-07-02 10:00:00,19480,MIDA,2948,680,36,906,220,33870,35389
2019-07-02 11:00:00,20917,MIDA,2507,1161,323,1028,221,33873,37977
2019-07-02 12:00:00,25545,MIDA,1736,1018,767,974,224,33826,40983
2019-07-02 13:00:00,28467,MIDA,1272,1129,943,1333,238,33783,44239
2019-07-02 14:00:00,30855,MIDA,1144,1171,1037,1604,212,33772,48974
2019-07-02 15:00:00,33128,MIDA,1100,1461,1084,1601,224,33714,54039
2019-07-02 16:00:00,34972,MIDA,1099,2212,1087,1819,231,33686,56838
2019-07-02 17:00:00,35065,MIDA,1304,4000,1078,1922,216,33649,59288
2019-07-02 18:00:00,36151,MIDA,1529,4571,1050,1908,246,33592,61122
2019-07-02 19:00:00,36476,MIDA,2103,4599,987,2003,212,33575,62429
2019-07-02 20:00:00,36945,MIDA,2374,4985,919,1981,208,33569,62915
2019-07-02 21:00:00,35932,MIDA,3103,5517,821,2007,205,33533,61762
2019-07-02 22:00:00,35880,MIDA,3052,5098,564,2160,272,33568,60650
2019-07-02 23:00:00,34725,MIDA,3120,4037,201,1996,297,33549,58802
2019-07-03 00:00:00,32249,MIDA,2334,2692,9,1936,248,33628,55990
2019-07-03 01:00:00,30626,MIDA,2509,1351,9,1868,239,33658,54321
2019-07-03 02:00:00,27918,MIDA,2303,1056,9,1683,204,33684,50181
2019-07-03 03:00:00,26578,MIDA,3132,860,9,1386,204,33732,45012
2019-07-03 04:00:00,24190,MIDA,2323,937,2,1091,205,33830,37736
2019-07-03 05:00:00,22595,MIDA,2193,606,9,1012,201,33769,37600
2019-07-03 06:00:00,20658,MIDA,2048,548,9,971,198,33785,35847
2019-07-03 07:00:00,19381,MIDA,1414,542,9,970,202,33781,35010
2019-07-03 08:00:00,19149,MIDA,1732,534,9,963,217,33833,33938
2019-07-03 09:00:00,19610,MIDA,1272,600,9,976,220,33833,36693
2019-07-03 10:00:00,20693,MIDA,1400,757,31,946,217,33821,39244
2019-07-03 11:00:00,22797,MIDA,1273,781,287,984,215,33817,40681
2019-07-03 12:00:00,25698,MIDA,930,748,619,1044,212,33791,42215
2019-07-03 13:00:00,28186,MIDA,691,810,864,1327,259,33768,45258
2019-07-03 14:00:00,30699,MIDA,362,819,988,1638,255,33754,48544
2019-07-03 15:00:00,31886,MIDA,201,1127,1013,1701,240,33735,53266
2019-07-03 16:00:00,32965,MIDA,146,3553,996,1954,212,33709,56032
2019-07-03 17:00:00,34173,MIDA,139,5013,1048,2288,209,33631,57874
2019-07-03 18:00:00,34585,MIDA,166,5085,991,2326,211,33620,59735
2019-07-03 19:00:00,34468,MIDA,266,5523,956,2355,210,33565,60622
2019-07-03 20:00:00,34064,MIDA,163,5528,876,2360,262,33582,61644
2019-07-03 21:00:00,33851,MIDA,506,5539,667,2363,267,33580,61282
2019-07-03 22:00:00,33492,MIDA,518,4958,399,2359,356,33565,59726
2019-07-03 23:00:00,32934,MIDA,684,3884,136,2349,355,33553,56376
2019-07-04 00:00:00,32996,MIDA,368,2525,2,2135,345,33590,52413
2019-07-04 01:00:00,32728,MIDA,516,1344,2,2001,252,33607,49570
2019-07-04 02:00:00,30414,MIDA,687,919,2,1561,205,33615,45936
2019-07-04 03:00:00,27463,MIDA,1028,513,2,1183,209,33648,42458
2019-07-04 04:00:00,24722,MIDA,2775,738,9,1034,207,33733,40596
2019-07-04 05:00:00,23126,MIDA,221,487,2,1075,208,33695,36335
2019-07-04 06:00:00,20824,MIDA,157,474,2,984,216,33716,35087
2019-07-04 07:00:00,19013,MIDA,237,467,2,1076,220,33734,33663
2019-07-04 08:00:00,18390,MIDA,402,488,2,967,221,33754,32054
2019-07-04 09:00:00,18220,MIDA,566,547,2,964,216,33773,31046
2019-07-04 10:00:00,18209,MIDA,561,604,10,962,217,33798,31143
2019-07-04 11:00:00,18204,MIDA,420,614,240,1025,216,33809,33266
2019-07-04 12:00:00,20328,MIDA,253,664,629,975,225,33781,37865
2019-07-04 13:00:00,23786,MIDA,218,700,814,1008,229,33674,40689
2019-07-04 14:00:00,28054,MIDA,240,974,995,1380,228,33639,43616
2019-07-04 15:00:00,30809,MIDA,377,1559,1034,1348,226,33565,47861
2019-07-04 16:00:00,31952,MIDA,403,2629,1014,1406,223,33532,51011
2019-07-04 17:00:00,33149,MIDA,429,3007,992,1370,221,33500,52530
2019-07-04 18:00:00,32872,MIDA,421,4489,899,1378,219,33490,53007
2019-07-04 19:00:00,33296,MIDA,570,4935,880,1378,264,33459,52982
2019-07-04 20:00:00,33188,MIDA,738,5042,764,1374,262,33438,53085
2019-07-04 21:00:00,33052,MIDA,486,5003,396,1367,259,33402,53001
2019-07-04 22:00:00,32679,MIDA,543,3782,140,1390,257,33417,51371
2019-07-04 23:00:00,32259,MIDA,626,2727,18,1400,210,33445,48522
2019-07-05 00:00:00,30458,MIDA,778,1561,2,1397,209,33493,46498
2019-07-05 01:00:00,28711,MIDA,777,1338,2,1420,196,33543,45389
2019-07-05 02:00:00,28616,MIDA,524,877,2,1349,158,33584,42399
2019-07-05 03:00:00,27325,MIDA,581,527,2,1002,160,33569,40851
2019-07-05 04:00:00,25059,MIDA,829,519,2,1034,208,33680,38360
2019-07-05 05:00:00,22103,MIDA,801,499,2,1075,170,33577,36082
2019-07-05 06:00:00,19642,MIDA,898,463,2,1054,175,33604,34669
2019-07-05 07:00:00,18589,MIDA,863,517,2,1102,172,33612,33186
2019-07-05 08:00:00,18412,MIDA,944,503,2,1015,178,33618,32365
2019-07-05 09:00:00,18342,MIDA,1240,562,2,1077,175,33649,33559
2019-07-05 10:00:00,18616,MIDA,933,613,17,967,169,33662,35777
2019-07-05 11:00:00,18894,MIDA,685,653,201,1017,169,33643,38287
2019-07-05 12:00:00,23163,MIDA,302,626,433,1044,166,33651,40859
2019-07-05 13:00:00,27070,MIDA,189,673,631,1301,164,33617,44232
2019-07-05 14:00:00,29161,MIDA,207,733,759,1835,167,33556,49220
2019-07-05 15:00:00,30494,MIDA,257,2676,869,2029,165,33533,51344
2019-07-05 16:00:00,32604,MIDA,366,4232,840,1696,168,33478,54997
2019-07-05 17:00:00,32488,MIDA,366,4541,885,1667,170,33448,57796
2019-07-05 18:00:00,32990,MIDA,619,5759,852,1702,169,33405,58905
2019-07-05 19:00:00,33448,MIDA,1007,5970,672,2032,165,33406,59373
2019-07-05 20:00:00,33788,MIDA,856,6050,658,2227,220,33371,59596
2019-07-05 21:00:00,34063,MIDA,683,5903,616,2381,222,33387,59126
