coal,hydro,nuclear,gas_naptha_diesel,res,total,date,year,month,month_date,weekday,unit
2610.0,444.0,89.0,174.0,153.0,3470.0,2017-10-10,2017,10,10-10,Tuesday,MU
2625.0,433.0,89.0,163.0,138.0,3448.0,2017-10-11,2017,10,10-11,Wednesday,MU
2644.0,426.0,89.0,171.0,109.0,3439.0,2017-10-12,2017,10,10-12,Thursday,MU
2617.0,428.0,90.0,180.0,125.0,3440.0,2017-10-13,2017,10,10-13,Friday,MU
2602.0,405.0,90.0,162.0,165.0,3424.0,2017-10-14,2017,10,10-14,Saturday,MU
2496.0,396.0,90.0,148.0,194.0,3324.0,2017-10-15,2017,10,10-15,Sunday,MU
2553.0,399.0,92.0,153.0,180.0,3377.0,2017-10-16,2017,10,10-16,Monday,MU
2612.0,382.0,93.0,170.0,152.0,3409.0,2017-10-17,2017,10,10-17,Tuesday,MU
2584.0,345.0,97.0,162.0,157.0,3345.0,2017-10-18,2017,10,10-18,Wednesday,MU
2432.0,342.0,86.0,143.0,181.0,3184.0,2017-10-19,2017,10,10-19,Thursday,MU
2333.0,348.0,87.0,123.0,175.0,3066.0,2017-10-20,2017,10,10-20,Friday,MU
2349.0,346.0,89.0,117.0,160.0,3061.0,2017-10-21,2017,10,10-21,Saturday,MU
2361.0,322.0,91.0,116.0,215.0,3105.0,2017-10-22,2017,10,10-22,Sunday,MU
2537.0,354.0,93.0,133.0,172.0,3289.0,2017-10-23,2017,10,10-23,Monday,MU
2630.0,340.0,95.0,132.0,136.0,3333.0,2017-10-24,2017,10,10-24,Tuesday,MU
2648.0,351.0,97.0,147.0,124.0,3367.0,2017-10-25,2017,10,10-25,Wednesday,MU
2621.0,331.0,97.0,149.0,139.0,3337.0,2017-10-26,2017,10,10-26,Thursday,MU
2641.0,319.0,97.0,148.0,125.0,3330.0,2017-10-27,2017,10,10-27,Friday,MU
2628.0,306.0,98.0,149.0,123.0,3304.0,2017-10-28,2017,10,10-28,Saturday,MU
2565.0,278.0,99.0,144.0,135.0,3221.0,2017-10-29,2017,10,10-29,Sunday,MU
2581.0,290.0,100.0,142.0,153.0,3266.0,2017-10-30,2017,10,10-30,Monday,MU
2577.0,298.0,100.0,141.0,136.0,3252.0,2017-10-31,2017,10,10-31,Tuesday,MU
2554.0,281.0,100.0,133.0,140.0,3208.0,2017-11-01,2017,11,11-01,Wednesday,MU
2573.0,302.0,99.0,142.0,128.0,3244.0,2017-11-02,2017,11,11-02,Thursday,MU
2570.0,296.0,100.0,142.0,160.0,3268.0,2017-11-03,2017,11,11-03,Friday,MU
2539.0,279.0,100.0,141.0,184.0,3243.0,2017-11-04,2017,11,11-04,Saturday,MU
2476.0,249.0,95.0,134.0,177.0,3131.0,2017-11-05,2017,11,11-05,Sunday,MU
2528.0,295.0,99.0,146.0,150.0,3218.0,2017-11-06,2017,11,11-06,Monday,MU
2566.0,300.0,99.0,152.0,124.0,3241.0,2017-11-07,2017,11,11-07,Tuesday,MU
2600.0,276.0,100.0,165.0,125.0,3266.0,2017-11-08,2017,11,11-08,Wednesday,MU
2632.0,273.0,100.0,164.0,126.0,3295.0,2017-11-09,2017,11,11-09,Thursday,MU
2608.0,281.0,105.0,176.0,125.0,3295.0,2017-11-10,2017,11,11-10,Friday,MU
2572.0,273.0,107.0,165.0,130.0,3247.0,2017-11-11,2017,11,11-11,Saturday,MU
2560.0,243.0,111.0,154.0,120.0,3188.0,2017-11-12,2017,11,11-12,Sunday,MU
2555.0,270.0,111.0,151.0,122.0,3209.0,2017-11-13,2017,11,11-13,Monday,MU
2586.0,281.0,112.0,150.0,116.0,3245.0,2017-11-14,2017,11,11-14,Tuesday,MU
2624.0,260.0,112.0,153.0,145.0,3294.0,2017-11-15,2017,11,11-15,Wednesday,MU
2550.0,264.0,112.0,154.0,179.0,3259.0,2017-11-16,2017,11,11-16,Thursday,MU
2576.0,275.0,111.0,147.0,170.0,3279.0,2017-11-17,2017,11,11-17,Friday,MU
2555.0,263.0,111.0,158.0,176.0,3263.0,2017-11-18,2017,11,11-18,Saturday,MU
2493.0,240.0,112.0,151.0,162.0,3158.0,2017-11-19,2017,11,11-19,Sunday,MU
2533.0,251.0,109.0,149.0,180.0,3222.0,2017-11-20,2017,11,11-20,Monday,MU
2561.0,239.0,116.0,153.0,170.0,3239.0,2017-11-21,2017,11,11-21,Tuesday,MU
2571.0,235.0,123.0,150.0,171.0,3250.0,2017-11-22,2017,11,11-22,Wednesday,MU
2591.0,227.0,124.0,150.0,158.0,3250.0,2017-11-23,2017,11,11-23,Thursday,MU
2603.0,236.0,127.0,151.0,135.0,3252.0,2017-11-24,2017,11,11-24,Friday,MU
2581.0,226.0,125.0,149.0,142.0,3223.0,2017-11-25,2017,11,11-25,Saturday,MU
2498.0,203.0,119.0,143.0,143.0,3106.0,2017-11-26,2017,11,11-26,Sunday,MU
2535.0,251.0,112.0,146.0,130.0,3174.0,2017-11-27,2017,11,11-27,Monday,MU
2576.0,255.0,113.0,148.0,137.0,3229.0,2017-11-28,2017,11,11-28,Tuesday,MU
2542.0,243.0,117.0,145.0,176.0,3223.0,2017-11-29,2017,11,11-29,Wednesday,MU
2512.0,218.0,109.0,144.0,196.0,3179.0,2017-11-30,2017,11,11-30,Thursday,MU
2452.0,218.0,119.0,139.0,204.0,3132.0,2017-12-01,2017,12,12-01,Friday,MU
2446.0,242.0,119.0,141.0,204.0,3152.0,2017-12-02,2017,12,12-02,Saturday,MU
2366.0,212.0,118.0,138.0,192.0,3026.0,2017-12-03,2017,12,12-03,Sunday,MU
2459.0,232.0,126.0,143.0,167.0,3127.0,2017-12-04,2017,12,12-04,Monday,MU
2357.0,232.0,129.0,141.0,227.0,3086.0,2017-12-05,2017,12,12-05,Tuesday,MU
2317.0,218.0,129.0,135.0,152.0,2951.0,2017-12-06,2017,12,12-06,Wednesday,MU
2481.0,238.0,130.0,146.0,229.0,3224.0,2017-12-07,2017,12,12-07,Thursday,MU
2517.0,247.0,130.0,147.0,269.0,3310.0,2017-12-08,2017,12,12-08,Friday,MU
2503.0,251.0,130.0,149.0,215.0,3248.0,2017-12-09,2017,12,12-09,Saturday,MU
2494.0,219.0,112.0,154.0,217.0,3196.0,2017-12-10,2017,12,12-10,Sunday,MU
2510.0,314.0,107.0,153.0,212.0,3296.0,2017-12-11,2017,12,12-11,Monday,MU
2495.0,277.0,107.0,144.0,175.0,3198.0,2017-12-12,2017,12,12-12,Tuesday,MU
2589.0,270.0,108.0,150.0,188.0,3305.0,2017-12-13,2017,12,12-13,Wednesday,MU
2574.0,249.0,108.0,147.0,244.0,3322.0,2017-12-14,2017,12,12-14,Thursday,MU
2562.0,240.0,108.0,146.0,278.0,3334.0,2017-12-15,2017,12,12-15,Friday,MU
2511.0,220.0,108.0,136.0,339.0,3314.0,2017-12-16,2017,12,12-16,Saturday,MU
2410.0,202.0,108.0,134.0,354.0,3208.0,2017-12-17,2017,12,12-17,Sunday,MU
2527.0,231.0,108.0,142.0,284.0,3292.0,2017-12-18,2017,12,12-18,Monday,MU
2564.0,234.0,102.0,139.0,286.0,3325.0,2017-12-19,2017,12,12-19,Tuesday,MU
2615.0,237.0,103.0,133.0,265.0,3353.0,2017-12-20,2017,12,12-20,Wednesday,MU
2607.0,236.0,102.0,131.0,283.0,3359.0,2017-12-21,2017,12,12-21,Thursday,MU
2633.0,238.0,103.0,130.0,270.0,3374.0,2017-12-22,2017,12,12-22,Friday,MU
2614.0,237.0,118.0,132.0,257.0,3358.0,2017-12-23,2017,12,12-23,Saturday,MU
2544.0,221.0,125.0,131.0,249.0,3270.0,2017-12-24,2017,12,12-24,Sunday,MU
2577.0,224.0,125.0,134.0,258.0,3318.0,2017-12-25,2017,12,12-25,Monday,MU
2634.0,234.0,123.0,115.0,290.0,3396.0,2017-12-26,2017,12,12-26,Tuesday,MU
2667.0,223.0,122.0,111.0,276.0,3399.0,2017-12-27,2017,12,12-27,Wednesday,MU
2650.0,217.0,122.0,111.0,223.0,3323.0,2017-12-28,2017,12,12-28,Thursday,MU
2648.0,224.0,122.0,113.0,224.0,3331.0,2017-12-29,2017,12,12-29,Friday,MU
2640.0,224.0,122.0,115.0,220.0,3321.0,2017-12-30,2017,12,12-30,Saturday,MU
2652.0,202.0,122.0,110.0,190.0,3276.0,2017-12-31,2017,12,12-31,Sunday,MU
