date,mw,region
2020-11-09 0:00,13017,ОЭС СЕВ.ЗАПАДА
2020-11-09 1:00,12726,ОЭС СЕВ.ЗАПАДА
2020-11-09 2:00,12665,ОЭС СЕВ.ЗАПАДА
2020-11-09 3:00,12645,ОЭС СЕВ.ЗАПАДА
2020-11-09 4:00,12639,ОЭС СЕВ.ЗАПАДА
2020-11-09 5:00,12686,ОЭС СЕВ.ЗАПАДА
2020-11-09 6:00,12731,ОЭС СЕВ.ЗАПАДА
2020-11-09 7:00,13264,ОЭС СЕВ.ЗАПАДА
2020-11-09 8:00,13417,ОЭС СЕВ.ЗАПАДА
2020-11-09 9:00,13591,ОЭС СЕВ.ЗАПАДА
2020-11-09 10:00,13793,ОЭС СЕВ.ЗАПАДА
2020-11-09 11:00,13855,ОЭС СЕВ.ЗАПАДА
2020-11-09 12:00,14217,ОЭС СЕВ.ЗАПАДА
2020-11-09 13:00,14229,ОЭС СЕВ.ЗАПАДА
2020-11-09 14:00,14185,ОЭС СЕВ.ЗАПАДА
2020-11-09 15:00,14006,ОЭС СЕВ.ЗАПАДА
2020-11-09 16:00,13485,ОЭС СЕВ.ЗАПАДА
2020-11-09 17:00,13629,ОЭС СЕВ.ЗАПАДА
2020-11-09 18:00,13481,ОЭС СЕВ.ЗАПАДА
2020-11-09 19:00,13520,ОЭС СЕВ.ЗАПАДА
2020-11-09 20:00,13423,ОЭС СЕВ.ЗАПАДА
2020-11-09 21:00,13871,ОЭС СЕВ.ЗАПАДА
2020-11-09 22:00,13591,ОЭС СЕВ.ЗАПАДА
2020-11-09 23:00,12962,ОЭС СЕВ.ЗАПАДА
