datetime,ccgt,oil,coal,nuclear,wind,ps,npshyd,ocgt,other,intfr,intirl,intned,intew,biomass,intnem,intelec,intifa2,intnsl,solar,year,month,month_date,weekday,hour,date
2020-01-01 14:00:00,11987.5,0.0,1457.0,6962.5,5930.5,0.0,840.5,2.5,123.0,2000.0,82.0,1000.0,236.0,2361.0,1000.0,0.0,0.0,0.0,577.0245,2020,1,01-01,Wednesday,14,2020-01-01
2020-01-01 15:00:00,12177.5,0.0,1491.5,6964.0,6342.0,34.0,943.5,2.0,125.5,2000.0,82.0,955.0,421.0,2293.5,972.0,0.0,0.0,0.0,151.719,2020,1,01-01,Wednesday,15,2020-01-01
2020-01-01 16:00:00,12584.0,0.0,1514.5,6960.5,6966.5,620.0,964.0,2.5,137.5,2000.0,82.0,1000.0,504.0,2351.0,1020.0,0.0,0.0,0.0,2.71217,2020,1,01-01,Wednesday,16,2020-01-01
2020-01-01 17:00:00,12518.0,0.0,1547.5,6959.0,7117.5,1485.0,992.5,2.0,205.0,2000.0,82.0,979.0,504.0,2361.0,952.0,0.0,0.0,0.0,0.0,2020,1,01-01,Wednesday,17,2020-01-01
2020-01-01 18:00:00,12464.5,0.0,1615.0,6960.0,7481.5,659.0,963.0,2.5,181.0,2000.0,82.0,895.0,504.0,2362.0,115.0,0.0,0.0,0.0,0.0,2020,1,01-01,Wednesday,18,2020-01-01
2020-01-01 19:00:00,11034.0,0.0,1615.0,6961.0,7985.5,254.0,932.5,2.0,141.0,2000.0,82.0,724.0,504.0,2362.0,128.0,0.0,0.0,0.0,0.0,2020,1,01-01,Wednesday,19,2020-01-01
2020-01-01 20:00:00,9393.5,0.0,1440.0,6959.5,7923.5,21.0,645.0,2.0,146.0,2000.0,82.0,835.0,504.0,2362.0,338.0,0.0,0.0,0.0,0.0,2020,1,01-01,Wednesday,20,2020-01-01
2020-01-01 21:00:00,7664.5,0.0,1304.5,6966.0,8072.0,0.0,441.0,2.5,121.0,1897.0,82.0,949.0,504.0,2265.5,0.0,0.0,0.0,0.0,0.0,2020,1,01-01,Wednesday,21,2020-01-01
2020-01-01 22:00:00,6306.5,0.0,981.5,6968.5,7973.0,0.0,438.0,2.0,121.5,1415.0,82.0,853.0,504.0,2156.0,0.0,0.0,0.0,0.0,0.0,2020,1,01-01,Wednesday,22,2020-01-01
2020-01-01 23:00:00,4837.0,0.0,780.5,6967.5,7878.5,4.0,418.5,3.0,127.0,670.0,82.0,403.0,504.0,1716.0,43.0,0.0,0.0,0.0,0.0,2020,1,01-01,Wednesday,23,2020-01-01
2020-01-02 00:00:00,4128.5,0.0,669.0,6961.5,8042.5,0.0,403.5,3.5,121.5,1156.0,82.0,127.0,504.0,1635.5,117.0,0.0,0.0,0.0,0.0,2020,1,01-02,Thursday,0,2020-01-02
2020-01-02 01:00:00,4297.5,0.0,668.0,6963.5,8138.0,0.0,403.5,3.5,121.5,408.0,82.0,263.0,504.0,1925.5,0.0,0.0,0.0,0.0,0.0,2020,1,01-02,Thursday,1,2020-01-02
2020-01-02 02:00:00,4656.5,0.0,683.5,6963.5,8260.5,0.0,401.0,4.0,121.5,0.0,82.0,312.0,504.0,1977.5,0.0,0.0,0.0,0.0,0.0,2020,1,01-02,Thursday,2,2020-01-02
2020-01-02 03:00:00,4593.5,0.0,713.0,6960.5,8453.5,0.0,392.5,3.0,125.5,0.0,82.0,127.0,504.0,2000.5,0.0,0.0,0.0,0.0,0.0,2020,1,01-02,Thursday,3,2020-01-02
2020-01-02 04:00:00,5029.0,0.0,707.0,6963.5,8641.5,0.0,405.0,3.0,121.0,0.0,82.0,0.0,504.0,1981.0,0.0,0.0,0.0,0.0,0.0,2020,1,01-02,Thursday,4,2020-01-02
2020-01-02 05:00:00,4687.5,0.0,891.5,6968.0,8940.5,0.0,514.5,3.0,121.0,0.0,82.0,0.0,504.0,1981.5,0.0,0.0,0.0,0.0,0.0,2020,1,01-02,Thursday,5,2020-01-02
2020-01-02 06:00:00,6643.5,0.0,1652.5,6965.5,9300.5,0.0,550.5,3.5,123.0,0.0,82.0,0.0,504.0,2043.0,0.0,0.0,0.0,0.0,0.0,2020,1,01-02,Thursday,6,2020-01-02
2020-01-02 07:00:00,9048.5,0.0,2102.0,6964.5,9918.0,0.0,574.5,3.5,121.0,0.0,82.0,0.0,504.0,2280.0,0.0,0.0,0.0,0.0,0.0,2020,1,01-02,Thursday,7,2020-01-02
2020-01-02 08:00:00,10096.5,0.0,2658.0,6960.0,10570.0,5.0,629.5,4.0,129.0,0.0,82.0,0.0,504.0,2300.5,0.0,0.0,0.0,0.0,0.0,2020,1,01-02,Thursday,8,2020-01-02
2020-01-02 09:00:00,10168.5,0.0,3247.5,6950.0,11117.0,13.0,663.0,4.0,124.5,0.0,82.0,0.0,504.0,2230.0,0.0,0.0,0.0,0.0,182.28875,2020,1,01-02,Thursday,9,2020-01-02
2020-01-02 10:00:00,10273.0,0.0,3287.0,6931.5,11769.5,51.0,686.5,4.5,135.5,0.0,82.0,0.0,504.0,2053.0,0.0,0.0,0.0,0.0,686.7905,2020,1,01-02,Thursday,10,2020-01-02
2020-01-02 11:00:00,9899.5,0.0,3392.0,6919.5,12244.0,19.0,636.0,4.0,135.5,259.0,82.0,0.0,504.0,2285.5,0.0,0.0,0.0,0.0,762.025,2020,1,01-02,Thursday,11,2020-01-02
2020-01-02 12:00:00,10085.5,0.0,3420.5,6918.0,12603.5,0.0,614.5,4.0,124.0,526.0,82.0,0.0,504.0,2084.0,0.0,0.0,0.0,0.0,742.696,2020,1,01-02,Thursday,12,2020-01-02
2020-01-02 13:00:00,10088.0,0.0,3424.5,6926.0,12829.0,14.0,604.0,4.0,125.0,8.0,82.0,0.0,504.0,2251.5,0.0,0.0,0.0,0.0,510.758,2020,1,01-02,Thursday,13,2020-01-02
2020-01-02 14:00:00,9971.0,0.0,3401.5,6927.0,12961.0,49.0,602.0,4.5,139.5,0.0,82.0,187.0,504.0,2294.5,0.0,0.0,0.0,0.0,327.9735,2020,1,01-02,Thursday,14,2020-01-02
2020-01-02 15:00:00,10795.5,0.0,3376.5,6929.5,12898.5,168.0,630.5,4.0,127.0,292.0,81.0,0.0,484.0,2298.0,0.0,0.0,0.0,0.0,84.8858,2020,1,01-02,Thursday,15,2020-01-02
2020-01-02 16:00:00,10394.5,0.0,3249.0,6928.5,13051.0,320.0,686.0,37.5,142.5,1741.0,45.0,272.0,277.0,2308.0,553.0,0.0,0.0,0.0,1.09149,2020,1,01-02,Thursday,16,2020-01-02
2020-01-02 17:00:00,9906.0,0.0,3119.0,6928.5,13272.0,905.0,822.0,48.0,184.0,1997.0,0.0,642.0,45.0,2338.5,966.0,0.0,0.0,0.0,0.0,2020,1,01-02,Thursday,17,2020-01-02
2020-01-02 18:00:00,10155.5,0.0,2853.0,6929.0,13660.0,666.0,679.5,3.5,186.5,1655.0,0.0,643.0,0.0,2338.5,306.0,0.0,0.0,0.0,0.0,2020,1,01-02,Thursday,18,2020-01-02
2020-01-02 19:00:00,8545.5,0.0,2400.0,6925.5,13481.5,163.0,582.5,3.0,148.0,1739.0,0.0,874.0,0.0,2335.5,1006.0,0.0,0.0,0.0,0.0,2020,1,01-02,Thursday,19,2020-01-02
2020-01-02 20:00:00,6949.5,0.0,1528.5,6927.0,13238.0,0.0,528.5,2.5,127.0,1990.0,0.0,767.0,0.0,2250.0,911.0,0.0,0.0,0.0,0.0,2020,1,01-02,Thursday,20,2020-01-02
2020-01-02 21:00:00,5696.0,0.0,1249.5,6929.5,12814.0,0.0,477.5,2.0,126.0,497.0,0.0,891.0,36.0,1994.0,926.0,0.0,0.0,0.0,0.0,2020,1,01-02,Thursday,21,2020-01-02
2020-01-02 22:00:00,5069.0,0.0,899.5,6930.0,12210.5,2.0,505.5,2.0,132.0,0.0,64.0,802.0,127.0,1960.5,123.0,0.0,0.0,0.0,0.0,2020,1,01-02,Thursday,22,2020-01-02
2020-01-02 23:00:00,3833.0,0.0,721.0,6938.0,11729.5,53.0,512.5,2.5,127.5,0.0,81.0,651.0,314.0,1426.5,0.0,0.0,0.0,0.0,0.0,2020,1,01-02,Thursday,23,2020-01-02
2020-01-03 00:00:00,3752.5,0.0,721.5,6934.5,11577.0,0.0,499.5,2.0,126.5,0.0,82.0,444.0,353.0,1413.0,0.0,0.0,0.0,0.0,0.0,2020,1,01-03,Friday,0,2020-01-03
2020-01-03 01:00:00,3829.5,0.0,720.5,6932.5,11874.5,0.0,477.5,2.0,125.5,0.0,25.0,102.0,352.0,1698.0,0.0,0.0,0.0,0.0,0.0,2020,1,01-03,Friday,1,2020-01-03
2020-01-03 02:00:00,3459.5,0.0,721.5,6930.5,11524.5,0.0,475.5,3.0,123.5,651.0,0.0,0.0,354.0,1544.5,0.0,0.0,0.0,0.0,0.0,2020,1,01-03,Friday,2,2020-01-03
2020-01-03 03:00:00,3313.0,0.0,722.0,6928.5,11071.0,0.0,463.0,3.0,123.0,1041.0,0.0,0.0,354.0,1234.0,0.0,0.0,0.0,0.0,0.0,2020,1,01-03,Friday,3,2020-01-03
2020-01-03 04:00:00,3560.5,0.0,721.5,6924.0,10604.0,0.0,460.5,2.5,124.5,106.0,0.0,0.0,285.0,1334.5,0.0,0.0,0.0,0.0,0.0,2020,1,01-03,Friday,4,2020-01-03
2020-01-03 05:00:00,3856.5,0.0,830.0,6926.0,9976.0,0.0,468.5,2.0,123.0,54.0,43.0,326.0,45.0,1619.5,0.0,0.0,0.0,0.0,0.0,2020,1,01-03,Friday,5,2020-01-03
2020-01-03 06:00:00,4350.0,0.0,1633.0,6935.0,9855.5,0.0,514.5,3.5,123.0,1199.0,0.0,599.0,0.0,1868.0,562.0,0.0,0.0,0.0,0.0,2020,1,01-03,Friday,6,2020-01-03
2020-01-03 07:00:00,6426.0,0.0,2510.0,6932.5,9736.0,0.0,615.0,3.0,123.0,1985.0,0.0,906.0,0.0,2221.0,272.0,0.0,0.0,0.0,0.0,2020,1,01-03,Friday,7,2020-01-03
2020-01-03 08:00:00,7811.5,0.0,3111.0,6929.0,10657.0,0.0,649.0,3.0,123.0,1998.0,0.0,543.0,0.0,2321.0,898.0,0.0,0.0,0.0,0.0,2020,1,01-03,Friday,8,2020-01-03
2020-01-03 09:00:00,9264.0,0.0,3310.5,6929.0,10711.5,117.0,718.0,29.5,142.0,1998.0,0.0,611.0,0.0,2334.5,1000.0,0.0,0.0,0.0,146.62815,2020,1,01-03,Friday,9,2020-01-03
2020-01-03 10:00:00,9850.0,0.0,3252.5,6931.5,10787.5,121.0,822.0,61.5,127.0,1998.0,0.0,0.0,0.0,2348.0,1000.0,0.0,0.0,0.0,804.9095,2020,1,01-03,Friday,10,2020-01-03
2020-01-03 11:00:00,9352.5,0.0,3183.0,6937.5,10884.0,77.0,816.5,4.0,122.5,1998.0,0.0,232.0,0.0,2348.5,1000.0,0.0,0.0,0.0,2128.925,2020,1,01-03,Friday,11,2020-01-03
2020-01-03 12:00:00,8801.5,0.0,3162.0,6934.0,11387.5,0.0,769.0,4.0,121.0,1998.0,0.0,331.0,0.0,2323.5,1000.0,0.0,0.0,0.0,2945.95,2020,1,01-03,Friday,12,2020-01-03
2020-01-03 13:00:00,8330.0,0.0,2932.0,6927.0,11108.0,0.0,711.5,3.5,125.0,1998.0,0.0,742.0,0.0,2314.5,998.0,0.0,0.0,0.0,3132.92,2020,1,01-03,Friday,13,2020-01-03
2020-01-03 14:00:00,8551.5,0.0,2826.0,6928.0,11228.0,7.0,657.0,4.0,129.5,1998.0,0.0,795.0,0.0,2320.0,966.0,0.0,0.0,0.0,2472.295,2020,1,01-03,Friday,14,2020-01-03
2020-01-03 15:00:00,9565.5,0.0,2856.5,6932.0,11258.0,36.0,753.0,3.5,127.0,2000.0,0.0,786.0,0.0,2322.0,1000.0,0.0,0.0,0.0,1135.9634999999998,2020,1,01-03,Friday,15,2020-01-03
2020-01-03 16:00:00,11648.0,0.0,3007.5,6925.0,11437.5,432.0,750.5,4.0,191.5,1999.0,0.0,975.0,0.0,2346.0,1020.0,0.0,0.0,0.0,52.5385,2020,1,01-03,Friday,16,2020-01-03
2020-01-03 17:00:00,12604.0,0.0,3243.5,6926.5,11262.5,1275.0,938.5,3.0,183.0,2000.0,0.0,1000.0,0.0,2342.0,1020.0,0.0,0.0,0.0,0.0,2020,1,01-03,Friday,17,2020-01-03
2020-01-03 18:00:00,11978.5,0.0,3072.0,6921.0,11695.0,629.0,957.0,2.5,127.5,2000.0,0.0,968.0,0.0,2337.5,1020.0,0.0,0.0,0.0,0.0,2020,1,01-03,Friday,18,2020-01-03
2020-01-03 19:00:00,10323.0,0.0,2662.5,6924.0,12216.0,285.0,874.0,0.5,100.0,1999.0,0.0,1057.0,0.0,2335.0,1020.0,0.0,0.0,0.0,0.0,2020,1,01-03,Friday,19,2020-01-03
2020-01-03 20:00:00,8331.0,0.0,1802.0,6928.0,12407.0,33.0,602.5,0.5,90.0,1997.0,0.0,1056.0,0.0,2338.5,1020.0,0.0,0.0,0.0,0.0,2020,1,01-03,Friday,20,2020-01-03
2020-01-03 21:00:00,6972.0,0.0,1305.0,6912.5,12328.5,6.0,495.0,0.0,86.0,779.0,0.0,1001.0,0.0,2336.5,1000.0,0.0,0.0,0.0,0.0,2020,1,01-03,Friday,21,2020-01-03
2020-01-03 22:00:00,5264.0,0.0,1273.0,6857.5,11943.5,13.0,477.5,0.0,103.5,446.0,61.0,884.0,44.0,2099.5,438.0,0.0,0.0,0.0,0.0,2020,1,01-03,Friday,22,2020-01-03
2020-01-03 23:00:00,4500.0,0.0,1275.5,6861.5,11830.0,0.0,445.5,0.0,121.5,0.0,1.0,371.0,0.0,1784.5,657.0,0.0,0.0,0.0,0.0,2020,1,01-03,Friday,23,2020-01-03
2020-01-04 00:00:00,4364.0,0.0,1278.0,6858.0,11513.5,0.0,427.0,0.0,124.5,0.0,31.0,0.0,29.0,1910.5,776.0,0.0,0.0,0.0,0.0,2020,1,01-04,Saturday,0,2020-01-04
2020-01-04 01:00:00,4121.0,0.0,1277.0,6857.5,11521.0,0.0,420.0,0.0,124.0,0.0,34.0,0.0,184.0,2101.0,55.0,0.0,0.0,0.0,0.0,2020,1,01-04,Saturday,1,2020-01-04
2020-01-04 02:00:00,4187.0,0.0,1114.5,6850.0,11081.0,0.0,402.0,0.0,125.0,0.0,50.0,341.0,11.0,1911.5,0.0,0.0,0.0,0.0,0.0,2020,1,01-04,Saturday,2,2020-01-04
2020-01-04 03:00:00,4327.0,0.0,1033.0,6849.5,10863.0,0.0,400.0,0.0,118.5,0.0,44.0,0.0,0.0,2203.0,0.0,0.0,0.0,0.0,0.0,2020,1,01-04,Saturday,3,2020-01-04
2020-01-04 04:00:00,4070.0,0.0,995.5,6849.5,10974.5,0.0,406.0,0.0,123.0,0.0,27.0,0.0,0.0,2005.5,0.0,0.0,0.0,0.0,0.0,2020,1,01-04,Saturday,4,2020-01-04
2020-01-04 05:00:00,3859.0,0.0,998.0,6849.5,10989.5,0.0,461.5,0.0,122.5,0.0,66.0,153.0,99.0,1533.5,10.0,0.0,0.0,0.0,0.0,2020,1,01-04,Saturday,5,2020-01-04
2020-01-04 06:00:00,3900.0,0.0,1097.5,6853.0,10821.0,0.0,481.5,0.0,125.0,0.0,0.0,444.0,272.0,1634.5,697.0,0.0,0.0,0.0,0.0,2020,1,01-04,Saturday,6,2020-01-04
2020-01-04 07:00:00,4496.0,0.0,1302.5,6857.0,10335.5,0.0,524.5,0.0,124.5,0.0,31.0,632.0,77.0,1933.0,804.0,0.0,0.0,0.0,0.0,2020,1,01-04,Saturday,7,2020-01-04
2020-01-04 08:00:00,5245.0,0.0,1392.5,6856.5,10183.5,0.0,695.0,0.0,123.5,1704.0,82.0,0.0,127.0,2296.5,802.0,0.0,0.0,0.0,0.0,2020,1,01-04,Saturday,8,2020-01-04
2020-01-04 09:00:00,6518.5,0.0,1967.0,6713.5,9763.0,3.0,829.5,0.0,130.5,1998.0,34.0,859.0,22.0,2300.5,753.0,0.0,0.0,0.0,336.834,2020,1,01-04,Saturday,9,2020-01-04
2020-01-04 10:00:00,7745.0,0.0,2485.0,6633.0,9418.0,0.0,823.5,0.0,122.0,1849.0,0.0,1012.0,0.0,2301.5,929.0,0.0,0.0,0.0,828.5155,2020,1,01-04,Saturday,10,2020-01-04
2020-01-04 11:00:00,7802.5,0.0,2548.5,6716.0,9423.0,0.0,741.5,0.0,123.0,1998.0,0.0,1013.0,0.0,2315.0,998.0,0.0,0.0,0.0,1669.345,2020,1,01-04,Saturday,11,2020-01-04
2020-01-04 12:00:00,7876.5,0.0,2570.5,6756.0,9148.0,0.0,650.5,0.0,127.0,1998.0,0.0,954.0,0.0,2325.5,1000.0,0.0,0.0,0.0,2444.315,2020,1,01-04,Saturday,12,2020-01-04
2020-01-04 13:00:00,8218.0,0.0,2424.5,6665.0,8876.5,0.0,660.5,0.0,126.0,1998.0,0.0,954.0,0.0,2317.5,998.0,0.0,0.0,0.0,2311.3500000000004,2020,1,01-04,Saturday,13,2020-01-04
2020-01-04 14:00:00,9014.0,0.0,2533.0,6617.0,8176.0,40.0,668.0,0.0,145.0,2000.0,0.0,933.0,0.0,2304.0,1000.0,0.0,0.0,0.0,1349.35,2020,1,01-04,Saturday,14,2020-01-04
2020-01-04 15:00:00,11023.5,0.0,2674.5,6733.0,7027.5,140.0,774.5,0.0,149.0,2000.0,0.0,924.0,0.0,2322.0,851.0,0.0,0.0,0.0,405.478,2020,1,01-04,Saturday,15,2020-01-04
2020-01-04 16:00:00,12897.0,0.0,2766.5,6855.0,6377.0,1042.0,958.0,114.0,170.0,2000.0,0.0,999.0,0.0,2339.5,964.0,0.0,0.0,0.0,25.3413,2020,1,01-04,Saturday,16,2020-01-04
2020-01-04 17:00:00,13895.0,0.0,2795.0,6856.0,6308.5,1536.0,997.0,338.5,182.5,2000.0,0.0,1000.0,0.0,2333.0,1020.0,0.0,0.0,0.0,0.0,2020,1,01-04,Saturday,17,2020-01-04
2020-01-04 18:00:00,14067.0,0.0,2419.5,6855.0,6193.5,1670.0,981.0,149.5,161.5,2000.0,0.0,1057.0,0.0,2164.0,1020.0,0.0,0.0,0.0,0.0,2020,1,01-04,Saturday,18,2020-01-04
2020-01-04 19:00:00,13554.0,0.0,2671.5,6858.5,6233.5,995.0,945.5,0.0,94.5,2000.0,0.0,1056.0,0.0,1681.0,1020.0,0.0,0.0,0.0,0.0,2020,1,01-04,Saturday,19,2020-01-04
2020-01-04 20:00:00,12322.0,0.0,2222.0,6854.0,6467.0,174.0,692.5,0.0,94.0,2000.0,72.0,1056.0,123.0,1687.5,1020.0,0.0,0.0,0.0,0.0,2020,1,01-04,Saturday,20,2020-01-04
2020-01-04 21:00:00,10018.0,0.0,1713.0,6858.0,6998.5,0.0,550.0,0.0,89.0,1999.0,82.0,789.0,375.0,1689.0,1000.0,0.0,0.0,0.0,0.0,2020,1,01-04,Saturday,21,2020-01-04
2020-01-04 22:00:00,7438.0,0.0,1125.0,6823.5,7517.0,0.0,659.0,0.0,110.0,1900.0,82.0,413.0,480.0,1694.5,951.0,0.0,0.0,0.0,0.0,2020,1,01-04,Saturday,22,2020-01-04
2020-01-04 23:00:00,5323.0,0.0,1065.0,6640.5,7951.0,0.0,568.0,0.0,123.5,1411.0,47.0,706.0,294.0,1690.5,709.0,0.0,0.0,0.0,0.0,2020,1,01-04,Saturday,23,2020-01-04
2020-01-05 00:00:00,4951.0,0.0,1023.5,6653.5,8028.5,11.0,503.5,0.0,124.5,1366.0,126.0,327.0,247.0,1683.5,682.0,0.0,0.0,0.0,0.0,2020,1,01-05,Sunday,0,2020-01-05
2020-01-05 01:00:00,5209.5,0.0,1111.0,6747.0,7625.5,4.0,502.0,0.0,127.0,1366.0,124.0,0.0,446.0,1682.0,447.0,0.0,0.0,0.0,0.0,2020,1,01-05,Sunday,1,2020-01-05
2020-01-05 02:00:00,5227.0,0.0,1073.0,6717.0,7444.0,0.0,483.0,0.0,124.0,1196.0,132.0,0.0,504.0,1681.0,0.0,0.0,0.0,0.0,0.0,2020,1,01-05,Sunday,2,2020-01-05
2020-01-05 03:00:00,4816.0,0.0,1030.5,6634.5,7836.5,0.0,500.5,0.0,124.0,132.0,132.0,0.0,504.0,1663.5,0.0,0.0,0.0,0.0,0.0,2020,1,01-05,Sunday,3,2020-01-05
2020-01-05 04:00:00,4979.0,0.0,1034.5,6656.0,7922.5,0.0,530.5,0.0,126.5,0.0,132.0,0.0,504.0,1682.5,0.0,0.0,0.0,0.0,0.0,2020,1,01-05,Sunday,4,2020-01-05
2020-01-05 05:00:00,4995.5,0.0,1055.5,6827.0,7762.5,0.0,539.5,0.5,126.5,0.0,132.0,0.0,504.0,1699.5,0.0,0.0,0.0,0.0,0.0,2020,1,01-05,Sunday,5,2020-01-05
2020-01-05 06:00:00,5529.5,0.0,1145.0,6849.5,8117.5,0.0,541.0,0.0,128.5,0.0,132.0,0.0,504.0,1702.0,0.0,0.0,0.0,0.0,0.0,2020,1,01-05,Sunday,6,2020-01-05
2020-01-05 07:00:00,5038.0,0.0,1521.5,6856.5,8932.5,0.0,555.0,0.0,123.5,0.0,132.0,0.0,504.0,2060.5,0.0,0.0,0.0,0.0,0.0,2020,1,01-05,Sunday,7,2020-01-05
2020-01-05 08:00:00,4688.5,0.0,2128.0,6850.5,9484.5,0.0,606.0,0.0,126.0,817.0,132.0,0.0,504.0,2389.5,0.0,0.0,0.0,0.0,0.0,2020,1,01-05,Sunday,8,2020-01-05
2020-01-05 09:00:00,4969.5,0.0,2546.0,6848.5,10018.0,0.0,605.5,0.0,125.5,1688.0,132.0,0.0,494.0,2411.0,263.0,0.0,0.0,0.0,136.40935,2020,1,01-05,Sunday,9,2020-01-05
2020-01-05 10:00:00,5512.0,0.0,2652.0,6850.0,10264.5,4.0,650.5,1.0,130.0,1802.0,132.0,502.0,346.0,2409.0,555.0,0.0,0.0,0.0,599.013,2020,1,01-05,Sunday,10,2020-01-05
2020-01-05 11:00:00,6353.5,0.0,2538.0,6822.5,10696.5,0.0,761.0,1.5,126.0,1899.0,132.0,218.0,198.0,2405.0,871.0,0.0,0.0,0.0,898.6625,2020,1,01-05,Sunday,11,2020-01-05
2020-01-05 12:00:00,7259.0,0.0,2508.0,6639.5,10842.5,0.0,683.5,2.0,125.0,1900.0,132.0,751.0,98.0,2405.0,750.0,0.0,0.0,0.0,979.46,2020,1,01-05,Sunday,12,2020-01-05
2020-01-05 13:00:00,8086.5,0.0,2564.5,6638.5,10391.5,8.0,675.0,2.0,133.0,1901.0,132.0,675.0,196.0,2347.0,480.0,0.0,0.0,0.0,722.2655,2020,1,01-05,Sunday,13,2020-01-05
2020-01-05 14:00:00,8395.0,0.0,2508.5,6680.0,10119.0,23.0,582.5,0.5,127.5,1900.0,132.0,799.0,298.0,2345.5,802.0,0.0,0.0,0.0,538.1685,2020,1,01-05,Sunday,14,2020-01-05
2020-01-05 15:00:00,9107.5,0.0,2528.5,6757.5,10063.5,44.0,605.0,1.0,125.5,1900.0,132.0,905.0,266.0,2407.5,950.0,0.0,0.0,0.0,309.9295,2020,1,01-05,Sunday,15,2020-01-05
2020-01-05 16:00:00,10659.5,0.0,2565.5,6666.0,9974.0,842.0,906.5,0.0,144.0,2000.0,132.0,975.0,242.0,2398.0,1020.0,0.0,0.0,0.0,12.7835079305,2020,1,01-05,Sunday,16,2020-01-05
2020-01-05 17:00:00,12226.0,0.0,2517.5,6637.0,9677.5,1238.0,963.5,0.0,168.0,2000.0,112.0,924.0,128.0,2415.5,1020.0,0.0,0.0,0.0,0.0,2020,1,01-05,Sunday,17,2020-01-05
2020-01-05 18:00:00,11050.5,0.0,2559.5,6785.5,10064.5,846.0,964.0,0.0,129.0,2000.0,109.0,848.0,111.0,2422.5,947.0,0.0,0.0,0.0,0.0,2020,1,01-05,Sunday,18,2020-01-05
2020-01-05 19:00:00,8936.0,0.0,2125.5,6845.5,10871.0,469.0,783.5,0.0,127.0,2000.0,131.0,836.0,304.0,2439.0,956.0,0.0,0.0,0.0,0.0,2020,1,01-05,Sunday,19,2020-01-05
