date,mw,region
2006-07-11 0:00,17184,ОЭС СИБИРИ
2006-07-11 1:00,17327,ОЭС СИБИРИ
2006-07-11 2:00,17522,ОЭС СИБИРИ
2006-07-11 3:00,17937,ОЭС СИБИРИ
2006-07-11 4:00,18431,ОЭС СИБИРИ
2006-07-11 5:00,19007,ОЭС СИБИРИ
2006-07-11 6:00,19447,ОЭС СИБИРИ
2006-07-11 7:00,19673,ОЭС СИБИРИ
2006-07-11 8:00,19811,ОЭС СИБИРИ
2006-07-11 9:00,19730,ОЭС СИБИРИ
2006-07-11 10:00,19691,ОЭС СИБИРИ
2006-07-11 11:00,19796,ОЭС СИБИРИ
2006-07-11 12:00,19688,ОЭС СИБИРИ
2006-07-11 13:00,19656,ОЭС СИБИРИ
2006-07-11 14:00,19671,ОЭС СИБИРИ
2006-07-11 15:00,19604,ОЭС СИБИРИ
2006-07-11 16:00,19487,ОЭС СИБИРИ
2006-07-11 17:00,19481,ОЭС СИБИРИ
2006-07-11 18:00,19550,ОЭС СИБИРИ
2006-07-11 19:00,19423,ОЭС СИБИРИ
2006-07-11 20:00,18971,ОЭС СИБИРИ
2006-07-11 21:00,18383,ОЭС СИБИРИ
2006-07-11 22:00,17838,ОЭС СИБИРИ
2006-07-11 23:00,17684,ОЭС СИБИРИ
