M_DATE,P_AES,P_GES,P_TES,P_BS,P_REN
2016-07-11,880033.6796875,972521.0278320315,2538150.428759768,310608.71972656244,0.0
2016-07-12,888482.0,975902.6059570314,2594324.0551464856,301354.36132812494,0.0
2016-07-13,886622.7265625,980317.3437500005,2624052.115546877,298772.07031249994,0.0
2016-07-14,879666.515625,978244.415039063,2627440.081347659,302050.22656249994,0.0
2016-07-15,881114.09375,982453.2558593751,2632580.7745605493,307041.58691406244,0.0
2016-07-16,882878.0,925705.3183593755,2469404.8038867204,296425.62207031244,0.0
2016-07-17,874151.671875,943024.1821289067,2399007.8931152346,292841.91796874994,0.0
2016-07-18,874511.01953125,987558.4370117191,2663432.7913476573,295963.82324218744,0.0
2016-07-19,906658.0,974840.2900390628,2608613.3885449218,296631.76660156244,0.0
2016-07-20,923046.296875,988146.5419921877,2532785.06241211,296999.36718749994,0.0
2016-07-21,954484.5,974202.005859375,2493190.879892579,299010.09082031244,0.0
2016-07-22,937759.84375,968551.4863281255,2507306.7105175783,298934.88403320307,0.0
2016-07-23,938158.07421875,916054.1357421881,2433580.2379687517,291592.70703124994,0.0
2016-07-24,936060.0,906248.8872070317,2406789.3540234384,290678.9694824218,0.0
2016-07-25,941954.0,968870.475585938,2628819.405087892,299467.36901855463,0.0
2016-07-26,942042.39453125,972918.8627929692,2612415.873691407,304486.7927246093,0.0
2016-07-27,940969.1875,953523.4570312506,2666937.2418457046,306747.83581542963,0.0
2016-07-28,937721.06640625,940598.1372070316,2692756.8566894555,303714.81933593744,0.0
2016-07-29,935552.2734375,942612.7324218752,2648559.3834375027,305246.45666503906,0.0
2016-07-30,885427.30078125,906343.7529296885,2557267.59919922,307493.7272949218,0.0
2016-07-31,878328.3984375,898335.2509765632,2483841.432744144,304917.94335937494,0.0
2016-08-01,880829.625,951892.389648438,2814354.351123048,313576.9645996094,0.0
2016-08-02,854507.76171875,955357.0781250006,3005672.274667972,306015.78613281244,0.0
2016-08-03,840452.3125,960836.050292969,2941603.8641894558,300857.30371093756,0.0
2016-08-04,842265.10546875,969806.6401367192,2919121.4195507835,303641.40625000006,0.0
2016-08-05,880078.796875,979782.0849609381,2796588.4746972667,307002.26660156256,0.0
2016-08-06,929489.0078125,942488.5458984384,2654889.1679882826,300472.845336914,0.0
2016-08-07,932319.2265625,935622.303710938,2601018.8088574237,308618.13476562494,0.0
2016-08-08,953293.18359375,955119.2973632815,2740874.4457910173,315035.46386718756,0.0
2016-08-09,965614.7578125,962853.1621093756,2686085.7543457034,317640.32324218744,0.0
2016-08-10,950761.984375,968138.2197265627,2705654.355117188,311847.06445312494,0.0
2016-08-11,955363.6015625,973208.9902343753,2755836.0721582067,314808.00781250006,0.0
2016-08-12,935570.3203125,969796.2314453127,2765075.605576174,317184.69726562494,0.0
2016-08-13,970721.984375,943654.6376953132,2596915.7296875007,310387.8564453125,0.0
2016-08-14,992871.6015625,922886.1079101575,2516845.8130664085,308861.0263671875,0.0
2016-08-15,993243.203125,983165.0932617192,2599621.003916017,314791.28906249994,0.0
2016-08-16,986691.0859375,991317.299804688,2672075.3482617205,317439.55078124994,0.0
2016-08-17,1018592.0,987467.4765625007,2664003.356015625,311919.12304687494,0.0
2016-08-18,1013133.65234375,991409.9033203128,2696667.3234667983,311979.90820312494,0.0
2016-08-19,1012967.1953125,997840.1313476566,2742654.8807226587,313641.69628906244,0.0
2016-08-20,1016790.28515625,940762.7993164071,2736863.1773437513,311683.158203125,0.0
2016-08-21,1011241.375,932495.5644531259,2693220.364072268,314486.388671875,0.0
2016-08-22,963281.30859375,990327.4711914068,2956580.090419924,332825.01953125006,0.0
2016-08-23,945830.80078125,1003261.9658203128,3000459.0643066424,332623.20996093756,0.0
2016-08-24,941947.875,984516.247070313,2930304.7194433617,322487.7863769531,0.0
2016-08-25,949730.9609375,996052.013183594,2852672.120771486,313709.8388671875,0.0
2016-08-26,955662.26171875,962594.5957031252,2855515.594394534,312453.45214843744,0.0
2016-08-27,967138.25390625,943116.8217773443,2627069.161640625,299320.43652343756,0.0
2016-08-28,960188.5390625,947512.0576171885,2564911.2686132807,302382.91308593756,0.0
2016-08-29,957260.0,985905.6606445316,2767043.448457032,315830.43359374994,0.0
2016-08-30,969138.0,982568.4887695322,2703634.8277148437,334860.55004882807,0.0
2016-08-31,958385.84765625,984895.2294921881,2636398.6479492197,336847.958984375,0.0
2016-09-01,936512.21875,987121.3471679694,2581217.6157421875,344571.20703124994,0.0
2016-09-02,970003.578125,977546.8925781256,2587644.7273828126,342526.130859375,0.0
2016-09-03,943312.1875,945401.2148437501,2518694.7341308617,335795.9897460938,0.0
2016-09-04,969818.8671875,932712.4731445316,2468190.925458987,339678.16796875,0.0
2016-09-05,940302.0,993704.6791992196,2749465.416445314,339347.30566406256,0.0
2016-09-06,931469.9921875,995497.7719726565,2753324.1827050787,336848.56640625,0.0
2016-09-07,913923.21875,985217.0131835943,2757390.4125878913,327681.857421875,0.0
2016-09-08,892175.30078125,978644.740722657,2812481.0851464844,330543.43518066406,0.0
2016-09-09,905723.21875,984961.288085938,2826454.564248047,332187.4096679688,0.0
2016-09-10,911610.52734375,955428.1552734378,2760425.875898437,330915.83886718756,0.0
2016-09-11,925022.0,956684.4218750002,2606020.598847655,334081.9729003907,0.0
2016-09-12,961964.0,982744.2744140631,2735072.7642773455,336016.91210937506,0.0
2016-09-13,1016624.0,984148.1928710942,2789093.511826171,335743.74304199225,0.0
2016-09-14,1000932.0,957070.4096679691,2817563.001855469,334763.5190429688,0.0
2016-09-15,991755.53515625,952276.9541015626,2900983.6373730483,340993.43359375,0.0
2016-09-16,999670.44921875,965008.3422851567,2876699.5195605475,346471.3583984375,0.0
2016-09-17,1021778.8984375,923451.1718750003,2865031.5186035163,333630.25366210943,0.0
2016-09-18,1039419.72265625,932978.8334960944,2798004.375791017,327840.79199218756,0.0
2016-09-19,1044735.97265625,925544.1660156251,2298600.3137695324,335530.83984375006,0.0
2016-09-20,1031288.7265625,924168.7998046882,2371438.304296876,330322.10253906256,0.0
2016-09-21,1039042.23046875,903782.5209960943,2411788.9412109386,331196.9482421875,0.0
2016-09-22,1045129.6171875,915561.0834960942,2433040.447851564,331374.12109374994,0.0
2016-09-23,1022128.86328125,932175.4472656256,2471841.1555664074,336704.9697265625,0.0
2016-09-24,1021868.84375,909776.9140625005,2355607.522265627,340508.4180908203,0.0
2016-09-25,1019118.51953125,897320.7490234381,2354925.4787109396,339429.69140625006,0.0
2016-09-26,1059891.84375,967607.1181640633,2504146.1677734395,347348.4498291016,0.0
2016-09-27,1097376.65625,957286.8525390633,2493470.5822265646,345885.8762207031,0.0
2016-09-28,1131721.421875,983682.339355469,2498437.408886721,344440.73730468744,0.0
2016-09-29,1091502.11328125,975597.1538085941,2525694.0811523446,348619.43066406244,0.0
2016-09-30,1058881.52734375,978297.076660157,2544171.6278320337,350471.92382812506,0.0
2016-10-01,1068975.03515625,938313.5688476566,2376729.402539064,347155.7980957031,0.0
2016-10-02,1145855.42578125,927113.1386718755,2335627.680468751,346464.537475586,0.0
2016-10-03,1159465.12890625,972307.4140625007,2430386.24589844,350446.61914062506,0.0
2016-10-04,1176731.9140625,966554.0561523443,2463535.8878906276,349462.10156249994,0.0
2016-10-05,1189502.06640625,966960.3940429692,2486753.314453126,352260.9797363281,0.0
2016-10-06,1186332.33984375,974087.9077148442,2549652.7587890644,355184.36035156256,0.0
2016-10-07,1191250.05859375,974427.934082032,2584197.6363281277,355050.9973144532,0.0
2016-10-08,1189684.50390625,948253.8525390628,2548739.0548828146,361486.13476562506,0.0
2016-10-09,1202811.625,944046.3349609381,2513375.054296877,359492.8850097656,0.0
2016-10-10,1226215.80078125,987050.1328125002,2672217.105468752,366307.2431640625,0.0
2016-10-11,1244909.84375,978233.5810546885,2698487.8101562527,371332.87695312494,0.0
2016-10-12,1212031.2890625,984996.635253907,2763544.5615234394,371361.0961914063,0.0
2016-10-13,1147950.94921875,968445.4018554694,2885208.932812501,375952.03808593756,0.0
2016-10-14,1181196.4453125,977404.367675782,2849932.5714843785,378031.4133300781,0.0
2016-10-15,1194825.40234375,926921.4208984385,2769499.6699218755,379245.1713867188,0.0
2016-10-16,1190014.76171875,913930.871582032,2759441.317382814,374737.64062500006,0.0
2016-10-17,1196430.8125,946153.0380859383,2906599.740820314,378251.64257812506,0.0
2016-10-18,1150424.61328125,941760.2387695316,2968064.5816406277,379245.26367187506,0.0
2016-10-19,1155475.2265625,934790.450683594,2976408.936914065,381133.09082031256,0.0
2016-10-20,1164565.453125,904670.8305664067,3021945.477539065,381688.48828125006,0.0
2016-10-21,1164008.41796875,894622.5180664068,3077225.0595703144,381969.19628906256,0.0
2016-10-22,1175238.0,854077.7827148441,3036391.5568359396,376903.08789062494,0.0
2016-10-23,1185054.33984375,844926.737304688,2954650.6916015646,379465.0637207032,0.0
2016-10-24,1194600.77734375,882064.4990234382,3113064.330468754,382464.423828125,0.0
2016-10-25,1197771.55859375,892204.8183593755,3131790.8818359417,384910.86914062494,0.0
2016-10-26,1213389.578125,898876.6054687507,3160287.5730468775,377844.85644531256,0.0
2016-10-27,1243071.55078125,866698.5019531257,3192788.7123046904,383698.74218750006,0.0
2016-10-28,1255996.09765625,852963.445800782,3216065.225976564,384850.21875000006,0.0
2016-10-29,1239785.828125,798579.9570312505,3123402.6726562534,383563.5407714844,0.0
2016-10-30,1274234.1640625,794189.7421875007,3094308.711914064,386740.59472656256,0.0
2016-10-31,1293197.15234375,833444.2221679688,3275660.8300781283,390372.69824218756,0.0
2016-11-01,1296350.38671875,820156.0830078132,3359796.7693359405,399436.3813476563,0.0
2016-11-02,1301778.87109375,816305.9980468753,3370701.5982421897,402781.76513671875,0.0
2016-11-03,1305071.33984375,831573.7163085944,3376575.8771484406,396631.0341796875,0.0
2016-11-04,1299448.01953125,778923.6337890631,3225541.733789064,391479.67285156256,0.0
2016-11-05,1288036.0,781820.6704101564,3264295.280273439,392863.5788574219,0.0
2016-11-06,1289341.75,760190.5136718759,3269205.3919921913,389918.15917968756,0.0
2016-11-07,1279622.12109375,830949.6508789067,3411011.6173828137,394764.69335937506,0.0
2016-11-08,1319801.37109375,826817.1640625005,3403673.3882812522,393586.62402343744,0.0
2016-11-09,1317471.546875,827848.3159179694,3415709.768554688,398206.0954589844,0.0
2016-11-10,1280717.99609375,829089.3076171881,3512570.157421876,400429.7451171875,0.0
2016-11-11,1269066.05078125,823624.2709960942,3535244.063085938,400234.9157714844,0.0
2016-11-12,1257005.87109375,776981.6435546878,3474697.3224609382,398405.17773437506,0.0
2016-11-13,1249771.91015625,767394.808105469,3458330.1791015645,397749.24023437506,0.0
2016-11-14,1231668.66796875,820445.1977539067,3637047.747656251,405198.26855468756,0.0
2016-11-15,1245409.55859375,815373.1005859378,3695410.9195312513,406130.27636718744,0.0
2016-11-16,1245081.609375,814106.2192382817,3708240.5953125004,410880.896484375,0.0
2016-11-17,1154332.04296875,823379.1855468756,3820867.6851562504,417342.01464843756,0.0
2016-11-18,1167382.15234375,818907.9692382816,3777183.5273437495,416708.35351562506,0.0
2016-11-19,1188794.1328125,782098.8549804694,3628327.6230468755,418561.34082031256,0.0
2016-11-20,1188570.48046875,750242.3803710942,3632589.0984375007,412232.62500000006,0.0
2016-11-21,1184825.15625,804572.5649414067,3768716.8371093753,408497.97363281256,0.0
2016-11-22,1191016.48046875,828175.5551757815,3772851.0679687513,407437.4094238282,0.0
2016-11-23,1203611.328125,823234.6279296876,3760484.709375,404419.82617187506,0.0
2016-11-24,1230559.04296875,817391.6538085941,3730629.1060546883,397193.6750488282,0.0
2016-11-25,1235183.23828125,809768.0283203131,3733678.5416015643,397514.90625,0.0
2016-11-26,1216190.42578125,761169.9345703132,3596142.1781250006,396370.6396484375,0.0
2016-11-27,1186814.51953125,748276.3120117197,3552609.6527343765,399308.96289062494,0.0
2016-11-28,1173244.33984375,782108.4028320323,3684660.104882813,399702.91113281244,0.0
2016-11-29,1178210.546875,784355.5019531253,3763262.4714843757,400759.11328125,0.0
2016-11-30,1204336.74609375,790532.8994140633,3817864.010742189,404435.09863281256,0.0
2016-12-01,1217231.89453125,813756.3823242194,3795922.9406250026,406432.53027343744,0.0
2016-12-02,1211570.88671875,800072.5590820317,3861296.757421879,408027.66210937506,0.0
2016-12-03,1204695.8203125,747071.8764648444,3744303.943359377,406425.37695312506,0.0
2016-12-04,1249813.265625,722978.8803710942,3732804.3322265623,406967.37792968756,0.0
2016-12-05,1251059.98046875,791940.1596679692,3914212.781250001,411210.72753906256,0.0
2016-12-06,1250116.4296875,773025.0161132815,3880687.8322265632,405957.65527343744,0.0
2016-12-07,1250902.98828125,776116.9482421881,3935775.8601562516,408726.99414062506,0.0
2016-12-08,1248354.92578125,762002.6147460943,3944355.6673828135,412820.38671875,0.0
2016-12-09,1248600.1015625,770588.9782714847,3876918.1751953135,416555.701171875,0.0
2016-12-10,1250753.84765625,711205.7348632817,3765834.558984375,414285.537109375,0.0
2016-12-11,1252295.2578125,716053.8969726573,3737359.107421875,410960.4306640625,0.0
2016-12-12,1252608.51953125,758930.9721679691,3904088.196093751,417260.919921875,0.0
2016-12-13,1253382.08203125,782465.3481445317,3937758.0943359383,414958.40625000006,0.0
2016-12-14,1255369.359375,786155.1274414067,3995116.6570312497,415656.20410156256,0.0
2016-12-15,1265471.8125,785057.7456054692,4042118.961914063,415253.57421875006,0.0
2016-12-16,1263895.6640625,792759.2626953132,4079867.01328125,415738.55468750006,0.0
2016-12-17,1215661.26953125,775335.5361328132,4023020.527734375,408372.462890625,0.0
2016-12-18,1209237.4609375,752583.0544433596,3920925.57890625,411052.80761718756,0.0
2016-12-19,1205998.3984375,799730.7768554693,4033576.8843749994,413742.2761230469,0.0
2016-12-20,1218062.6640625,810151.3945312507,4085695.771874999,420261.45605468756,0.0
2016-12-21,1190550.28515625,839235.0454101562,4095966.62109375,414348.00976562494,0.0
2016-12-22,1190144.9453125,833951.7692871096,4061183.9765625,412061.38085937506,0.0
2016-12-23,1189655.8671875,822242.3566894535,4040696.299218749,416379.97851562506,0.0
2016-12-24,1192666.44921875,770216.6877441417,3839133.1570312497,412653.15893554693,0.0
2016-12-25,1218097.62890625,770382.3400878911,3754590.1681640637,412938.1516113282,0.0
2016-12-26,1233024.0,794302.1884765634,3888197.5394531256,417335.50634765625,0.0
2016-12-27,1283933.09765625,804388.5434570324,3811184.419921876,417677.54492187506,0.0
2016-12-28,1288181.625,799292.4665527351,3776866.131445313,415565.4311523437,0.0
2016-12-29,1292401.02734375,786055.1474609382,3722424.3246093756,418755.67187500006,0.0
2016-12-30,1293430.9140625,782207.1933593755,3712730.8851562487,419982.1806640625,0.0
2016-12-31,1243973.76171875,745884.4877929697,3649135.992187501,416956.05273437506,0.0
2017-01-01,1181492.41796875,647235.1628417977,3510346.7777343765,416164.0163574219,0.0
2017-01-02,1171315.5234375,686441.566894532,3544584.7130859406,416469.927734375,0.0
2017-01-03,1167770.01171875,705412.5888671883,3619137.3750000023,421413.1906738281,0.0
2017-01-04,1181954.69921875,725346.5463867192,3803412.691406252,418824.6833496094,0.0
2017-01-05,1179848.30078125,735015.0683593755,3878105.1486328132,421644.1220703125,0.0
2017-01-06,1137200.2734375,723479.1474609384,3926061.376171875,424925.984375,0.0
2017-01-07,1144792.078125,701814.8610839846,3915442.872070315,425910.96728515625,0.0
2017-01-08,1156306.4921875,687080.7932128911,4006644.4757812507,422632.89697265625,0.0
2017-01-09,1160214.91796875,764929.3188476566,4148537.6425781245,425051.9509277344,0.0
2017-01-10,1160459.56640625,762454.3674316411,4156123.7003906257,421865.67431640625,0.0
2017-01-11,1190549.73046875,762482.0886230472,4051116.390234375,424068.4841308594,0.0
2017-01-12,1211709.9296875,743359.4465332038,4026772.6277343757,422681.78466796875,0.0
2017-01-13,1219156.328125,746634.3037109382,3971655.4007812496,421141.0556640625,0.0
2017-01-14,1236200.5078125,712524.2722167976,3798662.34375,420281.11206054693,0.0
2017-01-15,1232248.7734375,692865.7011718757,3707087.9167968757,414175.8122558594,0.0
2017-01-16,1236524.91015625,738190.5415039066,3862245.802148436,417614.3127441406,0.0
2017-01-17,1235685.5625,732416.7373046882,3970519.611328124,419151.6433105469,0.0
2017-01-18,1243687.67578125,730795.9406738284,4007325.4171875,420147.4704589844,0.0
2017-01-19,1271975.5625,741314.611816407,3976111.838671875,423250.14208984375,0.0
2017-01-20,1250955.921875,744545.6711425786,3952267.2421875,421991.9604492188,0.0
2017-01-21,1263514.4140625,739244.7341308597,3774348.003515625,417316.4284667969,0.0
2017-01-22,1233760.5,736089.4411621101,3745418.3841796876,420065.1303710937,0.0
2017-01-23,1261309.57421875,776618.208007813,3810548.3712890623,423730.9577636719,0.0
2017-01-24,1236933.93359375,770062.3754882815,3820677.9943359382,421901.0114746094,0.0
2017-01-25,1267554.70703125,757894.2158203127,3916893.8320312495,428199.70166015625,0.0
2017-01-26,1283531.03125,771773.8090820315,3992573.4328124993,429300.939453125,0.0
2017-01-27,1270401.94921875,776830.5505371096,3971402.075390626,419727.26635742193,0.0
2017-01-28,1280114.85546875,744949.0786132818,3873807.692578125,419057.62158203125,0.0
2017-01-29,1269073.51953125,728247.6372070317,3872522.863476563,417484.06005859375,0.0
2017-01-30,1284622.34375,771774.4228515631,3922904.8792968746,422595.0520019531,0.0
2017-01-31,1303503.265625,774591.6481933595,3919610.091796876,422274.77050781256,0.0
2017-02-01,1220586.359375,796818.1818847659,3917097.803320313,412892.64208984375,0.0
2017-02-02,1186430.74609375,789112.343261719,3921410.5453125006,410462.1472167969,0.0
2017-02-03,1176270.05078125,775181.5620117191,3948158.016210939,416013.56054687506,0.0
2017-02-04,1211429.95703125,744867.0869140627,3899060.091210942,409919.6740722657,0.0
2017-02-05,1241018.1171875,721119.2958984378,3873452.612695313,405986.0146484375,0.0
2017-02-06,1219419.3359375,791399.0158691409,4029362.752148438,414402.0993652344,0.0
2017-02-07,1230331.984375,794275.3671875003,4081877.122851562,419718.68798828125,0.0
2017-02-08,1213699.09375,810340.4912109382,4113147.9041015618,419667.2822265625,0.0
2017-02-09,1224701.859375,807970.6154785156,4093045.2878906247,417198.4221191407,0.0
2017-02-10,1239072.73828125,792945.5036621096,4022953.041796876,417557.47753906256,0.0
2017-02-11,1249673.38671875,724868.3391113287,3913685.8523437493,411632.1467285156,0.0
2017-02-12,1287125.31640625,726146.950195313,3845405.1515625007,411011.98681640625,0.0
2017-02-13,1302008.60546875,784426.629638672,3953167.730859375,416542.33984375,0.0
2017-02-14,1302640.125,781506.9479980473,3925266.3914062497,417341.12109375,0.0
2017-02-15,1303996.5546875,771389.5151367193,3894419.7316406253,414100.79370117193,0.0
2017-02-16,1306472.77734375,778258.9008789066,3884326.635937499,416030.333984375,0.0
2017-02-17,1321954.6015625,770775.7539062505,3839812.3722656257,417098.20654296875,0.0
2017-02-18,1305794.703125,746267.1064453137,3680455.52109375,415770.85424804693,0.0
2017-02-19,1318644.3125,711810.5102539074,3609593.567578126,411683.2431640625,0.0
2017-02-20,1326630.74609375,774637.6967773443,3673108.884375,408434.04736328125,0.0
2017-02-21,1327763.61328125,767063.9804687503,3630655.0617187493,405312.71630859375,0.0
2017-02-22,1331089.0859375,770235.9028320318,3617673.8748046886,414400.05615234375,0.0
2017-02-23,1328753.91796875,709996.9389648443,3514992.7675781255,413687.1533203125,0.0
2017-02-24,1274536.56640625,715938.5976562505,3466985.54589844,409136.685546875,0.0
2017-02-25,1265673.84375,708577.0312500008,3470642.165039065,405344.587890625,0.0
2017-02-26,1270568.8046875,703044.8974609378,3482048.035546877,408860.689453125,0.0
2017-02-27,1270540.875,771576.228027344,3621226.060546878,411940.705078125,0.0
2017-02-28,1263042.40234375,776015.1420898443,3598133.4544921885,410436.0583496094,0.0
2017-03-01,1213868.98046875,784430.522949219,3492310.424414064,412337.0678710938,0.0
2017-03-02,1213532.40234375,782040.9394531252,3445380.903515626,406858.51708984375,0.0
2017-03-03,1200217.79296875,782563.6931152351,3422269.3623046894,406534.23681640625,0.0
2017-03-04,1215913.0546875,752608.3574218755,3322480.429687503,404612.8051757813,0.0
2017-03-05,1230678.91015625,738672.4499511726,3249540.615234378,402026.78955078125,0.0
2017-03-06,1236479.51953125,792938.0148925786,3392996.5353515656,406756.94140625,0.0
2017-03-07,1282100.546875,799822.466308594,3378889.4906250024,407577.86108398443,0.0
2017-03-08,1311959.4921875,756156.6616210943,3207720.756445314,405692.7814941406,0.0
2017-03-09,1295587.19140625,789508.6306152351,3333337.875000002,409328.1120605469,0.0
2017-03-10,1268051.60546875,794244.3552246101,3347297.516601564,407703.8791503906,0.0
2017-03-11,1192923.44140625,767179.7194824225,3247970.5283203153,402970.0822753906,0.0
2017-03-12,1180468.33203125,761878.0644531255,3219434.041992189,404706.3020019532,0.0
2017-03-13,1160477.80859375,801134.5966796881,3318122.5892578154,406639.34033203125,0.0
2017-03-14,1160537.85546875,810417.5195312506,3309121.283203126,400080.7797851563,0.0
2017-03-15,1162405.22265625,795604.6440429693,3289178.3923828136,401030.1516113281,0.0
2017-03-16,1162254.54296875,819337.326660157,3268533.9972656267,399020.1577148438,0.0
2017-03-17,1163812.41796875,819475.2407226567,3282820.8187500015,402004.56591796875,0.0
2017-03-18,1147780.20703125,787420.5014648444,3186408.652734377,397517.0295410156,0.0
2017-03-19,1163497.28515625,780165.6640625005,3143243.448632814,397107.09472656244,0.0
2017-03-20,1163284.88671875,806700.6401367196,3236016.8724609385,401234.4387207032,0.0
2017-03-21,1128142.1015625,816060.6225585949,3211812.128320316,396911.8410644532,0.0
2017-03-22,1115428.734375,811336.8940429692,3178620.6046875017,395029.79345703125,0.0
2017-03-23,1088010.765625,816666.8408203131,3172958.4919921886,399484.9562988281,0.0
2017-03-24,1079086.28125,817837.1108398444,3146198.422851564,403450.4040527344,0.0
2017-03-25,1079935.2109375,789969.751953126,3098446.3634765646,395423.2917480469,0.0
2017-03-26,1124426.703125,770513.4545898442,3050661.4804687523,396201.6184082031,0.0
2017-03-27,1128522.0859375,833798.3618164071,3131617.3066406264,399756.2878417969,0.0
2017-03-28,1128759.4453125,846584.8374023444,3120369.502148439,398801.5771484375,0.0
2017-03-29,1129068.09765625,845856.477539063,3122059.1466796887,397960.4855957032,0.0
2017-03-30,1108040.67578125,833730.7949218755,3186733.6089843772,400447.73730468756,0.0
2017-03-31,1108055.1953125,823014.4687500009,3236570.658984376,401234.94238281256,0.0
2017-04-01,1074748.546875,770732.367675782,3173749.3458984382,395510.2541503906,0.0
2017-04-02,1075458.19921875,746619.6752929692,3197245.093945314,383683.31787109375,0.0
2017-04-03,1060322.0078125,800373.2226562505,3230703.492187501,385887.3869628906,0.0
2017-04-04,1072165.26953125,792454.9707031257,3223443.540234377,384732.4450683594,0.0
2017-04-05,1069598.9140625,798080.6796875007,3165294.5630859397,392498.06518554693,0.0
2017-04-06,1053811.765625,788772.387207032,3114233.256445315,393305.4206542969,0.0
2017-04-07,1070337.39453125,804003.8686523446,3079847.239453127,387448.8747558594,0.0
2017-04-08,1067260.70703125,782492.3188476567,2997101.664843752,377872.58203125,0.0
2017-04-09,1069599.96875,751527.9521484381,2963201.33496094,374961.3334960938,0.0
2017-04-10,1068535.91796875,829268.6743164067,3041944.586718753,375498.82983398443,0.0
2017-04-11,1025029.73046875,826781.618164063,3027036.2009765645,381587.3002929688,0.0
2017-04-12,1059911.4140625,817643.1293945315,3032479.274414065,380442.43408203125,0.0
2017-04-13,1062585.078125,782875.8442382817,3060892.80527344,377396.9836425781,0.0
2017-04-14,1065951.515625,786691.622070313,3042731.717578126,379960.9523925781,0.0
2017-04-15,1065471.44140625,794606.5288085941,2989461.339843752,382391.2250976563,0.0
2017-04-16,1057560.15625,816706.4472656257,2880765.7787109404,378158.705078125,0.0
2017-04-17,1051828.0546875,855869.0429687506,2998335.322265628,395352.9943847657,0.0
2017-04-18,1080107.7265625,858471.1333007814,2942074.4378906274,393946.5693359375,0.0
2017-04-19,1111110.05859375,867211.1992187503,2954854.785937502,396346.6667480469,0.0
2017-04-20,1119500.3984375,887963.088867188,2909614.199414064,392656.42773437494,0.0
2017-04-21,1140593.8671875,920390.8261718753,2822989.8708984386,390898.97998046875,0.0
2017-04-22,1137364.421875,905327.5654296877,2715476.57402344,390014.2734375,0.0
2017-04-23,1128934.1640625,882339.540039063,2652673.136132815,390396.12207031256,0.0
2017-04-24,1134223.85546875,909855.911132813,2839728.192187502,373116.37792968744,0.0
2017-04-25,1095618.0,903810.5,2793157.4091796894,375457.48327636725,0.0
2017-04-26,1030640.2421875,912948.3105468752,2827771.191210939,383613.9113769531,0.0
2017-04-27,1023405.953125,930181.8251953126,2708510.635546878,397469.9938964844,0.0
2017-04-28,992735.7734375,946044.8437500002,2686908.1675781277,398766.8999023438,0.0
2017-04-29,970735.27734375,910651.9707031252,2587943.07246094,383844.1062011719,0.0
2017-04-30,938203.078125,909599.1396484377,2501398.330664065,379949.3466796875,0.0
2017-05-01,943055.8671875,899814.8125000003,3168045.3202734385,372425.9614257813,0.0
2017-05-02,947279.69140625,955143.119140625,3233661.577910159,382875.5209960938,0.0
2017-05-03,970056.09375,980983.591796875,3222927.415195314,358785.31494140625,0.0
2017-05-04,1001403.4765625,982548.5830078126,3054935.876484377,353764.60852050787,0.0
2017-05-05,1090275.94921875,1002270.9794921875,2955760.645957033,362160.00781250006,0.0
2017-05-06,1091401.21484375,994250.5791015626,2901232.901074222,352893.40722656256,0.0
2017-05-07,1103314.7890625,1002709.671875,2821376.438613284,357172.52050781256,0.0
2017-05-08,1081898.265625,995160.599609375,2922988.4363671904,359488.06640625006,0.0
2017-05-09,1079369.69140625,995254.513671875,2881692.751640629,358811.94982910156,0.0
2017-05-10,1069354.7578125,1027181.291015625,3071549.638828127,374231.77343750006,0.0
2017-05-11,1014851.59375,1042974.4375,3100413.605097658,380688.36010742193,0.0
2017-05-12,1007734.86328125,1061348.240234375,3133228.2043359405,384082.79943847656,0.0
2017-05-13,1007961.10546875,1075315.080078125,3026721.6509765633,377670.79003906256,0.0
2017-05-14,1036176.28515625,1052643.73828125,2821326.5159472674,370763.11328125006,0.0
2017-05-15,1046026.40234375,1073001.34765625,2886300.2276367205,368666.7492675781,0.0
2017-05-16,1055314.78515625,1080862.416015625,2832867.232558595,371729.33105468744,0.0
2017-05-17,1056964.2734375,1098068.220703125,2767375.3228417975,373499.4627685547,0.0
2017-05-18,1061790.0859375,1120973.810546875,2657741.4326074235,371338.19042968756,0.0
2017-05-19,1061244.0,1112021.599609375,2634784.0365234385,371021.888671875,0.0
2017-05-20,1038038.609375,1118451.5234375,2413043.230253907,348152.76855468756,0.0
2017-05-21,1056922.3203125,1134988.21875,2359250.1722460943,347807.416015625,0.0
2017-05-22,1056888.38671875,1164716.1328125,2524824.589218751,354638.73339843744,0.0
2017-05-23,1057327.83203125,1164766.224609375,2508173.1080859387,352759.93066406256,0.0
2017-05-24,1056533.7109375,1155851.83984375,2484077.738466799,350412.93945312506,0.0
2017-05-25,1052681.0390625,1158955.162109375,2422360.478408205,352082.57714843756,0.0
2017-05-26,1003631.39453125,1168909.49609375,2394669.4588476564,355177.66601562506,0.0
2017-05-27,1030969.38671875,1145562.90234375,2278783.4976562504,351604.0393066406,0.0
2017-05-28,1000375.84375,1125615.673828125,2357652.2653125017,348181.45019531256,0.0
2017-05-29,1012159.5625,1125502.912109375,2570548.539990235,351124.88342285156,0.0
2017-05-30,1028222.36328125,1136195.99609375,2535306.560947267,349751.44726562506,0.0
2017-05-31,1027476.0,1159553.27734375,2585143.826103516,348521.55273437494,0.0
2017-06-01,988800.0,1162202.7890625,2602630.232490235,332547.4912109375,0.0
2017-06-02,978346.0,1173090.912109375,2675813.727919924,329445.45703124994,0.0
