datetime,ccgt,oil,coal,nuclear,wind,ps,npshyd,ocgt,other,intfr,intirl,intned,intew,biomass,intnem,intelec,intifa2,intnsl,solar,year,month,month_date,weekday,hour,date
2019-01-01 22:00:00,14562.0,0.0,642.5,6411.5,4398.5,261.0,428.5,0.0,65.5,649.0,0.0,1000.0,0.0,925.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-01,Tuesday,22,2019-01-01
2019-01-01 23:00:00,12347.0,0.0,395.5,6347.0,4209.0,0.0,387.0,0.0,66.5,1488.0,0.0,951.0,0.0,906.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-01,Tuesday,23,2019-01-01
2019-01-02 00:00:00,12249.5,0.0,300.0,6320.0,3984.0,0.0,380.0,0.0,66.0,1897.0,0.0,922.0,0.0,909.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-02,Wednesday,0,2019-01-02
2019-01-02 01:00:00,12769.5,0.0,302.0,6317.5,3624.0,0.0,378.0,0.0,63.5,1898.0,0.0,922.0,0.0,904.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-02,Wednesday,1,2019-01-02
2019-01-02 02:00:00,12804.0,0.0,320.0,6317.0,3244.0,0.0,377.0,0.0,63.0,1898.0,0.0,922.0,0.0,926.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-02,Wednesday,2,2019-01-02
2019-01-02 03:00:00,12540.5,0.0,302.0,6318.5,3047.5,0.0,375.0,0.0,63.5,1898.0,0.0,951.0,0.0,976.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-02,Wednesday,3,2019-01-02
2019-01-02 04:00:00,12217.0,0.0,313.0,6318.5,2981.5,0.0,387.5,0.0,66.5,1897.0,0.0,951.0,0.0,1032.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-02,Wednesday,4,2019-01-02
2019-01-02 05:00:00,12573.0,0.0,690.0,6322.5,2964.0,0.0,416.5,0.0,67.5,1998.0,0.0,899.0,0.0,1221.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-02,Wednesday,5,2019-01-02
2019-01-02 06:00:00,15285.5,0.0,1264.5,5893.5,3046.5,64.0,418.0,0.0,67.0,1910.0,0.0,967.0,0.0,1373.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-02,Wednesday,6,2019-01-02
2019-01-02 07:00:00,20555.5,0.0,1613.0,5830.5,2808.5,244.0,455.0,0.0,67.0,29.0,0.0,990.0,0.0,2353.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-02,Wednesday,7,2019-01-02
2019-01-02 08:00:00,21885.0,0.0,1816.0,5832.5,2776.0,155.0,540.5,0.0,65.5,1571.0,0.0,1057.0,0.0,2582.0,0.0,0.0,0.0,0.0,4.3,2019,1,01-02,Wednesday,8,2019-01-02
2019-01-02 09:00:00,23071.5,0.0,2612.0,5773.5,2469.0,170.0,556.5,0.0,67.0,1993.0,0.0,969.0,0.0,2759.5,0.0,0.0,0.0,0.0,581.0,2019,1,01-02,Wednesday,9,2019-01-02
2019-01-02 10:00:00,23178.0,0.0,3210.0,5690.5,2139.0,202.0,543.0,0.0,71.5,1877.0,0.0,1057.0,0.0,2818.0,0.0,0.0,0.0,0.0,2368.0,2019,1,01-02,Wednesday,10,2019-01-02
2019-01-02 11:00:00,23288.5,0.0,3297.0,5688.0,1862.5,243.0,496.5,0.0,70.5,1990.0,0.0,1001.0,0.0,2821.0,0.0,0.0,0.0,0.0,3630.0,2019,1,01-02,Wednesday,11,2019-01-02
2019-01-02 12:00:00,23333.5,0.0,3501.0,5697.0,1709.5,333.0,780.0,0.0,69.0,1998.0,0.0,941.0,0.0,2824.0,0.0,0.0,0.0,0.0,3510.0,2019,1,01-02,Wednesday,12,2019-01-02
2019-01-02 13:00:00,23541.5,0.0,3749.5,5848.0,1463.0,350.0,806.0,0.0,65.5,1998.0,0.0,1000.0,0.0,2820.5,0.0,0.0,0.0,0.0,2780.0,2019,1,01-02,Wednesday,13,2019-01-02
2019-01-02 14:00:00,23983.0,0.0,4241.0,5917.5,1409.0,300.0,647.0,0.0,65.0,1998.0,0.0,986.0,0.0,2822.0,0.0,0.0,0.0,0.0,1538.0,2019,1,01-02,Wednesday,14,2019-01-02
2019-01-02 15:00:00,24534.0,0.0,5036.5,5920.5,1247.0,1038.0,612.5,0.0,64.5,1998.0,0.0,124.0,0.0,2747.0,0.0,0.0,0.0,0.0,469.0,2019,1,01-02,Wednesday,15,2019-01-02
2019-01-02 16:00:00,25317.5,0.0,5597.5,5923.0,1102.5,1532.0,763.0,72.5,67.0,1998.0,0.0,344.0,0.0,2728.0,0.0,0.0,0.0,0.0,27.386,2019,1,01-02,Wednesday,16,2019-01-02
2019-01-02 17:00:00,25693.5,0.0,5531.0,5921.5,1323.5,1853.0,837.5,156.0,74.5,1998.0,0.0,354.0,0.0,2719.0,0.0,0.0,0.0,0.0,0.000735,2019,1,01-02,Wednesday,17,2019-01-02
2019-01-02 18:00:00,25213.5,0.0,5585.0,5920.0,1347.0,1855.0,908.5,0.0,69.0,1998.0,0.0,428.0,0.0,2711.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-02,Wednesday,18,2019-01-02
2019-01-02 19:00:00,24598.5,0.0,5673.5,5921.5,1355.5,945.0,732.0,0.0,70.5,1998.0,0.0,742.0,0.0,2540.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-02,Wednesday,19,2019-01-02
2019-01-02 20:00:00,23968.0,0.0,5232.5,5919.0,1338.0,321.0,569.5,0.0,64.5,1998.0,0.0,584.0,0.0,1930.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-02,Wednesday,20,2019-01-02
2019-01-02 21:00:00,22667.0,0.0,3284.5,5918.0,1372.0,216.0,495.5,0.0,63.0,1998.0,0.0,935.0,0.0,1629.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-02,Wednesday,21,2019-01-02
2019-01-02 22:00:00,20934.5,0.0,1637.0,5917.0,1270.5,130.0,442.5,0.0,64.5,1923.0,0.0,958.0,0.0,1512.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-02,Wednesday,22,2019-01-02
2019-01-02 23:00:00,19129.5,0.0,685.0,5888.5,1322.5,0.0,395.0,0.0,66.5,1998.0,0.0,1000.0,0.0,1335.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-02,Wednesday,23,2019-01-02
2019-01-03 00:00:00,18776.5,0.0,507.5,5710.5,1453.0,0.0,349.0,0.0,66.5,1998.0,0.0,1057.0,0.0,1225.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-03,Thursday,0,2019-01-03
2019-01-03 01:00:00,18713.5,0.0,301.5,5692.0,1354.0,0.0,322.5,0.0,65.5,1998.0,0.0,1058.0,0.0,1252.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-03,Thursday,1,2019-01-03
2019-01-03 02:00:00,18850.5,0.0,300.5,5678.5,1327.0,0.0,323.0,0.0,64.0,1998.0,0.0,1058.0,0.0,1259.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-03,Thursday,2,2019-01-03
2019-01-03 03:00:00,18494.0,0.0,300.0,5720.5,1336.0,0.0,322.0,0.0,63.0,1998.0,0.0,1058.0,0.0,1267.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-03,Thursday,3,2019-01-03
2019-01-03 04:00:00,17995.0,0.0,316.0,5893.5,1306.5,0.0,319.5,0.0,64.0,1998.0,0.0,1001.0,0.0,1278.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-03,Thursday,4,2019-01-03
2019-01-03 05:00:00,17927.0,0.0,1015.5,5909.0,1455.5,0.0,315.0,0.0,66.5,1998.0,0.0,997.0,0.0,1298.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-03,Thursday,5,2019-01-03
2019-01-03 06:00:00,20113.5,0.0,1923.0,5909.0,1463.5,48.0,314.0,0.0,66.5,1025.0,0.0,565.0,0.0,1554.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-03,Thursday,6,2019-01-03
2019-01-03 07:00:00,23161.5,0.0,3277.5,5916.0,1446.0,178.0,372.0,0.0,68.5,1764.0,0.0,0.0,0.0,2093.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-03,Thursday,7,2019-01-03
2019-01-03 08:00:00,24519.0,0.0,4777.0,5915.0,1287.5,244.0,589.0,0.0,66.5,1998.0,0.0,0.0,0.0,2214.0,0.0,0.0,0.0,0.0,7.38,2019,1,01-03,Thursday,8,2019-01-03
2019-01-03 09:00:00,24960.0,0.0,6160.5,5917.0,1172.0,249.0,500.0,0.0,72.5,1999.0,0.0,0.0,0.0,2630.5,0.0,0.0,0.0,0.0,354.8,2019,1,01-03,Thursday,9,2019-01-03
2019-01-03 10:00:00,24941.0,0.0,6465.5,5912.5,1216.5,167.0,494.5,0.0,69.5,1998.0,0.0,0.0,0.0,2896.0,0.0,0.0,0.0,0.0,1382.0,2019,1,01-03,Thursday,10,2019-01-03
2019-01-03 11:00:00,25064.5,0.0,6479.0,5897.5,1222.5,596.0,465.0,0.0,69.0,2000.0,0.0,0.0,0.0,2853.5,0.0,0.0,0.0,0.0,2210.0,2019,1,01-03,Thursday,11,2019-01-03
2019-01-03 12:00:00,24568.0,0.0,6450.5,5890.5,1251.0,467.0,464.0,0.0,67.0,1998.0,0.0,0.0,0.0,2819.5,0.0,0.0,0.0,0.0,2590.0,2019,1,01-03,Thursday,12,2019-01-03
2019-01-03 13:00:00,24370.0,0.0,6709.0,5892.5,1325.0,505.0,584.0,0.0,67.0,1998.0,0.0,0.0,0.0,2835.0,0.0,0.0,0.0,0.0,2105.0,2019,1,01-03,Thursday,13,2019-01-03
2019-01-03 14:00:00,24464.5,0.0,7027.0,5892.0,1340.0,451.0,644.5,0.0,65.5,1998.0,0.0,218.0,0.0,2757.5,0.0,0.0,0.0,0.0,1431.0,2019,1,01-03,Thursday,14,2019-01-03
2019-01-03 15:00:00,24482.5,0.0,6852.5,5893.0,1364.5,333.0,662.0,0.0,64.0,1998.0,0.0,982.0,0.0,2763.5,0.0,0.0,0.0,0.0,465.0,2019,1,01-03,Thursday,15,2019-01-03
2019-01-03 16:00:00,24551.5,0.0,6680.0,5894.5,1359.5,1275.0,938.0,40.5,65.5,1998.0,0.0,709.0,0.0,2734.0,0.0,0.0,0.0,0.0,31.42,2019,1,01-03,Thursday,16,2019-01-03
2019-01-03 17:00:00,24547.0,0.0,6327.5,5847.0,1471.5,1313.0,1003.0,100.0,101.5,1998.0,0.0,716.0,0.0,2771.0,0.0,0.0,0.0,0.0,0.00552,2019,1,01-03,Thursday,17,2019-01-03
2019-01-03 18:00:00,24545.5,0.0,6233.5,5678.0,1519.0,1378.0,960.0,100.0,70.0,1998.0,0.0,766.0,0.0,2705.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-03,Thursday,18,2019-01-03
2019-01-03 19:00:00,24434.5,0.0,6386.0,5675.5,1550.0,1202.0,524.0,62.5,68.0,1998.0,0.0,1055.0,0.0,2786.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-03,Thursday,19,2019-01-03
2019-01-03 20:00:00,24293.5,0.0,5221.5,5710.5,1429.0,311.0,461.5,0.0,65.0,1998.0,0.0,1017.0,0.0,2770.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-03,Thursday,20,2019-01-03
2019-01-03 21:00:00,22841.0,0.0,3634.5,5875.0,1470.5,153.0,395.5,0.0,63.5,1998.0,0.0,902.0,0.0,2461.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-03,Thursday,21,2019-01-03
2019-01-03 22:00:00,20625.5,0.0,2243.0,6005.0,1338.5,109.0,404.5,0.0,63.5,1598.0,0.0,999.0,0.0,2358.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-03,Thursday,22,2019-01-03
2019-01-03 23:00:00,19700.0,0.0,1266.0,6035.0,1357.0,0.0,318.5,0.0,65.0,1998.0,0.0,1000.0,0.0,1425.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-03,Thursday,23,2019-01-03
2019-01-04 00:00:00,19435.5,0.0,1089.5,6063.5,1481.0,0.0,291.5,0.0,66.5,1998.0,0.0,1058.0,0.0,1043.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-04,Friday,0,2019-01-04
2019-01-04 01:00:00,19347.0,0.0,800.5,6088.5,1594.0,0.0,274.5,0.0,67.0,1998.0,0.0,1058.0,0.0,1040.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-04,Friday,1,2019-01-04
2019-01-04 02:00:00,18773.0,0.0,775.5,6118.0,1486.5,0.0,272.5,0.0,65.5,1998.0,0.0,1058.0,0.0,1038.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-04,Friday,2,2019-01-04
2019-01-04 03:00:00,18321.0,0.0,767.5,6149.0,1372.0,0.0,270.0,0.0,63.0,1998.0,0.0,1058.0,0.0,1051.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-04,Friday,3,2019-01-04
2019-01-04 04:00:00,17935.5,0.0,767.5,6014.5,1596.0,0.0,268.5,0.0,63.5,1998.0,0.0,1001.0,0.0,1051.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-04,Friday,4,2019-01-04
2019-01-04 05:00:00,18428.5,0.0,914.5,5955.5,1902.0,0.0,268.0,0.0,67.0,1998.0,0.0,832.0,0.0,1121.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-04,Friday,5,2019-01-04
2019-01-04 06:00:00,19399.0,0.0,1931.0,5962.0,2105.5,0.0,284.0,0.0,70.0,1998.0,0.0,200.0,0.0,1936.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-04,Friday,6,2019-01-04
2019-01-04 07:00:00,22855.5,0.0,2976.5,5978.0,2394.0,123.0,300.0,0.0,69.5,1898.0,0.0,0.0,0.0,2625.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-04,Friday,7,2019-01-04
2019-01-04 08:00:00,24107.5,0.0,3702.5,6150.5,2613.5,222.0,432.0,0.0,67.5,1998.0,0.0,0.0,0.0,2758.5,0.0,0.0,0.0,0.0,13.9,2019,1,01-04,Friday,8,2019-01-04
2019-01-04 09:00:00,25032.5,0.0,3991.0,6196.0,2615.0,151.0,487.5,0.0,63.5,1998.0,0.0,244.0,0.0,2814.0,0.0,0.0,0.0,0.0,841.0,2019,1,01-04,Friday,9,2019-01-04
2019-01-04 10:00:00,24912.5,0.0,4205.0,6203.0,2570.0,142.0,492.5,0.0,63.5,1998.0,0.0,306.0,0.0,2733.0,0.0,0.0,0.0,0.0,2730.0,2019,1,01-04,Friday,10,2019-01-04
2019-01-04 11:00:00,24694.0,0.0,3836.0,6203.0,2649.5,139.0,439.0,0.0,64.5,1652.0,0.0,249.0,0.0,2596.5,0.0,0.0,0.0,0.0,4100.0,2019,1,01-04,Friday,11,2019-01-04
2019-01-04 12:00:00,24698.5,0.0,4013.5,6200.0,2797.0,152.0,450.0,0.0,66.0,1998.0,0.0,425.0,0.0,2684.0,0.0,0.0,0.0,0.0,4330.0,2019,1,01-04,Friday,12,2019-01-04
2019-01-04 13:00:00,24658.0,0.0,4144.5,6198.5,2752.5,219.0,440.5,0.0,67.5,1949.0,0.0,105.0,0.0,2739.0,0.0,0.0,0.0,0.0,3590.0,2019,1,01-04,Friday,13,2019-01-04
2019-01-04 14:00:00,24916.5,0.0,4152.5,6063.0,2769.0,201.0,464.5,0.0,65.5,1948.0,0.0,152.0,0.0,2746.0,0.0,0.0,0.0,0.0,2430.0,2019,1,01-04,Friday,14,2019-01-04
2019-01-04 15:00:00,25061.0,0.0,4710.5,5974.0,2792.5,151.0,511.5,0.0,63.5,1948.0,0.0,102.0,0.0,2874.5,0.0,0.0,0.0,0.0,946.0,2019,1,01-04,Friday,15,2019-01-04
2019-01-04 16:00:00,24891.0,0.0,4870.0,5973.0,2800.0,577.0,656.5,51.5,66.0,1998.0,0.0,206.0,0.0,2875.0,0.0,0.0,0.0,0.0,70.07,2019,1,01-04,Friday,16,2019-01-04
2019-01-04 17:00:00,24934.5,0.0,4533.5,5973.5,2872.0,875.0,742.5,100.0,82.5,1998.0,0.0,746.0,0.0,2754.0,0.0,0.0,0.0,0.0,0.00173,2019,1,01-04,Friday,17,2019-01-04
2019-01-04 18:00:00,24957.5,0.0,4565.0,5978.5,3008.0,747.0,627.0,0.0,69.0,1998.0,0.0,908.0,0.0,2733.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-04,Friday,18,2019-01-04
2019-01-04 19:00:00,24418.0,0.0,4307.0,6136.0,3081.0,284.0,513.0,0.0,70.0,1998.0,0.0,1057.0,0.0,2731.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-04,Friday,19,2019-01-04
2019-01-04 20:00:00,23369.0,0.0,3053.5,6201.0,2774.5,197.0,454.5,0.0,69.0,1817.0,0.0,1058.0,0.0,2649.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-04,Friday,20,2019-01-04
2019-01-04 21:00:00,22128.5,0.0,1865.5,6194.0,2559.0,205.0,403.0,0.0,65.0,1185.0,0.0,1001.0,0.0,2648.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-04,Friday,21,2019-01-04
2019-01-04 22:00:00,19656.5,0.0,1057.5,6199.5,2577.5,198.0,338.0,0.0,64.0,1095.0,0.0,1000.0,0.0,2371.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-04,Friday,22,2019-01-04
2019-01-04 23:00:00,17848.5,0.0,324.0,6199.0,2593.0,34.0,322.0,0.0,68.0,1330.0,0.0,940.0,0.0,1702.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-04,Friday,23,2019-01-04
2019-01-05 00:00:00,17090.5,0.0,0.0,6200.5,2801.5,0.0,288.5,0.0,69.5,1911.0,0.0,1026.0,0.0,1087.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-05,Saturday,0,2019-01-05
2019-01-05 01:00:00,16782.5,0.0,0.0,6119.5,2852.5,0.0,270.0,0.0,75.5,1997.0,0.0,822.0,0.0,1048.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-05,Saturday,1,2019-01-05
2019-01-05 02:00:00,16426.0,0.0,0.0,5976.5,2705.0,0.0,267.0,0.0,68.0,1998.0,0.0,1056.0,0.0,1329.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-05,Saturday,2,2019-01-05
2019-01-05 03:00:00,16399.0,0.0,0.0,5973.0,2480.0,0.0,266.0,0.0,65.0,1998.0,0.0,1058.0,0.0,1318.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-05,Saturday,3,2019-01-05
2019-01-05 04:00:00,16085.5,0.0,0.0,5998.5,2385.5,0.0,267.0,0.0,63.5,1998.0,0.0,1001.0,0.0,1218.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-05,Saturday,4,2019-01-05
2019-01-05 05:00:00,15916.0,0.0,0.0,6168.0,2374.5,0.0,302.5,0.0,63.5,1998.0,0.0,940.0,0.0,1205.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-05,Saturday,5,2019-01-05
2019-01-05 06:00:00,17032.0,0.0,0.0,6197.0,2245.5,0.0,315.5,0.0,67.5,1978.0,0.0,999.0,0.0,1085.0,0.0,0.0,0.0,0.0,0.0,2019,1,01-05,Saturday,6,2019-01-05
2019-01-05 07:00:00,19011.5,0.0,291.5,6204.0,2110.5,170.0,328.0,0.0,67.5,669.0,0.0,1000.0,0.0,1482.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-05,Saturday,7,2019-01-05
2019-01-05 08:00:00,21125.0,0.0,578.0,6204.0,2273.5,169.0,373.5,0.0,68.0,769.0,47.0,1058.0,0.0,1655.5,0.0,0.0,0.0,0.0,0.0627,2019,1,01-05,Saturday,8,2019-01-05
2019-01-05 09:00:00,21997.0,0.0,1546.0,6198.0,2477.5,266.0,430.5,0.0,70.0,1863.0,0.0,1058.0,0.0,1656.0,0.0,0.0,0.0,0.0,37.73,2019,1,01-05,Saturday,9,2019-01-05
2019-01-05 10:00:00,22290.0,0.0,1998.5,6198.0,2659.5,324.0,447.5,0.0,66.0,1998.0,0.0,1058.0,0.0,1735.5,0.0,0.0,0.0,0.0,273.2,2019,1,01-05,Saturday,10,2019-01-05
2019-01-05 11:00:00,22271.5,0.0,2009.5,6201.0,2940.0,554.0,492.0,0.0,63.5,1998.0,0.0,1058.0,0.0,1728.5,0.0,0.0,0.0,0.0,597.0,2019,1,01-05,Saturday,11,2019-01-05
2019-01-05 12:00:00,22321.5,0.0,2088.5,6125.5,3167.0,690.0,490.0,0.0,80.5,1998.0,0.0,1001.0,0.0,1730.0,0.0,0.0,0.0,0.0,815.0,2019,1,01-05,Saturday,12,2019-01-05
2019-01-05 13:00:00,22623.0,0.0,2272.0,5974.0,3389.0,548.0,463.0,0.0,73.5,1998.0,0.0,1000.0,0.0,1707.5,0.0,0.0,0.0,0.0,744.0,2019,1,01-05,Saturday,13,2019-01-05
2019-01-05 14:00:00,22832.5,0.0,2525.5,5969.0,3303.5,226.0,434.0,0.0,67.0,1996.0,0.0,932.0,0.0,1737.5,0.0,0.0,0.0,0.0,479.0,2019,1,01-05,Saturday,14,2019-01-05
2019-01-05 15:00:00,22657.0,0.0,3186.0,6018.0,3136.0,165.0,457.5,0.0,66.0,1996.0,0.0,1000.0,0.0,1800.0,0.0,0.0,0.0,0.0,138.4,2019,1,01-05,Saturday,15,2019-01-05
2019-01-05 16:00:00,22605.5,0.0,3907.0,6192.5,3166.0,1006.0,861.0,0.0,64.0,1996.0,0.0,1000.0,0.0,2081.0,0.0,0.0,0.0,0.0,4.1197,2019,1,01-05,Saturday,16,2019-01-05
2019-01-05 17:00:00,23252.5,0.0,4015.5,6206.0,2847.0,1761.0,908.0,0.0,66.0,1996.0,0.0,1057.0,0.0,2116.0,0.0,0.0,0.0,0.0,0.00255,2019,1,01-05,Saturday,17,2019-01-05
2019-01-05 18:00:00,23393.0,0.0,3790.0,6210.0,2646.5,1202.0,899.0,0.0,66.5,1998.0,0.0,1058.0,0.0,2041.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-05,Saturday,18,2019-01-05
2019-01-05 19:00:00,22996.5,0.0,3395.5,6210.5,2678.0,151.0,563.5,0.0,70.5,1996.0,0.0,1058.0,0.0,2038.5,0.0,0.0,0.0,0.0,0.0,2019,1,01-05,Saturday,19,2019-01-05
