datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2019-01-01 00:00:00,,207.0,,,201.0,,,,,,,,0.0,,,,0.0,,,,81.0,2019,1,01-01,Tuesday,0,2019-01-01
2019-01-01 01:00:00,,208.0,,,201.0,,,,,,,,0.0,,,,0.0,,,,78.0,2019,1,01-01,Tuesday,1,2019-01-01
2019-01-01 02:00:00,,208.0,,,201.0,,,,,,,,0.0,,,,0.0,,,,73.0,2019,1,01-01,Tuesday,2,2019-01-01
2019-01-01 03:00:00,,208.0,,,201.0,,,,,,,,0.0,,,,0.0,,,,80.0,2019,1,01-01,Tuesday,3,2019-01-01
2019-01-01 04:00:00,,208.0,,,201.0,,,,,,,,0.0,,,,0.0,,,,84.0,2019,1,01-01,Tuesday,4,2019-01-01
2019-01-01 05:00:00,,208.0,,,201.0,,,,,,,,0.0,,,,0.0,,,,87.0,2019,1,01-01,Tuesday,5,2019-01-01
2019-01-01 06:00:00,,208.0,,,201.0,,,,,,,,0.0,,,,0.0,,,,81.0,2019,1,01-01,Tuesday,6,2019-01-01
2019-01-01 07:00:00,,208.0,,,201.0,,,,,,,,0.0,,,,0.0,,,,83.0,2019,1,01-01,Tuesday,7,2019-01-01
2019-01-01 08:00:00,,207.0,,,201.0,,,,,,,,0.0,,,,0.0,,,,84.0,2019,1,01-01,Tuesday,8,2019-01-01
2019-01-01 09:00:00,,208.0,,,201.0,,,,,,,,0.0,,,,0.0,,,,81.0,2019,1,01-01,Tuesday,9,2019-01-01
2019-01-01 10:00:00,,208.0,,,201.0,,,,,,,,34.0,,,,0.0,,,,80.0,2019,1,01-01,Tuesday,10,2019-01-01
2019-01-01 11:00:00,,208.0,,,201.0,,,,,,,,30.0,,,,0.0,,,,72.0,2019,1,01-01,Tuesday,11,2019-01-01
2019-01-01 12:00:00,,208.0,,,201.0,,,,,,,,22.0,,,,0.0,,,,67.0,2019,1,01-01,Tuesday,12,2019-01-01
2019-01-01 13:00:00,,208.0,,,201.0,,,,,,,,20.0,,,,0.0,,,,55.0,2019,1,01-01,Tuesday,13,2019-01-01
2019-01-01 14:00:00,,208.0,,,201.0,,,,,,,,20.0,,,,0.0,,,,46.0,2019,1,01-01,Tuesday,14,2019-01-01
2019-01-01 15:00:00,,208.0,,,201.0,,,,,,,,20.0,,,,0.0,,,,36.0,2019,1,01-01,Tuesday,15,2019-01-01
2019-01-01 16:00:00,,208.0,,,201.0,,,,,,,,20.0,,,,0.0,,,,24.0,2019,1,01-01,Tuesday,16,2019-01-01
2019-01-01 17:00:00,,208.0,,,201.0,,,,,,,,47.0,,,,0.0,,,,14.0,2019,1,01-01,Tuesday,17,2019-01-01
2019-01-01 18:00:00,,208.0,,,201.0,,,,,,,,129.0,,,,0.0,,,,16.0,2019,1,01-01,Tuesday,18,2019-01-01
2019-01-01 19:00:00,,208.0,,,201.0,,,,,,,,86.0,,,,0.0,,,,15.0,2019,1,01-01,Tuesday,19,2019-01-01
2019-01-01 20:00:00,,208.0,,,201.0,,,,,,,,61.0,,,,0.0,,,,9.0,2019,1,01-01,Tuesday,20,2019-01-01
2019-01-01 21:00:00,,207.0,,,201.0,,,,,,,,103.0,,,,0.0,,,,7.0,2019,1,01-01,Tuesday,21,2019-01-01
2019-01-01 22:00:00,,208.0,,,201.0,,,,,,,,146.0,,,,0.0,,,,6.0,2019,1,01-01,Tuesday,22,2019-01-01
2019-01-01 23:00:00,,208.0,,,201.0,,,,,,,,106.0,,,,0.0,,,,1.0,2019,1,01-01,Tuesday,23,2019-01-01
2019-01-02 00:00:00,,208.0,,,201.0,,,,,,,,0.0,,,,0.0,,,,1.0,2019,1,01-02,Wednesday,0,2019-01-02
