datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2019-01-01 00:00:00,83.0,,,1.0,,,,,,,,217.0,651.0,,,84.0,,,,,34.556,2019,1,01-01,Tuesday,0,2019-01-01
2019-01-01 01:00:00,80.0,,,1.0,,,,,,,,204.0,651.0,,,84.0,,,,,34.833,2019,1,01-01,Tuesday,1,2019-01-01
2019-01-01 02:00:00,79.0,,,1.0,,,,,,,,55.0,651.0,,,84.0,,,,,35.111,2019,1,01-01,Tuesday,2,2019-01-01
2019-01-01 03:00:00,76.0,,,0.0,,,,,,,,48.0,651.0,,,81.0,,,,,35.389,2019,1,01-01,Tuesday,3,2019-01-01
2019-01-01 04:00:00,77.0,,,0.0,,,,,,,,25.0,651.0,,,81.0,,,,,35.667,2019,1,01-01,Tuesday,4,2019-01-01
2019-01-01 05:00:00,76.0,,,0.0,,,,,,,,4.0,651.0,,,80.0,,,,,35.944,2019,1,01-01,Tuesday,5,2019-01-01
2019-01-01 06:00:00,77.0,,,0.0,,,,,,,,48.0,651.0,,,80.0,,,,,36.222,2019,1,01-01,Tuesday,6,2019-01-01
2019-01-01 07:00:00,77.0,,,0.0,,,,,,,,48.0,651.0,,,79.0,,,,,36.5,2019,1,01-01,Tuesday,7,2019-01-01
2019-01-01 08:00:00,80.0,,,1.0,,,,,,,,48.0,651.0,,,83.0,,,,,36.778,2019,1,01-01,Tuesday,8,2019-01-01
2019-01-01 09:00:00,80.0,,,1.0,,,,,,,,48.0,651.0,,,83.0,,,,,37.056,2019,1,01-01,Tuesday,9,2019-01-01
2019-01-01 10:00:00,80.0,,,1.0,,,,,,,,48.0,651.0,,,83.0,,,,,37.333,2019,1,01-01,Tuesday,10,2019-01-01
2019-01-01 11:00:00,80.0,,,1.0,,,,,,,,12.0,651.0,,,83.0,,,,,37.611,2019,1,01-01,Tuesday,11,2019-01-01
2019-01-01 12:00:00,80.0,,,1.0,,,,,,,,52.0,651.0,,,83.0,,,,,37.889,2019,1,01-01,Tuesday,12,2019-01-01
2019-01-01 13:00:00,80.0,,,1.0,,,,,,,,37.0,651.0,,,83.0,,,,,38.167,2019,1,01-01,Tuesday,13,2019-01-01
2019-01-01 14:00:00,80.0,,,1.0,,,,,,,,52.0,651.0,,,83.0,,,,,38.444,2019,1,01-01,Tuesday,14,2019-01-01
2019-01-01 15:00:00,79.0,,,1.0,,,,,,,,39.0,651.0,,,83.0,,,,,38.722,2019,1,01-01,Tuesday,15,2019-01-01
2019-01-01 16:00:00,79.0,,,1.0,,,,,,,,52.0,651.0,,,83.0,,,,,39.0,2019,1,01-01,Tuesday,16,2019-01-01
2019-01-01 17:00:00,79.0,,,1.0,,,,,,,,61.0,651.0,,,83.0,,,,,36.0,2019,1,01-01,Tuesday,17,2019-01-01
2019-01-01 18:00:00,79.0,,,1.0,,,,,,,,21.0,651.0,,,83.0,,,,,26.0,2019,1,01-01,Tuesday,18,2019-01-01
2019-01-01 19:00:00,80.0,,,1.0,,,,,,,,48.0,651.0,,,84.0,,,,,14.0,2019,1,01-01,Tuesday,19,2019-01-01
2019-01-01 20:00:00,80.0,,,1.0,,,,,,,,48.0,651.0,,,84.0,,,,,21.0,2019,1,01-01,Tuesday,20,2019-01-01
2019-01-01 21:00:00,78.0,,,1.0,,,,,,,,48.0,651.0,,,81.0,,,,,19.0,2019,1,01-01,Tuesday,21,2019-01-01
2019-01-01 22:00:00,81.0,,,1.0,,,,,,,,48.0,651.0,,,84.0,,,,,19.0,2019,1,01-01,Tuesday,22,2019-01-01
2019-01-01 23:00:00,81.0,,,1.0,,,,,,,,48.0,651.0,,,84.0,,,,,25.0,2019,1,01-01,Tuesday,23,2019-01-01
2019-01-02 00:00:00,81.0,,,0.0,,,,,,,,48.0,651.0,,,84.0,,,,,32.0,2019,1,01-02,Wednesday,0,2019-01-02
2019-01-02 01:00:00,81.0,,,0.0,,,,,,,,6.0,651.0,,,84.0,,,,,35.0,2019,1,01-02,Wednesday,1,2019-01-02
2019-01-02 02:00:00,78.0,,,0.0,,,,,,,,0.0,651.0,,,83.0,,,,,35.75,2019,1,01-02,Wednesday,2,2019-01-02
2019-01-02 03:00:00,78.0,,,0.0,,,,,,,,0.0,651.0,,,82.0,,,,,36.5,2019,1,01-02,Wednesday,3,2019-01-02
2019-01-02 04:00:00,79.0,,,0.0,,,,,,,,0.0,651.0,,,84.0,,,,,37.25,2019,1,01-02,Wednesday,4,2019-01-02
2019-01-02 05:00:00,80.0,,,0.0,,,,,,,,0.0,651.0,,,83.0,,,,,38.0,2019,1,01-02,Wednesday,5,2019-01-02
2019-01-02 06:00:00,80.0,,,4.0,,,,,,,,0.0,651.0,,,83.0,,,,,38.75,2019,1,01-02,Wednesday,6,2019-01-02
2019-01-02 07:00:00,81.0,,,42.0,,,,,,,,89.0,651.0,,,83.0,,,,,39.5,2019,1,01-02,Wednesday,7,2019-01-02
2019-01-02 08:00:00,82.0,,,90.0,,,,,,,,48.0,651.0,,,83.0,,,,,40.25,2019,1,01-02,Wednesday,8,2019-01-02
2019-01-02 09:00:00,83.0,,,154.0,,,,,,,,164.0,651.0,,,83.0,,,,,41.0,2019,1,01-02,Wednesday,9,2019-01-02
2019-01-02 10:00:00,84.0,,,100.0,,,,,,,,218.0,651.0,,,83.0,,,,,31.0,2019,1,01-02,Wednesday,10,2019-01-02
2019-01-02 11:00:00,84.0,,,143.0,,,,,,,,272.0,651.0,,,83.0,,,,,33.0,2019,1,01-02,Wednesday,11,2019-01-02
2019-01-02 12:00:00,86.0,,,222.0,,,,,,,,144.0,651.0,,,83.0,,,,,34.667,2019,1,01-02,Wednesday,12,2019-01-02
2019-01-02 13:00:00,86.0,,,348.0,,,,,,,,8.0,651.0,,,84.0,,,,,36.333,2019,1,01-02,Wednesday,13,2019-01-02
2019-01-02 14:00:00,86.0,,,352.0,,,,,,,,0.0,651.0,,,84.0,,,,,38.0,2019,1,01-02,Wednesday,14,2019-01-02
2019-01-02 15:00:00,86.0,,,355.0,,,,,,,,0.0,651.0,,,84.0,,,,,38.167,2019,1,01-02,Wednesday,15,2019-01-02
2019-01-02 16:00:00,86.0,,,441.0,,,,,,,,78.0,651.0,,,84.0,,,,,38.333,2019,1,01-02,Wednesday,16,2019-01-02
2019-01-02 17:00:00,87.0,,,443.0,,,,,,,,85.0,651.0,,,84.0,,,,,38.5,2019,1,01-02,Wednesday,17,2019-01-02
2019-01-02 18:00:00,87.0,,,443.0,,,,,,,,134.0,651.0,,,84.0,,,,,38.667,2019,1,01-02,Wednesday,18,2019-01-02
2019-01-02 19:00:00,87.0,,,442.0,,,,,,,,311.0,651.0,,,84.0,,,,,38.833,2019,1,01-02,Wednesday,19,2019-01-02
2019-01-02 20:00:00,88.0,,,442.0,,,,,,,,368.0,651.0,,,84.0,,,,,39.0,2019,1,01-02,Wednesday,20,2019-01-02
