unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2018,1,14281.663837413116,42351.61506127788,642.7365942289382,17129.91800390625,12967.239257324227,106.10732833852991,279.3885235886254,225.63108632323753,57276.015492919934,30708.28419948087,87984.29969240082,0.16232059455315093,0.48135423262266164,0.007305128261246492,0.19469289479820404,0.14738128623696034,0.0012059802568127318,0.0031754361240060665,0.002564447146957575,0.6509799554370591,0.3490200445629408
Gwh,2018,2,12632.566504000144,37461.2930190853,568.5200872661286,15765.163279296876,11712.88946972657,106.05566769729076,279.2524972602892,225.52123296263122,50662.37961035158,28088.882146943655,78751.26175729523,0.16041097275282587,0.4756913372961294,0.007219187027355317,0.20018934208170255,0.14873272133498902,0.0013467170599011531,0.003546006642038599,0.0028637158050580664,0.6433214970763107,0.3566785029236894
Gwh,2018,3,13096.516949564493,38837.1166557246,589.3998623867172,17843.929310546875,13526.695448730476,106.44174977322744,280.2690802133143,226.34221412922508,52523.033467675814,31983.67780339312,84506.71127106893,0.154976057553054,0.45957434707343275,0.006974592355110377,0.21115399051928066,0.16006652306396607,0.0012595656388969905,0.003316530438799185,0.002678393357460047,0.6215249969815971,0.378475003018403
Gwh,2018,4,10949.326641205114,32469.72288156792,492.7670189262127,15407.853279296874,13547.130395263679,107.31987199354296,282.5812416304935,228.20949015621383,43911.81654169925,29573.094278340806,73484.91082004005,0.14900101965176674,0.441855647904156,0.006705689827030862,0.20967370181655037,0.18435254590482872,0.0014604341326121034,0.003845432191140808,0.0031055285719143702,0.5975623573829536,0.40243764261704645
Gwh,2018,5,12180.519112885035,36120.76734113112,548.1760010375854,17003.647185546874,15776.791282470707,107.82063033371288,283.89977575556736,229.27432375486487,48849.46245505374,33401.43319786173,82250.89565291547,0.14808980517713408,0.43915348342897687,0.006664681237646252,0.20672902161818785,0.19181300285222466,0.0013108748479615014,0.003451631419961373,0.0027874994179074085,0.5939079698437573,0.4060920301562428
Gwh,2018,6,11680.205716840057,34637.111052863824,525.6597359943863,16559.11969140625,15688.642213623052,108.91086538035292,286.7704460929971,231.59264541815503,46842.976505698265,32875.03586192081,79718.01236761907,0.14651902838441164,0.4344954173359845,0.0065939894934950215,0.20772118119357996,0.19680172332038318,0.0013662014662145765,0.0035973105396877826,0.002905148266243357,0.5876084352138912,0.41239156478610894
Gwh,2018,7,12092.962890617277,35861.12340440788,544.2355926408753,16366.143455078125,14961.525320800789,108.82862736757795,286.5539072607427,231.4177710484953,48498.32188766603,31954.46908155573,80452.79096922175,0.15031129119241612,0.44574119769352705,0.006764657709004522,0.20342542822832838,0.18596651701647632,0.0013527017031542353,0.0035617646548814887,0.002876441802212022,0.6028171465949477,0.39718285340505244
Gwh,2018,8,12096.684252391864,35872.158931022655,544.4030700034657,17389.82334765625,15219.391602050793,108.7354157774253,286.30847417933467,231.21956200230235,48513.24625341799,33235.47840166611,81748.7246550841,0.14797398128754233,0.43881001302925776,0.006659468662054636,0.21272287024693964,0.1861728322523044,0.0013301175796467041,0.00350229897025713,0.0028284179719973456,0.5934434629788548,0.40655653702114525
Gwh,2018,9,11950.555717244759,35438.821503362014,537.8266543932572,15924.57675,13599.29316772462,298.3269855085487,785.5172430876554,634.375050939702,47927.20387500003,31242.089197260528,79169.29307226055,0.15094938016355752,0.4476334210918844,0.006793374470356382,0.20114587527597458,0.1717748465344016,0.003768215856572767,0.009921993901987815,0.00801289270526498,0.6053761757257983,0.3946238242742018
Gwh,2018,10,11927.975681764152,35371.861450133525,536.8104552117337,17214.16980078125,13733.247429199231,786.5350518087234,2071.005559337475,1672.5212193139735,47836.64758710941,35477.47906044065,83314.12664755006,0.14316870573731097,0.42456019013161767,0.0064432104951738,0.206617658894795,0.16483696081093197,0.00944059649254995,0.024857795942560903,0.020074881495059826,0.5741721063641023,0.4258278936358976
Gwh,2018,11,12890.889058692763,38227.33663434865,580.1457186285405,18326.789685546875,13020.43219458009,776.8543081390632,2045.515437934388,1651.9356787598524,51698.37141166995,35821.52730496027,87519.89871663022,0.14729095037496062,0.4367845163774718,0.0066287293191108695,0.20940140418677705,0.14877110674839014,0.008876316352402817,0.0233720041719576,0.018874972468929028,0.5907041960715432,0.40929580392845666
Gwh,2018,12,14357.378649691822,42576.14384311802,646.1440880007224,18984.9530859375,13516.287920410166,838.7967273538301,2208.6144559089767,1783.6526445506329,57579.66658081056,37332.3048341611,94911.97141497166,0.15127047131830043,0.4485856020940468,0.006807824959990221,0.20002695974917623,0.14240867320429584,0.008837628329164767,0.023270135716099816,0.01879270462892603,0.6066638983723374,0.3933361016276626
