date,mw,region
2003-07-26 0:00,7302,ОЭС СЕВ.ЗАПАДА
2003-07-26 1:00,7067,ОЭС СЕВ.ЗАПАДА
2003-07-26 2:00,7024,ОЭС СЕВ.ЗАПАДА
2003-07-26 3:00,7050,ОЭС СЕВ.ЗАПАДА
2003-07-26 4:00,7050,ОЭС СЕВ.ЗАПАДА
2003-07-26 5:00,7006,ОЭС СЕВ.ЗАПАДА
2003-07-26 6:00,7010,ОЭС СЕВ.ЗАПАДА
2003-07-26 7:00,7049,ОЭС СЕВ.ЗАПАДА
2003-07-26 8:00,7142,ОЭС СЕВ.ЗАПАДА
2003-07-26 9:00,7278,ОЭС СЕВ.ЗАПАДА
2003-07-26 10:00,7308,ОЭС СЕВ.ЗАПАДА
2003-07-26 11:00,7336,ОЭС СЕВ.ЗАПАДА
2003-07-26 12:00,7305,ОЭС СЕВ.ЗАПАДА
2003-07-26 13:00,7375,ОЭС СЕВ.ЗАПАДА
2003-07-26 14:00,7271,ОЭС СЕВ.ЗАПАДА
2003-07-26 15:00,7174,ОЭС СЕВ.ЗАПАДА
2003-07-26 16:00,7221,ОЭС СЕВ.ЗАПАДА
2003-07-26 17:00,7281,ОЭС СЕВ.ЗАПАДА
2003-07-26 18:00,7315,ОЭС СЕВ.ЗАПАДА
2003-07-26 19:00,7351,ОЭС СЕВ.ЗАПАДА
2003-07-26 20:00,7378,ОЭС СЕВ.ЗАПАДА
2003-07-26 21:00,7399,ОЭС СЕВ.ЗАПАДА
2003-07-26 22:00,7392,ОЭС СЕВ.ЗАПАДА
2003-07-26 23:00,7365,ОЭС СЕВ.ЗАПАДА
