date,mw,region
2020-07-31 0:00,20950,ОЭС ЦЕНТРА
2020-07-31 1:00,19176,ОЭС ЦЕНТРА
2020-07-31 2:00,18970,ОЭС ЦЕНТРА
2020-07-31 3:00,18582,ОЭС ЦЕНТРА
2020-07-31 4:00,18511,ОЭС ЦЕНТРА
2020-07-31 5:00,18645,ОЭС ЦЕНТРА
2020-07-31 6:00,19308,ОЭС ЦЕНТРА
2020-07-31 7:00,21051,ОЭС ЦЕНТРА
2020-07-31 8:00,23142,ОЭС ЦЕНТРА
2020-07-31 9:00,24368,ОЭС ЦЕНТРА
2020-07-31 10:00,25749,ОЭС ЦЕНТРА
2020-07-31 11:00,26010,ОЭС ЦЕНТРА
2020-07-31 12:00,26228,ОЭС ЦЕНТРА
2020-07-31 13:00,26513,ОЭС ЦЕНТРА
2020-07-31 14:00,26461,ОЭС ЦЕНТРА
2020-07-31 15:00,26364,ОЭС ЦЕНТРА
2020-07-31 16:00,24752,ОЭС ЦЕНТРА
2020-07-31 17:00,24909,ОЭС ЦЕНТРА
2020-07-31 18:00,24292,ОЭС ЦЕНТРА
2020-07-31 19:00,24045,ОЭС ЦЕНТРА
2020-07-31 20:00,23997,ОЭС ЦЕНТРА
2020-07-31 21:00,24501,ОЭС ЦЕНТРА
2020-07-31 22:00,24388,ОЭС ЦЕНТРА
2020-07-31 23:00,22537,ОЭС ЦЕНТРА
