unit,datetime,date,year,month,month_date,weekday,hour,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Mwh,2017-01-01 00:00:00,2017-01-01,2017,1,01-01,Sunday,0,205.0,0.0,0.0,,20.0,0.0,,0.0,205.0,20.0,225.0,0.9111111111111111,0.0,0.0,,0.08888888888888889,0.0,,0.0,0.9111111111111111,0.08888888888888889,
Mwh,2017-01-01 01:00:00,2017-01-01,2017,1,01-01,Sunday,1,205.0,0.0,0.0,,0.0,0.0,,0.0,205.0,0.0,205.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
Mwh,2017-01-01 02:00:00,2017-01-01,2017,1,01-01,Sunday,2,201.0,0.0,0.0,,0.0,0.0,,0.0,201.0,0.0,201.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
Mwh,2017-01-01 03:00:00,2017-01-01,2017,1,01-01,Sunday,3,176.0,0.0,0.0,,0.0,0.0,,0.0,176.0,0.0,176.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
Mwh,2017-01-01 04:00:00,2017-01-01,2017,1,01-01,Sunday,4,153.0,0.0,0.0,,0.0,0.0,,0.0,153.0,0.0,153.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
Mwh,2017-01-01 05:00:00,2017-01-01,2017,1,01-01,Sunday,5,152.0,0.0,0.0,,0.0,0.0,,0.0,152.0,0.0,152.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
Mwh,2017-01-01 06:00:00,2017-01-01,2017,1,01-01,Sunday,6,153.0,0.0,0.0,,0.0,0.0,,0.0,153.0,0.0,153.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
Mwh,2017-01-01 07:00:00,2017-01-01,2017,1,01-01,Sunday,7,152.0,0.0,0.0,,0.0,0.0,,0.0,152.0,0.0,152.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
Mwh,2017-01-01 08:00:00,2017-01-01,2017,1,01-01,Sunday,8,153.0,0.0,0.0,,0.0,0.0,,0.0,153.0,0.0,153.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
Mwh,2017-01-01 09:00:00,2017-01-01,2017,1,01-01,Sunday,9,164.0,0.0,0.0,,0.0,0.0,,0.0,164.0,0.0,164.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
Mwh,2017-01-01 10:00:00,2017-01-01,2017,1,01-01,Sunday,10,189.0,0.0,0.0,,0.0,0.0,,0.0,189.0,0.0,189.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
Mwh,2017-01-01 11:00:00,2017-01-01,2017,1,01-01,Sunday,11,205.0,0.0,0.0,,0.0,0.0,,0.0,205.0,0.0,205.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
Mwh,2017-01-01 12:00:00,2017-01-01,2017,1,01-01,Sunday,12,206.0,0.0,0.0,,0.0,0.0,,0.0,206.0,0.0,206.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
Mwh,2017-01-01 13:00:00,2017-01-01,2017,1,01-01,Sunday,13,205.0,0.0,0.0,,0.0,0.0,,0.0,205.0,0.0,205.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
Mwh,2017-01-01 14:00:00,2017-01-01,2017,1,01-01,Sunday,14,206.0,0.0,0.0,,0.0,0.0,,0.0,206.0,0.0,206.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
Mwh,2017-01-01 15:00:00,2017-01-01,2017,1,01-01,Sunday,15,205.0,0.0,0.0,,0.0,0.0,,0.0,205.0,0.0,205.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
Mwh,2017-01-01 16:00:00,2017-01-01,2017,1,01-01,Sunday,16,205.0,0.0,0.0,,0.0,0.0,,0.0,205.0,0.0,205.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
Mwh,2017-01-01 17:00:00,2017-01-01,2017,1,01-01,Sunday,17,205.0,0.0,0.0,,0.0,0.0,,0.0,205.0,0.0,205.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
Mwh,2017-01-01 18:00:00,2017-01-01,2017,1,01-01,Sunday,18,206.0,0.0,0.0,,0.0,0.0,,0.0,206.0,0.0,206.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
Mwh,2017-01-01 19:00:00,2017-01-01,2017,1,01-01,Sunday,19,206.0,0.0,0.0,,0.0,0.0,,0.0,206.0,0.0,206.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
Mwh,2017-01-01 20:00:00,2017-01-01,2017,1,01-01,Sunday,20,206.0,0.0,0.0,,0.0,0.0,,0.0,206.0,0.0,206.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
Mwh,2017-01-01 21:00:00,2017-01-01,2017,1,01-01,Sunday,21,204.0,0.0,0.0,,0.0,0.0,,0.0,204.0,0.0,204.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
Mwh,2017-01-01 22:00:00,2017-01-01,2017,1,01-01,Sunday,22,206.0,0.0,0.0,,0.0,0.0,,0.0,206.0,0.0,206.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,
