unit,datetime,date,year,month,month_date,weekday,hour,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Mwh,2017-01-01 00:00:00,2017-01-01,2017,1,01-01,Sunday,0,0.0,0.0,0.0,9073.0,2498.0,3828.0,,1121.0,0.0,16520.0,16520.0,0.0,0.0,0.0,0.5492130750605327,0.15121065375302664,0.2317191283292978,,0.06785714285714285,0.0,1.0
Mwh,2017-01-01 01:00:00,2017-01-01,2017,1,01-01,Sunday,1,0.0,0.0,0.0,9084.0,2735.0,3638.0,,1093.0,0.0,16550.0,16550.0,0.0,0.0,0.0,0.5488821752265861,0.16525679758308157,0.21981873111782477,,0.06604229607250756,0.0,1.0
Mwh,2017-01-01 02:00:00,2017-01-01,2017,1,01-01,Sunday,2,0.0,0.0,0.0,9085.0,2636.0,3430.0,,1105.0,0.0,16256.0,16256.0,0.0,0.0,0.0,0.5588705708661418,0.1621555118110236,0.2109990157480315,,0.06797490157480315,0.0,1.0
Mwh,2017-01-01 03:00:00,2017-01-01,2017,1,01-01,Sunday,3,0.0,0.0,0.0,9084.0,2643.0,3290.0,,1103.0,0.0,16120.0,16120.0,0.0,0.0,0.0,0.5635235732009926,0.16395781637717122,0.20409429280397023,,0.068424317617866,0.0,1.0
Mwh,2017-01-01 04:00:00,2017-01-01,2017,1,01-01,Sunday,4,0.0,0.0,0.0,9087.0,2753.0,3053.0,,1109.0,0.0,16002.0,16002.0,0.0,0.0,0.0,0.5678665166854143,0.17204099487564053,0.19078865141857268,,0.06930383702037245,0.0,1.0
Mwh,2017-01-01 05:00:00,2017-01-01,2017,1,01-01,Sunday,5,0.0,0.0,0.0,9087.0,2762.0,2932.0,,1136.0,0.0,15917.0,15917.0,0.0,0.0,0.0,0.570899038763586,0.17352516177671673,0.18420556637557328,,0.0713702330841239,0.0,1.0
Mwh,2017-01-01 06:00:00,2017-01-01,2017,1,01-01,Sunday,6,0.0,0.0,0.0,9090.0,2860.0,2787.0,,1169.0,0.0,15906.0,15906.0,0.0,0.0,0.0,0.5714824594492645,0.1798063623789765,0.17521689928328932,,0.07349427888846977,0.0,1.0
Mwh,2017-01-01 07:00:00,2017-01-01,2017,1,01-01,Sunday,7,0.0,0.0,0.0,9091.0,3020.0,2662.0,,1146.0,0.0,15919.0,15919.0,0.0,0.0,0.0,0.571078585338275,0.1897104089452855,0.16722155914316225,,0.07198944657327722,0.0,1.0
Mwh,2017-01-01 08:00:00,2017-01-01,2017,1,01-01,Sunday,8,0.0,0.0,0.0,9092.0,3414.0,2612.0,,1167.0,0.0,16285.0,16285.0,0.0,0.0,0.0,0.5583051888240712,0.20964077371814555,0.160392999692969,,0.07166103776481425,0.0,1.0
Mwh,2017-01-01 09:00:00,2017-01-01,2017,1,01-01,Sunday,9,0.0,0.0,0.0,9091.0,3613.0,2553.0,,1156.0,0.0,16413.0,16413.0,0.0,0.0,0.0,0.5538902089806861,0.22013038445134955,0.1555474319137269,,0.07043197465423749,0.0,1.0
Mwh,2017-01-01 10:00:00,2017-01-01,2017,1,01-01,Sunday,10,0.0,0.0,0.0,9093.0,3964.0,2392.0,,1142.0,0.0,16591.0,16591.0,0.0,0.0,0.0,0.5480682297631246,0.2389247182207221,0.14417455246820565,,0.06883249954794768,0.0,1.0
Mwh,2017-01-01 11:00:00,2017-01-01,2017,1,01-01,Sunday,11,0.0,0.0,0.0,9094.0,4262.0,2243.0,,1145.0,0.0,16744.0,16744.0,0.0,0.0,0.0,0.5431199235547062,0.25453893932154803,0.13395843287147635,,0.06838270425226947,0.0,1.0
Mwh,2017-01-01 12:00:00,2017-01-01,2017,1,01-01,Sunday,12,0.0,0.0,0.0,9092.0,4356.0,2080.0,,1155.0,0.0,16683.0,16683.0,0.0,0.0,0.0,0.5449859138044716,0.26110411796439487,0.12467781574057424,,0.06923215249055925,0.0,1.0
Mwh,2017-01-01 13:00:00,2017-01-01,2017,1,01-01,Sunday,13,0.0,0.0,0.0,9093.0,4578.0,1968.0,,1128.0,0.0,16767.0,16767.0,0.0,0.0,0.0,0.5423152621220254,0.2730363213455001,0.1173734120594024,,0.06727500447307211,0.0,1.0
