date,mw,region
2017-03-19 0:00,3887,ОЭС ВОСТОКА
2017-03-19 1:00,4154,ОЭС ВОСТОКА
2017-03-19 2:00,4587,ОЭС ВОСТОКА
2017-03-19 3:00,4681,ОЭС ВОСТОКА
2017-03-19 4:00,4568,ОЭС ВОСТОКА
2017-03-19 5:00,4607,ОЭС ВОСТОКА
2017-03-19 6:00,4553,ОЭС ВОСТОКА
2017-03-19 7:00,4474,ОЭС ВОСТОКА
2017-03-19 8:00,4443,ОЭС ВОСТОКА
2017-03-19 9:00,4421,ОЭС ВОСТОКА
2017-03-19 10:00,4464,ОЭС ВОСТОКА
2017-03-19 11:00,4511,ОЭС ВОСТОКА
2017-03-19 12:00,4584,ОЭС ВОСТОКА
2017-03-19 13:00,4823,ОЭС ВОСТОКА
2017-03-19 14:00,4887,ОЭС ВОСТОКА
2017-03-19 15:00,4685,ОЭС ВОСТОКА
2017-03-19 16:00,4474,ОЭС ВОСТОКА
2017-03-19 17:00,4216,ОЭС ВОСТОКА
2017-03-19 18:00,3935,ОЭС ВОСТОКА
2017-03-19 19:00,3830,ОЭС ВОСТОКА
2017-03-19 20:00,3798,ОЭС ВОСТОКА
2017-03-19 21:00,3683,ОЭС ВОСТОКА
2017-03-19 22:00,3827,ОЭС ВОСТОКА
2017-03-19 23:00,3914,ОЭС ВОСТОКА
