"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Estonia (EE)","02.01.2022 11:00 - 02.01.2022 12:00 (UTC)","56","n/e","22","2","n/e","n/e","297","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","2","17","n/e","153"
"Estonia (EE)","02.01.2022 12:00 - 02.01.2022 13:00 (UTC)","56","n/e","28","2","n/e","n/e","260","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","1","17","n/e","146"
"Estonia (EE)","02.01.2022 13:00 - 02.01.2022 14:00 (UTC)","56","n/e","40","2","n/e","n/e","280","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","143"
"Estonia (EE)","02.01.2022 14:00 - 02.01.2022 15:00 (UTC)","59","n/e","41","2","n/e","n/e","256","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","125"
"Estonia (EE)","02.01.2022 15:00 - 02.01.2022 16:00 (UTC)","59","n/e","46","2","n/e","n/e","269","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","132"
"Estonia (EE)","02.01.2022 16:00 - 02.01.2022 17:00 (UTC)","60","n/e","47","2","n/e","n/e","299","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","118"
"Estonia (EE)","02.01.2022 17:00 - 02.01.2022 18:00 (UTC)","60","n/e","47","2","n/e","n/e","239","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","114"
"Estonia (EE)","02.01.2022 18:00 - 02.01.2022 19:00 (UTC)","60","n/e","45","2","n/e","n/e","279","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","85"
"Estonia (EE)","02.01.2022 19:00 - 02.01.2022 20:00 (UTC)","58","n/e","44","2","n/e","n/e","331","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","69"
"Estonia (EE)","02.01.2022 20:00 - 02.01.2022 21:00 (UTC)","57","n/e","42","2","n/e","n/e","305","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","66"
"Estonia (EE)","02.01.2022 21:00 - 02.01.2022 22:00 (UTC)","57","n/e","42","2","n/e","n/e","359","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","59"
"Estonia (EE)","02.01.2022 22:00 - 02.01.2022 23:00 (UTC)","57","n/e","43","2","n/e","n/e","370","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","43"
"Estonia (EE)","02.01.2022 23:00 - 03.01.2022 00:00 (UTC)","57","n/e","43","2","n/e","n/e","328","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","35"
"Estonia (EE)","03.01.2022 00:00 - 03.01.2022 01:00 (UTC)","55","n/e","44","2","n/e","n/e","324","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","32"
"Estonia (EE)","03.01.2022 01:00 - 03.01.2022 02:00 (UTC)","56","n/e","44","2","n/e","n/e","298","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","25"
"Estonia (EE)","03.01.2022 02:00 - 03.01.2022 03:00 (UTC)","53","n/e","47","2","n/e","n/e","329","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","26"
"Estonia (EE)","03.01.2022 03:00 - 03.01.2022 04:00 (UTC)","54","n/e","49","2","n/e","n/e","328","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","23"
"Estonia (EE)","03.01.2022 04:00 - 03.01.2022 05:00 (UTC)","54","n/e","49","2","n/e","n/e","412","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","23"
"Estonia (EE)","03.01.2022 05:00 - 03.01.2022 06:00 (UTC)","54","n/e","49","2","n/e","n/e","443","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","21"
"Estonia (EE)","03.01.2022 06:00 - 03.01.2022 07:00 (UTC)","54","n/e","46","2","n/e","n/e","517","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","21"
"Estonia (EE)","03.01.2022 07:00 - 03.01.2022 08:00 (UTC)","54","n/e","48","2","n/e","n/e","523","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","22"
"Estonia (EE)","03.01.2022 08:00 - 03.01.2022 09:00 (UTC)","56","n/e","46","2","n/e","n/e","543","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","2","18","n/e","23"
"Estonia (EE)","03.01.2022 09:00 - 03.01.2022 10:00 (UTC)","56","n/e","49","2","n/e","n/e","520","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","3","17","n/e","27"
"Estonia (EE)","03.01.2022 10:00 - 03.01.2022 11:00 (UTC)","55","n/e","49","2","n/e","n/e","503","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","3","17","n/e","33"
"Estonia (EE)","03.01.2022 11:00 - 03.01.2022 12:00 (UTC)","56","n/e","50","2","n/e","n/e","502","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","3","17","n/e","27"
"Estonia (EE)","03.01.2022 12:00 - 03.01.2022 13:00 (UTC)","56","n/e","51","2","n/e","n/e","502","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","2","18","n/e","25"
"Estonia (EE)","03.01.2022 13:00 - 03.01.2022 14:00 (UTC)","56","n/e","50","2","n/e","n/e","506","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","26"
"Estonia (EE)","03.01.2022 14:00 - 03.01.2022 15:00 (UTC)","59","n/e","51","2","n/e","n/e","505","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","28"
"Estonia (EE)","03.01.2022 15:00 - 03.01.2022 16:00 (UTC)","60","n/e","52","2","n/e","n/e","505","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","42"
"Estonia (EE)","03.01.2022 16:00 - 03.01.2022 17:00 (UTC)","60","n/e","53","2","n/e","n/e","506","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","44"
"Estonia (EE)","03.01.2022 17:00 - 03.01.2022 18:00 (UTC)","60","n/e","52","2","n/e","n/e","505","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","40"
"Estonia (EE)","03.01.2022 18:00 - 03.01.2022 19:00 (UTC)","58","n/e","52","2","n/e","n/e","496","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","35"
"Estonia (EE)","03.01.2022 19:00 - 03.01.2022 20:00 (UTC)","58","n/e","53","2","n/e","n/e","498","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","18","n/e","31"
"Estonia (EE)","03.01.2022 20:00 - 03.01.2022 21:00 (UTC)","57","n/e","53","2","n/e","n/e","493","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","18","n/e","35"
"Estonia (EE)","03.01.2022 21:00 - 03.01.2022 22:00 (UTC)","58","n/e","53","2","n/e","n/e","492","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","18","n/e","40"
"Estonia (EE)","03.01.2022 22:00 - 03.01.2022 23:00 (UTC)","57","n/e","54","2","n/e","n/e","485","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","18","n/e","49"
"Estonia (EE)","03.01.2022 23:00 - 04.01.2022 00:00 (UTC)","57","n/e","56","2","n/e","n/e","492","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","18","n/e","62"
"Estonia (EE)","04.01.2022 00:00 - 04.01.2022 01:00 (UTC)","56","n/e","56","2","n/e","n/e","482","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","63"
"Estonia (EE)","04.01.2022 01:00 - 04.01.2022 02:00 (UTC)","56","n/e","56","2","n/e","n/e","470","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","80"
"Estonia (EE)","04.01.2022 02:00 - 04.01.2022 03:00 (UTC)","53","n/e","56","2","n/e","n/e","493","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","84"
"Estonia (EE)","04.01.2022 03:00 - 04.01.2022 04:00 (UTC)","54","n/e","56","2","n/e","n/e","536","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","18","n/e","98"
"Estonia (EE)","04.01.2022 04:00 - 04.01.2022 05:00 (UTC)","55","n/e","57","2","n/e","n/e","545","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","107"
"Estonia (EE)","04.01.2022 05:00 - 04.01.2022 06:00 (UTC)","54","n/e","56","2","n/e","n/e","566","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","123"
"Estonia (EE)","04.01.2022 06:00 - 04.01.2022 07:00 (UTC)","54","n/e","55","2","n/e","n/e","673","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","140"
"Estonia (EE)","04.01.2022 07:00 - 04.01.2022 08:00 (UTC)","51","n/e","56","2","n/e","n/e","695","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","1","17","n/e","146"
"Estonia (EE)","04.01.2022 08:00 - 04.01.2022 09:00 (UTC)","50","n/e","56","2","n/e","n/e","700","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","4","16","n/e","145"
"Estonia (EE)","04.01.2022 09:00 - 04.01.2022 10:00 (UTC)","54","n/e","57","2","n/e","n/e","701","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","7","14","n/e","126"
"Estonia (EE)","04.01.2022 10:00 - 04.01.2022 11:00 (UTC)","54","n/e","56","2","n/e","n/e","701","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","10","15","n/e","91"
"Estonia (EE)","04.01.2022 11:00 - 04.01.2022 12:00 (UTC)","54","n/e","57","2","n/e","n/e","699","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","11","15","n/e","79"
"Estonia (EE)","04.01.2022 12:00 - 04.01.2022 13:00 (UTC)","55","n/e","58","2","n/e","n/e","695","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","7","15","n/e","68"
"Estonia (EE)","04.01.2022 13:00 - 04.01.2022 14:00 (UTC)","55","n/e","60","2","n/e","n/e","699","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","1","15","n/e","76"
"Estonia (EE)","04.01.2022 14:00 - 04.01.2022 15:00 (UTC)","58","n/e","60","2","n/e","n/e","691","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","71"
"Estonia (EE)","04.01.2022 15:00 - 04.01.2022 16:00 (UTC)","59","n/e","57","2","n/e","n/e","698","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","16","n/e","72"
"Estonia (EE)","04.01.2022 16:00 - 04.01.2022 17:00 (UTC)","58","n/e","58","2","n/e","n/e","696","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","15","n/e","61"
"Estonia (EE)","04.01.2022 17:00 - 04.01.2022 18:00 (UTC)","59","n/e","56","2","n/e","n/e","695","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","57"
"Estonia (EE)","04.01.2022 18:00 - 04.01.2022 19:00 (UTC)","60","n/e","57","2","n/e","n/e","686","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","60"
"Estonia (EE)","04.01.2022 19:00 - 04.01.2022 20:00 (UTC)","59","n/e","64","2","n/e","n/e","691","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","58"
"Estonia (EE)","04.01.2022 20:00 - 04.01.2022 21:00 (UTC)","58","n/e","63","2","n/e","n/e","666","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","52"
"Estonia (EE)","04.01.2022 21:00 - 04.01.2022 22:00 (UTC)","56","n/e","64","2","n/e","n/e","607","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","42"
"Estonia (EE)","04.01.2022 22:00 - 04.01.2022 23:00 (UTC)","55","n/e","64","2","n/e","n/e","514","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","37"
"Estonia (EE)","04.01.2022 23:00 - 05.01.2022 00:00 (UTC)","55","n/e","59","2","n/e","n/e","451","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","30"
"Estonia (EE)","05.01.2022 00:00 - 05.01.2022 01:00 (UTC)","53","n/e","58","2","n/e","n/e","383","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","27"
"Estonia (EE)","05.01.2022 01:00 - 05.01.2022 02:00 (UTC)","54","n/e","58","2","n/e","n/e","364","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","17"
"Estonia (EE)","05.01.2022 02:00 - 05.01.2022 03:00 (UTC)","51","n/e","57","2","n/e","n/e","366","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","14"
"Estonia (EE)","05.01.2022 03:00 - 05.01.2022 04:00 (UTC)","52","n/e","58","2","n/e","n/e","368","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","16","n/e","14"
"Estonia (EE)","05.01.2022 04:00 - 05.01.2022 05:00 (UTC)","53","n/e","59","2","n/e","n/e","452","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","14"
"Estonia (EE)","05.01.2022 05:00 - 05.01.2022 06:00 (UTC)","55","n/e","57","2","n/e","n/e","512","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","16","n/e","20"
"Estonia (EE)","05.01.2022 06:00 - 05.01.2022 07:00 (UTC)","56","n/e","54","2","n/e","n/e","521","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","16","n/e","28"
"Estonia (EE)","05.01.2022 07:00 - 05.01.2022 08:00 (UTC)","55","n/e","56","2","n/e","n/e","522","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","1","16","n/e","44"
"Estonia (EE)","05.01.2022 08:00 - 05.01.2022 09:00 (UTC)","55","n/e","57","2","n/e","n/e","514","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","3","17","n/e","51"
"Estonia (EE)","05.01.2022 09:00 - 05.01.2022 10:00 (UTC)","55","n/e","58","2","n/e","n/e","485","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","6","17","n/e","49"
"Estonia (EE)","05.01.2022 10:00 - 05.01.2022 11:00 (UTC)","55","n/e","57","2","n/e","n/e","515","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","13","16","n/e","48"
"Estonia (EE)","05.01.2022 11:00 - 05.01.2022 12:00 (UTC)","55","n/e","56","2","n/e","n/e","510","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","12","17","n/e","56"
"Estonia (EE)","05.01.2022 12:00 - 05.01.2022 13:00 (UTC)","56","n/e","56","2","n/e","n/e","521","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","5","17","n/e","57"
"Estonia (EE)","05.01.2022 13:00 - 05.01.2022 14:00 (UTC)","55","n/e","57","2","n/e","n/e","512","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","1","17","n/e","80"
"Estonia (EE)","05.01.2022 14:00 - 05.01.2022 15:00 (UTC)","59","n/e","57","2","n/e","n/e","460","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","5","0","17","n/e","91"
"Estonia (EE)","05.01.2022 15:00 - 05.01.2022 16:00 (UTC)","60","n/e","56","2","n/e","n/e","402","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","5","0","17","n/e","84"
"Estonia (EE)","05.01.2022 16:00 - 05.01.2022 17:00 (UTC)","60","n/e","56","2","n/e","n/e","401","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","16","n/e","70"
"Estonia (EE)","05.01.2022 17:00 - 05.01.2022 18:00 (UTC)","61","n/e","53","2","n/e","n/e","399","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","17","n/e","69"
"Estonia (EE)","05.01.2022 18:00 - 05.01.2022 19:00 (UTC)","61","n/e","52","2","n/e","n/e","416","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","16","n/e","88"
"Estonia (EE)","05.01.2022 19:00 - 05.01.2022 20:00 (UTC)","59","n/e","55","2","n/e","n/e","414","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","4","0","16","n/e","72"
"Estonia (EE)","05.01.2022 20:00 - 05.01.2022 21:00 (UTC)","58","n/e","56","2","n/e","n/e","417","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","5","0","17","n/e","56"
"Estonia (EE)","05.01.2022 21:00 - 05.01.2022 22:00 (UTC)","59","n/e","56","2","n/e","n/e","438","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","5","0","17","n/e","45"
"Estonia (EE)","05.01.2022 22:00 - 05.01.2022 23:00 (UTC)","59","n/e","59","2","n/e","n/e","441","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","5","0","17","n/e","44"
"Estonia (EE)","05.01.2022 23:00 - 06.01.2022 00:00 (UTC)","60","n/e","62","2","n/e","n/e","437","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","5","0","17","n/e","38"
"Estonia (EE)","06.01.2022 00:00 - 06.01.2022 01:00 (UTC)","55","n/e","57","2","n/e","n/e","414","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","5","0","17","n/e","47"
"Estonia (EE)","06.01.2022 01:00 - 06.01.2022 02:00 (UTC)","55","n/e","57","2","n/e","n/e","425","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","5","0","16","n/e","47"
"Estonia (EE)","06.01.2022 02:00 - 06.01.2022 03:00 (UTC)","52","n/e","57","2","n/e","n/e","453","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","5","0","17","n/e","45"
"Estonia (EE)","06.01.2022 03:00 - 06.01.2022 04:00 (UTC)","53","n/e","56","2","n/e","n/e","480","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","5","0","16","n/e","75"
"Estonia (EE)","06.01.2022 04:00 - 06.01.2022 05:00 (UTC)","53","n/e","56","2","n/e","n/e","540","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","5","0","17","n/e","114"
"Estonia (EE)","06.01.2022 05:00 - 06.01.2022 06:00 (UTC)","57","n/e","54","2","n/e","n/e","633","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","5","0","17","n/e","139"
