datetime,Wind,Hydro,Nuclear,Solar,Thermal,Thermal.Biomassa,Thermal.Carvão,Thermal.Carvão.mineral,Thermal.Gás,Thermal.Gás.natural,Thermal.Gás.Natural,Thermal.Óleo.Combustível,Thermal.Óleo.Diesel,Thermal.Petróleo,Thermal.Resíduos.Industriais,year,month,month_date,weekday,hour,date
2019-01-01 14:00:00,5.605952,38.930725,1.985887,1.263683,4.234039,0.32765,0.2656,2.240832,0.0,0.015231,0.04858,,0.11427,0.272846,0.94903,2019,1,01-01,Tuesday,14,2019-01-01
2019-01-01 15:00:00,6.217151,39.093787,1.98592,0.954779,4.190499,0.32626,0.26332,2.231008,0.0,0.015289,0.04858,,0.11427,0.272196,0.919576,2019,1,01-01,Tuesday,15,2019-01-01
2019-01-01 16:00:00,6.734476,39.381348,1.986184,0.836439,4.197578,0.329243,0.26463,2.228952,0.0,0.015528,0.04858,,0.11427,0.272763,0.923612,2019,1,01-01,Tuesday,16,2019-01-01
2019-01-01 17:00:00,7.045916,39.643086,1.986079,0.77221,4.207216,0.332619,0.26385,2.226214,0.0,0.015235,0.04857,,0.11427,0.272629,0.933829,2019,1,01-01,Tuesday,17,2019-01-01
2019-01-01 18:00:00,6.299799,41.754342,1.98537,0.313473,4.220525,0.331214,0.26594,2.231019,0.0,0.015366,0.04857,,0.11427,0.272003,0.942143,2019,1,01-01,Tuesday,18,2019-01-01
2019-01-01 19:00:00,5.79001,45.661467,1.985123,0.013904,4.226214,0.328763,0.26609,2.238658,0.0,0.015496,0.04857,,0.11427,0.272411,0.941956,2019,1,01-01,Tuesday,19,2019-01-01
2019-01-01 20:00:00,6.11812,51.292034,1.984609,0.0,4.230522,0.331417,0.26594,2.240807,0.0,0.015551,0.04856,,0.11427,0.272462,0.941515,2019,1,01-01,Tuesday,20,2019-01-01
2019-01-01 21:00:00,6.758636,52.654638,1.984744,0.0,4.236317,0.331988,0.26441,2.242077,0.0,0.015463,0.04855,,0.11427,0.272507,0.947052,2019,1,01-01,Tuesday,21,2019-01-01
2019-01-01 22:00:00,7.253624,52.212492,1.984719,0.0,4.257985,0.331943,0.26718,2.245339,0.0,0.015313,0.04854,,0.11427,0.2727,0.9627,2019,1,01-01,Tuesday,22,2019-01-01
2019-01-01 23:00:00,7.731443,50.170681,1.984781,0.0,4.242547,0.313155,0.26459,2.249378,0.0,0.01513,0.04853,,0.11427,0.272745,0.964749,2019,1,01-01,Tuesday,23,2019-01-01
2019-01-02 00:00:00,8.642011,46.029856,1.984979,0.0,4.492426,0.324056,0.26552,2.489825,0.0,0.01523,0.04849,,0.11427,0.264601,0.970434,2019,1,01-02,Wednesday,0,2019-01-02
2019-01-02 01:00:00,8.663092,42.79206,1.985321,0.0,5.07443,0.326908,0.26448,3.070165,0.0,0.015344,0.04853,,0.11427,0.264578,0.970155,2019,1,01-02,Wednesday,1,2019-01-02
2019-01-02 02:00:00,8.285083,41.061439,1.985402,0.0,5.253774,0.325369,0.26497,3.235495,0.0,0.015516,0.04841,,0.11427,0.264535,0.985209,2019,1,01-02,Wednesday,2,2019-01-02
2019-01-02 03:00:00,8.128144,39.880846,1.985633,0.0,5.347195,0.324711,0.26599,3.33817,0.0,0.014868,0.04852,,0.11427,0.264375,0.976291,2019,1,01-02,Wednesday,3,2019-01-02
2019-01-02 04:00:00,7.750117,39.92117,1.98559,0.0,5.318468,0.324774,0.26524,3.312576,0.0,0.01538,0.04837,,0.11427,0.264663,0.973195,2019,1,01-02,Wednesday,4,2019-01-02
2019-01-02 05:00:00,7.778473,40.403713,1.985591,0.0,5.309186,0.324956,0.26566,3.310369,0.0,0.015476,0.04842,,0.11427,0.264668,0.965367,2019,1,01-02,Wednesday,5,2019-01-02
2019-01-02 06:00:00,7.615276,40.596754,1.985659,0.018085,5.383811,0.316782,0.26382,3.388405,0.0,0.014668,0.04845,,0.11427,0.264528,0.972888,2019,1,01-02,Wednesday,6,2019-01-02
2019-01-02 07:00:00,7.036873,42.731649,1.985665,0.47096,5.180376,0.314933,0.26534,3.183456,0.0,0.015548,0.04857,,0.11427,0.264543,0.973716,2019,1,01-02,Wednesday,7,2019-01-02
2019-01-02 08:00:00,7.609772,46.798581,1.985803,1.04827,5.075373,0.280903,0.26347,3.120946,0.0,0.015434,0.04856,,0.11427,0.264622,0.967168,2019,1,01-02,Wednesday,8,2019-01-02
2019-01-02 09:00:00,8.047293,50.317499,1.985962,1.24372,5.074583,0.280693,0.26429,3.122486,0.0,0.015584,0.04856,,0.11427,0.264696,0.964004,2019,1,01-02,Wednesday,9,2019-01-02
2019-01-02 10:00:00,7.649228,53.276017,1.986133,1.261579,5.133784,0.285927,0.26442,3.232282,0.0,0.015692,0.04857,,0.11427,0.26477,0.907853,2019,1,01-02,Wednesday,10,2019-01-02
2019-01-02 11:00:00,7.306011,54.931377,1.986221,1.368753,5.133021,0.283357,0.26525,3.259948,0.0,0.015291,0.04855,,0.11427,0.264717,0.881638,2019,1,01-02,Wednesday,11,2019-01-02
2019-01-02 12:00:00,7.143669,55.42088,1.986332,1.379708,5.151806,0.277814,0.26505,3.294347,0.0,0.01551,0.04851,,0.11427,0.264723,0.871582,2019,1,01-02,Wednesday,12,2019-01-02
2019-01-02 13:00:00,7.101773,57.377688,1.986201,1.312523,5.152147,0.2897,0.26488,3.290929,0.0,0.015454,0.04854,,0.11427,0.264515,0.863859,2019,1,01-02,Wednesday,13,2019-01-02
2019-01-02 14:00:00,7.446841,58.615063,1.987338,1.254107,5.144292,0.295091,0.265,3.292848,0.0,0.015298,0.04852,,0.11427,0.264606,0.848659,2019,1,01-02,Wednesday,14,2019-01-02
2019-01-02 15:00:00,7.659319,58.968512,1.989587,1.187881,5.160646,0.313613,0.26468,3.28304,0.0,0.015344,0.04853,,0.11427,0.264629,0.85654,2019,1,01-02,Wednesday,15,2019-01-02
2019-01-02 16:00:00,7.857463,58.638774,1.988883,1.014006,5.179361,0.312029,0.2647,3.292049,0.0,0.015235,0.0486,,0.11427,0.264214,0.868264,2019,1,01-02,Wednesday,16,2019-01-02
2019-01-02 17:00:00,8.040052,56.200713,1.988691,0.744394,5.251799,0.311385,0.26282,3.341163,0.0,0.015275,0.04857,,0.11427,0.264479,0.893837,2019,1,01-02,Wednesday,17,2019-01-02
2019-01-02 18:00:00,7.491781,53.030848,1.988957,0.295217,5.259011,0.310805,0.26549,3.367304,0.0,0.015356,0.04867,,0.11427,0.264526,0.87259,2019,1,01-02,Wednesday,18,2019-01-02
2019-01-02 19:00:00,6.695977,53.575179,1.988649,0.014743,5.369198,0.312777,0.26682,3.41388,0.0,0.015514,0.0486,,0.11427,0.264675,0.932662,2019,1,01-02,Wednesday,19,2019-01-02
2019-01-02 20:00:00,7.076219,57.98893,1.988809,0.0,5.453713,0.322194,0.26657,3.465816,0.0,0.015632,0.0486,,0.11427,0.26463,0.956001,2019,1,01-02,Wednesday,20,2019-01-02
2019-01-02 21:00:00,7.568892,59.508595,1.988544,0.0,5.470083,0.328846,0.26587,3.49287,0.0,0.015511,0.04854,,0.11427,0.264604,0.939572,2019,1,01-02,Wednesday,21,2019-01-02
2019-01-02 22:00:00,7.908386,59.961108,1.986634,0.0,5.511239,0.338784,0.26839,3.515432,0.0,0.015702,0.04852,,0.11427,0.264694,0.945447,2019,1,01-02,Wednesday,22,2019-01-02
2019-01-02 23:00:00,7.866715,57.930221,1.986821,0.0,5.630188,0.337357,0.26531,3.617452,0.0,0.015042,0.04854,,0.11427,0.264633,0.967584,2019,1,01-02,Wednesday,23,2019-01-02
2019-01-03 00:00:00,7.784441,54.719673,1.987068,0.0,5.442821,0.344477,0.267138,3.441826,0.0,0.015422,0.049368,,0.11427,0.252701,0.957619,2019,1,01-03,Thursday,0,2019-01-03
2019-01-03 01:00:00,7.927857,51.209254,1.987179,0.0,5.433677,0.36095,0.262899,3.421559,0.0,0.015128,0.04954,,0.11427,0.252855,0.956476,2019,1,01-03,Thursday,1,2019-01-03
2019-01-03 02:00:00,7.912958,48.82225,1.987494,0.0,5.463011,0.36306,0.267478,3.426492,0.0,0.015403,0.0496,,0.11427,0.252988,0.97372,2019,1,01-03,Thursday,2,2019-01-03
2019-01-03 03:00:00,7.488567,47.664809,1.987337,0.0,5.493282,0.361731,0.267402,3.430101,0.0,0.015317,0.04962,,0.11427,0.252925,1.001916,2019,1,01-03,Thursday,3,2019-01-03
2019-01-03 04:00:00,7.353849,47.017203,1.987521,0.0,5.481294,0.361867,0.266332,3.427542,0.0,0.015351,0.04953,,0.11427,0.252911,0.993491,2019,1,01-03,Thursday,4,2019-01-03
2019-01-03 05:00:00,7.413487,47.112571,1.987342,0.0,5.474187,0.360922,0.264794,3.424184,0.0,0.01524,0.04955,,0.11427,0.252867,0.99236,2019,1,01-03,Thursday,5,2019-01-03
2019-01-03 06:00:00,7.619952,46.309229,1.987614,0.015767,5.458623,0.349308,0.267877,3.424412,0.0,0.01513,0.04956,,0.11427,0.252785,0.985281,2019,1,01-03,Thursday,6,2019-01-03
2019-01-03 07:00:00,7.554902,47.491993,1.987605,0.487053,5.432719,0.330814,0.265487,3.418415,0.0,0.015302,0.04952,,0.11427,0.252834,0.986077,2019,1,01-03,Thursday,7,2019-01-03
2019-01-03 08:00:00,8.132441,51.198768,1.987752,1.112207,5.463885,0.332585,0.262846,3.425017,0.0,0.015732,0.04951,,0.11427,0.252828,1.011097,2019,1,01-03,Thursday,8,2019-01-03
2019-01-03 09:00:00,8.391001,54.489358,1.987811,1.331168,5.45236,0.341634,0.262732,3.41602,0.0,0.015733,0.04953,,0.11427,0.251166,1.001275,2019,1,01-03,Thursday,9,2019-01-03
2019-01-03 10:00:00,8.078301,57.076887,1.987827,1.425194,5.396705,0.338657,0.264212,3.394393,0.0,0.015628,0.04953,,0.11427,0.251332,0.968683,2019,1,01-03,Thursday,10,2019-01-03
2019-01-03 11:00:00,7.378054,58.846392,1.987886,1.455838,5.26838,0.322034,0.265482,3.34755,0.0,0.012452,0.0496,,0.11427,0.250577,0.906415,2019,1,01-03,Thursday,11,2019-01-03
2019-01-03 12:00:00,6.553776,59.420397,1.987684,1.427007,5.236053,0.319512,0.265022,3.321702,0.0,0.0115,0.04959,,0.11427,0.250275,0.904182,2019,1,01-03,Thursday,12,2019-01-03
2019-01-03 13:00:00,6.275047,61.57195,1.98785,1.35055,5.185501,0.322851,0.265372,3.309629,0.0,0.011586,0.04959,,0.11427,0.250251,0.861952,2019,1,01-03,Thursday,13,2019-01-03
2019-01-03 14:00:00,6.148961,63.570419,1.987589,1.316191,5.139995,0.341374,0.265762,3.302294,0.0,0.011105,0.04956,,0.11427,0.250505,0.805125,2019,1,01-03,Thursday,14,2019-01-03
2019-01-03 15:00:00,5.969693,64.692985,1.987399,1.284506,4.781204,0.33586,0.264412,2.918518,0.0,0.011356,0.04955,,0.11427,0.251074,0.836164,2019,1,01-03,Thursday,15,2019-01-03
2019-01-03 16:00:00,5.817858,64.470773,1.987631,1.122705,4.639538,0.328326,0.264982,2.794072,0.0,0.01117,0.0495,,0.11427,0.250232,0.826986,2019,1,01-03,Thursday,16,2019-01-03
2019-01-03 17:00:00,6.068397,61.254,1.987844,0.799203,4.690728,0.360263,0.26324,2.807147,0.0,0.011246,0.04953,,0.11427,0.249819,0.835213,2019,1,01-03,Thursday,17,2019-01-03
2019-01-03 18:00:00,6.241932,56.964635,1.987907,0.358256,4.691627,0.374106,0.264542,2.80787,0.0,0.013941,0.04951,,0.11427,0.250657,0.816731,2019,1,01-03,Thursday,18,2019-01-03
2019-01-03 19:00:00,6.18362,57.138867,1.987874,0.01475,4.683975,0.3765,0.264442,2.811655,0.0,0.015778,0.04958,,0.11427,0.249602,0.802148,2019,1,01-03,Thursday,19,2019-01-03
2019-01-03 20:00:00,6.320228,60.787515,1.987647,0.0,4.700923,0.379259,0.264681,2.822465,0.0,0.015495,0.04953,,0.11427,0.252284,0.802939,2019,1,01-03,Thursday,20,2019-01-03
2019-01-03 21:00:00,6.380664,61.762121,1.98755,0.0,4.731713,0.380901,0.264523,2.828647,0.0,0.015181,0.04954,,0.11427,0.251786,0.826865,2019,1,01-03,Thursday,21,2019-01-03
2019-01-03 22:00:00,6.285713,62.266089,1.987329,0.0,4.749091,0.379869,0.264564,2.836244,0.0,0.015522,0.04954,,0.11427,0.25226,0.836822,2019,1,01-03,Thursday,22,2019-01-03
2019-01-03 23:00:00,6.140294,60.28494,1.987512,0.0,4.762327,0.383968,0.263834,2.850854,0.0,0.015079,0.04954,,0.11427,0.252316,0.832466,2019,1,01-03,Thursday,23,2019-01-03
2019-01-04 00:00:00,6.119765,56.914154,1.987247,0.0,4.743985,0.377379,0.266784,2.817446,0.0,0.015174,0.04954,,0.11427,0.259013,0.844379,2019,1,01-04,Friday,0,2019-01-04
2019-01-04 01:00:00,6.362211,53.319289,1.987644,0.0,4.696995,0.381897,0.265907,2.753048,0.0,0.015415,0.04906,,0.11427,0.259056,0.858342,2019,1,01-04,Friday,1,2019-01-04
2019-01-04 02:00:00,6.360272,51.207386,1.987662,0.0,4.791211,0.390362,0.265447,2.842144,0.0,0.015339,0.04856,,0.11427,0.259234,0.855855,2019,1,01-04,Friday,2,2019-01-04
2019-01-04 03:00:00,6.127654,50.002894,1.987763,0.0,4.856356,0.398901,0.264207,2.947616,0.0,0.015275,0.04849,,0.11427,0.257694,0.809903,2019,1,01-04,Friday,3,2019-01-04
2019-01-04 04:00:00,6.123744,49.369326,1.987508,0.0,4.850475,0.397884,0.265037,2.952572,0.0,0.015469,0.04848,,0.11427,0.258484,0.798279,2019,1,01-04,Friday,4,2019-01-04
2019-01-04 05:00:00,5.55582,50.314492,1.986415,0.0,4.807065,0.397007,0.264325,2.886442,0.0,0.015478,0.04844,,0.11427,0.258637,0.822466,2019,1,01-04,Friday,5,2019-01-04
2019-01-04 06:00:00,5.493545,50.456962,1.987286,0.008764,4.718339,0.405586,0.265039,2.843189,0.0,0.015258,0.04801,,0.11427,0.25884,0.768147,2019,1,01-04,Friday,6,2019-01-04
2019-01-04 07:00:00,5.009411,52.049783,1.987634,0.254478,4.702876,0.39978,0.264506,2.846232,0.0,0.015522,0.048336,,0.11427,0.255281,0.758949,2019,1,01-04,Friday,7,2019-01-04
2019-01-04 08:00:00,4.920162,55.922013,1.990178,0.764662,4.665636,0.350568,0.26437,2.841204,0.0,0.015286,0.04942,,0.11427,0.259438,0.77108,2019,1,01-04,Friday,8,2019-01-04
2019-01-04 09:00:00,4.830329,59.338866,1.990246,1.095079,4.729675,0.339238,0.265345,2.836391,0.0,0.015275,0.04953,,0.11427,0.259559,0.850067,2019,1,01-04,Friday,9,2019-01-04
2019-01-04 10:00:00,4.617316,61.765167,1.990392,1.063611,4.708249,0.338444,0.265222,2.824263,0.0,0.015289,0.04954,,0.11427,0.258839,0.842382,2019,1,01-04,Friday,10,2019-01-04
2019-01-04 11:00:00,4.327628,62.799849,1.990296,1.062453,4.702714,0.336641,0.265426,2.813812,0.0,0.015594,0.04961,,0.11427,0.257826,0.849535,2019,1,01-04,Friday,11,2019-01-04
2019-01-04 12:00:00,3.922895,62.724402,1.990457,1.054171,4.674425,0.339431,0.263805,2.748598,0.0,0.01534,0.04955,,0.11427,0.258235,0.885196,2019,1,01-04,Friday,12,2019-01-04
2019-01-04 13:00:00,3.932228,64.461461,1.990203,0.976225,4.470343,0.343744,0.264971,2.540502,0.0,0.015407,0.04953,,0.11427,0.257526,0.884393,2019,1,01-04,Friday,13,2019-01-04
2019-01-04 14:00:00,3.53439,65.875249,1.990581,0.937257,4.460682,0.336169,0.265187,2.547589,0.0,0.015213,0.04953,,0.11427,0.258389,0.874335,2019,1,01-04,Friday,14,2019-01-04
2019-01-04 15:00:00,3.222154,65.964701,1.99004,0.957778,4.607763,0.340265,0.264356,2.688203,0.0,0.0151,0.04956,,0.11427,0.25744,0.878569,2019,1,01-04,Friday,15,2019-01-04
2019-01-04 16:00:00,3.668251,64.308737,1.989142,0.79316,4.713277,0.341744,0.26445,2.782373,0.0,0.015448,0.04955,,0.11427,0.257145,0.888297,2019,1,01-04,Friday,16,2019-01-04
2019-01-04 17:00:00,4.342329,61.296263,1.989197,0.584122,4.758639,0.335251,0.263595,2.829934,0.0,0.015185,0.04955,,0.11427,0.256027,0.894827,2019,1,01-04,Friday,17,2019-01-04
2019-01-04 18:00:00,4.955634,57.59901,1.989345,0.191536,4.831289,0.330777,0.267729,2.882659,0.0,0.015212,0.04963,,0.11427,0.258708,0.912304,2019,1,01-04,Friday,18,2019-01-04
2019-01-04 19:00:00,5.385711,57.180627,1.989128,0.010158,4.686097,0.325646,0.267412,2.734703,0.0,0.01547,0.04955,,0.11427,0.257407,0.921639,2019,1,01-04,Friday,19,2019-01-04
2019-01-04 20:00:00,5.633819,60.215273,1.988893,0.0,4.536685,0.329909,0.26711,2.592211,0.0,0.015295,0.04954,,0.11427,0.257991,0.910359,2019,1,01-04,Friday,20,2019-01-04
2019-01-04 21:00:00,6.054585,59.735841,1.98816,0.0,4.76796,0.341708,0.265532,2.83057,0.0,0.014823,0.04953,,0.11427,0.259854,0.891673,2019,1,01-04,Friday,21,2019-01-04
2019-01-04 22:00:00,6.509003,59.434073,1.985761,0.0,4.844326,0.368509,0.267454,2.882186,0.0,0.015489,0.04954,,0.11427,0.258756,0.888122,2019,1,01-04,Friday,22,2019-01-04
2019-01-04 23:00:00,6.199055,57.885495,1.985225,0.0,4.883048,0.395656,0.264186,2.89397,0.0,0.015276,0.04952,,0.11427,0.259305,0.890865,2019,1,01-04,Friday,23,2019-01-04
2019-01-05 00:00:00,6.319548,55.018107,1.985129,0.0,4.783319,0.401099,0.265497,2.809059,0.0,0.01544,0.048552,,0.11427,0.260435,0.868967,2019,1,01-05,Saturday,0,2019-01-05
2019-01-05 01:00:00,6.641496,51.632339,1.985106,0.0,4.775218,0.401704,0.263921,2.820934,0.0,0.014791,0.04848,,0.11427,0.19017,0.920948,2019,1,01-05,Saturday,1,2019-01-05
2019-01-05 02:00:00,6.453564,49.311818,1.985875,0.0,4.861963,0.403331,0.26772,2.878039,0.0,0.015363,0.04843,,0.11427,0.211782,0.923028,2019,1,01-05,Saturday,2,2019-01-05
2019-01-05 03:00:00,6.443366,47.736208,1.986249,0.0,4.888078,0.392387,0.266261,2.881703,0.0,0.015373,0.04784,,0.11427,0.220281,0.949963,2019,1,01-05,Saturday,3,2019-01-05
2019-01-05 04:00:00,6.643353,46.693034,1.986185,0.0,4.903823,0.39414,0.264795,2.883864,0.0,0.015228,0.04817,,0.11427,0.216883,0.966473,2019,1,01-05,Saturday,4,2019-01-05
2019-01-05 05:00:00,7.073442,45.973222,1.986936,0.0,4.903571,0.3968,0.263857,2.902215,0.0,0.015361,0.04852,,0.11427,0.204658,0.95789,2019,1,01-05,Saturday,5,2019-01-05
2019-01-05 06:00:00,6.842625,45.356544,1.988329,0.016275,4.852866,0.373316,0.265727,2.904616,0.0,0.015389,0.04852,,0.11427,0.197593,0.933435,2019,1,01-05,Saturday,6,2019-01-05
2019-01-05 07:00:00,6.412493,44.866825,1.988483,0.365469,4.847266,0.352993,0.263902,2.911929,0.0,0.01542,0.04851,,0.11427,0.190268,0.949974,2019,1,01-05,Saturday,7,2019-01-05
2019-01-05 08:00:00,6.243948,46.723817,1.989215,0.652104,4.854464,0.357892,0.263548,2.906935,0.0,0.015483,0.04841,,0.11427,0.180787,0.967139,2019,1,01-05,Saturday,8,2019-01-05
2019-01-05 09:00:00,5.987755,48.958833,1.992032,0.970185,4.803602,0.349184,0.262984,2.907427,0.0,0.015554,0.03856,,0.11427,0.18,0.935623,2019,1,01-05,Saturday,9,2019-01-05
2019-01-05 10:00:00,5.670295,50.522941,1.992337,1.115361,4.789968,0.351006,0.264892,2.90279,0.0,0.015422,0.03833,,0.11427,0.18,0.923258,2019,1,01-05,Saturday,10,2019-01-05
2019-01-05 11:00:00,5.426949,51.137632,1.993032,1.123174,4.910961,0.351014,0.264439,3.027699,0.0,0.01549,0.0335,,0.11427,0.18,0.924549,2019,1,01-05,Saturday,11,2019-01-05
2019-01-05 12:00:00,5.525903,50.507243,1.993174,1.047756,5.020723,0.367779,0.264557,3.100678,0.0,0.015543,0.02808,,0.11427,0.18,0.949816,2019,1,01-05,Saturday,12,2019-01-05
2019-01-05 13:00:00,5.525442,50.46351,1.993073,0.899169,4.995592,0.375569,0.264239,3.095328,0.0,0.015368,0.02808,,0.11427,0.18,0.922738,2019,1,01-05,Saturday,13,2019-01-05
2019-01-05 14:00:00,5.929531,50.220248,1.992992,0.840716,5.0052,0.384271,0.264809,3.103211,0.0,0.015427,0.03068,,0.11427,0.18,0.912532,2019,1,01-05,Saturday,14,2019-01-05
2019-01-05 15:00:00,6.50433,49.616349,1.993027,0.728291,5.031066,0.380758,0.264401,3.094193,0.0,0.015519,0.04043,,0.11427,0.18,0.941495,2019,1,01-05,Saturday,15,2019-01-05
2019-01-05 16:00:00,7.32212,48.734047,1.993242,0.63689,5.18577,0.378889,0.263738,3.276037,0.0,0.015151,0.04806,,0.11427,0.18,0.909625,2019,1,01-05,Saturday,16,2019-01-05
2019-01-05 17:00:00,7.981374,48.135451,1.993194,0.280313,5.27724,0.37182,0.26258,3.344617,0.0,0.015194,0.04813,,0.11427,0.18,0.940629,2019,1,01-05,Saturday,17,2019-01-05
2019-01-05 18:00:00,7.310764,49.163134,1.995128,0.109128,5.275378,0.362639,0.262958,3.363923,0.0,0.015127,0.04781,,0.11427,0.18,0.928651,2019,1,01-05,Saturday,18,2019-01-05
2019-01-05 19:00:00,6.184503,52.950377,1.995096,0.007872,5.316752,0.365737,0.266009,3.379922,0.0,0.015482,0.04857,,0.11427,0.18,0.946762,2019,1,01-05,Saturday,19,2019-01-05
2019-01-05 20:00:00,5.746287,57.416759,1.994619,0.0,5.318683,0.36512,0.26466,3.393556,0.0,0.015638,0.04853,,0.11427,0.180454,0.936455,2019,1,01-05,Saturday,20,2019-01-05
2019-01-05 21:00:00,5.605313,57.267148,1.996201,0.0,5.314753,0.364095,0.263687,3.394779,0.0,0.01533,0.04855,,0.11427,0.198999,0.915043,2019,1,01-05,Saturday,21,2019-01-05
2019-01-05 22:00:00,5.619218,55.248062,1.996458,0.0,5.327306,0.366346,0.265127,3.402838,0.0,0.015333,0.04826,,0.11427,0.200533,0.914599,2019,1,01-05,Saturday,22,2019-01-05
2019-01-05 23:00:00,6.068667,52.254872,1.996208,0.0,5.326554,0.361264,0.263614,3.405353,0.0,0.015306,0.04855,,0.11427,0.200536,0.917661,2019,1,01-05,Saturday,23,2019-01-05
2019-01-06 00:00:00,6.217187,49.367755,1.996301,0.0,5.390148,0.367646,0.265533,3.40625,0.0,0.015457,0.04856,,0.11427,0.25068,0.921752,2019,1,01-06,Sunday,0,2019-01-06
2019-01-06 01:00:00,5.422873,47.514376,1.996456,0.0,5.420228,0.37654,0.262825,3.417092,0.0,0.015425,0.04837,,0.11427,0.268168,0.917538,2019,1,01-06,Sunday,1,2019-01-06
2019-01-06 02:00:00,4.709915,46.047595,1.996394,0.0,5.409408,0.377565,0.267011,3.406938,0.0,0.015224,0.04856,,0.11427,0.271194,0.908646,2019,1,01-06,Sunday,2,2019-01-06
2019-01-06 03:00:00,4.673097,44.678641,1.996643,0.0,5.412683,0.374956,0.263721,3.411493,0.0,0.015222,0.04803,,0.11427,0.271855,0.913136,2019,1,01-06,Sunday,3,2019-01-06
2019-01-06 04:00:00,5.17336,43.21867,1.99666,0.0,5.412288,0.379446,0.26481,3.412335,0.0,0.015324,0.04825,,0.11427,0.267874,0.909979,2019,1,01-06,Sunday,4,2019-01-06
2019-01-06 05:00:00,4.869247,42.918187,1.99959,0.0,5.408404,0.374667,0.264875,3.417123,0.0,0.015479,0.04858,,0.11427,0.272997,0.900413,2019,1,01-06,Sunday,5,2019-01-06
2019-01-06 06:00:00,5.016772,40.726031,1.999793,0.006356,5.434624,0.37145,0.263774,3.416482,0.0,0.015212,0.04858,,0.11427,0.267026,0.93783,2019,1,01-06,Sunday,6,2019-01-06
2019-01-06 07:00:00,5.250198,38.800027,1.999679,0.264235,5.373766,0.38156,0.264257,3.408421,0.0,0.015226,0.04858,,0.11427,0.242928,0.898524,2019,1,01-06,Sunday,7,2019-01-06
2019-01-06 08:00:00,5.898066,38.965998,1.999757,0.751195,5.27276,0.347379,0.264329,3.369299,0.0,0.017462,0.04824,,0.11427,0.193005,0.918776,2019,1,01-06,Sunday,8,2019-01-06
