datetime,Wind,Hydro,Nuclear,Solar,Thermal,Thermal.Biomassa,Thermal.Carvão,Thermal.Carvão.mineral,Thermal.Gás,Thermal.Gás.natural,Thermal.Gás.Natural,Thermal.Óleo.Combustível,Thermal.Óleo.Diesel,Thermal.Petróleo,Thermal.Resíduos.Industriais,year,month,month_date,weekday,hour,date
2020-01-02 05:00:00,2.37338,38.690621,1.993776,0.006858,12.085357,0.493263,2.444675,7.619648,0.0,0.028885,0.024,,0.08877,0.121,1.265116,2020,1,01-02,Thursday,5,2020-01-02
2020-01-02 06:00:00,2.130123,39.055251,1.994623,0.162554,12.112486,0.493167,2.445487,7.622526,0.0,0.029671,0.024,,0.08877,0.121,1.287865,2020,1,01-02,Thursday,6,2020-01-02
2020-01-02 07:00:00,2.274057,42.534008,1.994724,0.519316,12.088034,0.490839,2.443973,7.60077,0.0,0.028653,0.023,,0.08877,0.121,1.291029,2020,1,01-02,Thursday,7,2020-01-02
2020-01-02 08:00:00,2.554375,46.496035,1.994814,0.737259,12.073376,0.474223,2.447625,7.592095,0.0,0.029278,0.019,,0.08877,0.121,1.301385,2020,1,01-02,Thursday,8,2020-01-02
2020-01-02 09:00:00,2.750389,48.555741,1.994844,0.98237,12.068749,0.49724,2.449725,7.568836,0.0,0.028686,0.015,,0.08877,0.121,1.299492,2020,1,01-02,Thursday,9,2020-01-02
2020-01-02 10:00:00,3.291147,49.744747,1.994944,1.082901,12.006654,0.505057,2.452199,7.567334,0.0,0.031235,0.015,,0.08877,0.121,1.226059,2020,1,01-02,Thursday,10,2020-01-02
2020-01-02 11:00:00,3.735071,49.775476,1.995047,1.171255,12.064183,0.506162,2.448245,7.580039,0.0,0.040953,0.022,,0.08877,0.121,1.257014,2020,1,01-02,Thursday,11,2020-01-02
2020-01-02 12:00:00,4.153027,49.041599,1.996454,1.211615,12.075869,0.509842,2.441341,7.545035,0.0,0.04771,0.023,,0.08877,0.121,1.299171,2020,1,01-02,Thursday,12,2020-01-02
2020-01-02 13:00:00,4.479253,50.400868,1.996886,1.038546,12.057795,0.528462,2.447388,7.515892,0.0,0.053657,0.023,,0.08877,0.121,1.279626,2020,1,01-02,Thursday,13,2020-01-02
2020-01-02 14:00:00,4.697061,51.136386,1.996844,0.904338,12.029917,0.526289,2.447137,7.511169,0.0,0.054714,0.023,,0.08877,0.121,1.257838,2020,1,01-02,Thursday,14,2020-01-02
2020-01-02 15:00:00,4.949433,50.877803,1.996861,0.764743,12.005821,0.493011,2.440177,7.508677,0.0,0.054527,0.023,,0.08877,0.121,1.276659,2020,1,01-02,Thursday,15,2020-01-02
2020-01-02 16:00:00,4.99431,50.37111,1.997367,0.565061,12.100745,0.496243,2.448599,7.565627,0.0,0.054498,0.023,,0.08877,0.121,1.303008,2020,1,01-02,Thursday,16,2020-01-02
2020-01-02 17:00:00,4.655615,48.997077,2.000752,0.173864,12.092929,0.504011,2.451111,7.559439,0.0,0.054607,0.022,,0.08877,0.121,1.291991,2020,1,01-02,Thursday,17,2020-01-02
2020-01-02 18:00:00,4.734987,48.893336,2.000505,0.018037,12.11774,0.512163,2.460877,7.596067,0.0,0.054786,0.022,,0.08877,0.121,1.262077,2020,1,01-02,Thursday,18,2020-01-02
2020-01-02 19:00:00,4.616704,51.65485,2.000504,6.9e-05,12.129552,0.514458,2.453405,7.650901,0.0,0.05459,0.022,,0.08877,0.121,1.224428,2020,1,01-02,Thursday,19,2020-01-02
2020-01-02 20:00:00,4.270423,52.639847,2.0006,0.0,12.131276,0.513989,2.415828,7.714455,0.0,0.054693,0.022,,0.08877,0.121,1.200541,2020,1,01-02,Thursday,20,2020-01-02
2020-01-02 21:00:00,4.023957,53.128421,2.000314,0.0,12.183785,0.52345,2.409437,7.76616,0.0,0.054689,0.022,,0.08877,0.121,1.198279,2020,1,01-02,Thursday,21,2020-01-02
2020-01-02 22:00:00,3.653518,51.784927,1.999943,0.0,12.21401,0.53272,2.409289,7.759117,0.0,0.054536,0.022,,0.08877,0.121,1.226578,2020,1,01-02,Thursday,22,2020-01-02
2020-01-02 23:00:00,3.598556,48.629182,2.00045,0.0,12.202497,0.527196,2.409213,7.774085,0.0,0.054515,0.022,,0.08877,0.121,1.205718,2020,1,01-02,Thursday,23,2020-01-02
2020-01-03 00:00:00,3.482346,45.767077,2.000961,0.0,12.260484,0.529355,2.412079,7.810959,0.0,0.054885,0.022,,0.08877,0.116,1.226436,2020,1,01-03,Friday,0,2020-01-03
2020-01-03 01:00:00,3.319343,42.976617,2.001145,0.0,12.248501,0.52735,2.416838,7.812659,0.0,0.054594,0.023,,0.08877,0.116,1.20929,2020,1,01-03,Friday,1,2020-01-03
2020-01-03 02:00:00,3.049118,41.377263,2.000845,0.0,12.233868,0.512498,2.412739,7.833651,0.0,0.054649,0.023,,0.08877,0.116,1.192561,2020,1,01-03,Friday,2,2020-01-03
2020-01-03 03:00:00,2.861619,40.527375,2.002104,0.0,12.220297,0.499248,2.405659,7.838135,0.0,0.054426,0.023,,0.08877,0.116,1.195059,2020,1,01-03,Friday,3,2020-01-03
2020-01-03 04:00:00,2.830323,40.332823,2.002202,0.0,12.232946,0.510352,2.404093,7.841089,0.0,0.054656,0.023,,0.08877,0.116,1.194986,2020,1,01-03,Friday,4,2020-01-03
2020-01-03 05:00:00,2.833951,39.337958,2.003125,0.007087,12.22472,0.512032,2.417525,7.84048,0.0,0.054765,0.024,,0.08877,0.116,1.171148,2020,1,01-03,Friday,5,2020-01-03
2020-01-03 06:00:00,2.651936,39.292645,2.004684,0.188462,12.252856,0.511398,2.423159,7.844352,0.0,0.054743,0.024,,0.08877,0.116,1.190434,2020,1,01-03,Friday,6,2020-01-03
2020-01-03 07:00:00,3.13655,42.12064,2.004158,0.478546,12.286632,0.508481,2.486865,7.837728,0.0,0.054897,0.023,,0.08877,0.116,1.170891,2020,1,01-03,Friday,7,2020-01-03
2020-01-03 08:00:00,3.475678,45.842637,2.004211,0.857801,12.331247,0.500698,2.570164,7.811996,0.0,0.05424,0.019,,0.08877,0.116,1.170379,2020,1,01-03,Friday,8,2020-01-03
2020-01-03 09:00:00,3.78994,47.792355,2.00407,1.000914,12.397465,0.486863,2.660993,7.801994,0.0,0.054698,0.015,,0.08877,0.116,1.173147,2020,1,01-03,Friday,9,2020-01-03
2020-01-03 10:00:00,3.755568,49.093329,2.004336,1.115863,12.514381,0.480772,2.792249,7.780631,0.0,0.054642,0.017,,0.08877,0.116,1.184317,2020,1,01-03,Friday,10,2020-01-03
2020-01-03 11:00:00,3.781317,49.234623,2.004305,1.129962,12.588064,0.478746,2.798977,7.773146,0.0,0.054524,0.022,,0.08877,0.116,1.255901,2020,1,01-03,Friday,11,2020-01-03
2020-01-03 12:00:00,4.16607,47.929013,2.004503,1.114054,12.468965,0.487623,2.790871,7.689264,0.0,0.054522,0.023,,0.08877,0.116,1.218915,2020,1,01-03,Friday,12,2020-01-03
2020-01-03 13:00:00,4.543714,48.666288,2.004475,1.347036,12.401477,0.49128,2.741268,7.670469,0.0,0.054912,0.023,,0.08877,0.116,1.215778,2020,1,01-03,Friday,13,2020-01-03
2020-01-03 14:00:00,5.161059,48.917405,2.004445,1.392243,12.332427,0.49095,2.72337,7.620233,0.0,0.054635,0.023,,0.08877,0.116,1.215469,2020,1,01-03,Friday,14,2020-01-03
2020-01-03 15:00:00,5.15254,49.160965,2.004434,1.002959,12.250308,0.489927,2.720258,7.584238,0.0,0.054593,0.023,,0.08877,0.116,1.173522,2020,1,01-03,Friday,15,2020-01-03
2020-01-03 16:00:00,5.146294,48.433195,2.00445,0.640537,12.246899,0.493501,2.693229,7.602939,0.0,0.054491,0.023,,0.08877,0.116,1.174969,2020,1,01-03,Friday,16,2020-01-03
2020-01-03 17:00:00,4.80584,46.969815,2.001647,0.239329,12.310064,0.498087,2.739102,7.627274,0.0,0.054698,0.022,,0.08877,0.116,1.164133,2020,1,01-03,Friday,17,2020-01-03
2020-01-03 18:00:00,4.094681,47.672429,2.001128,0.02667,12.428313,0.495046,2.811451,7.645599,0.0,0.05499,0.022,,0.08877,0.116,1.194457,2020,1,01-03,Friday,18,2020-01-03
2020-01-03 19:00:00,3.628954,51.662466,2.001039,0.00014,12.515377,0.504751,2.813353,7.700675,0.0,0.054622,0.022,,0.08877,0.116,1.215206,2020,1,01-03,Friday,19,2020-01-03
2020-01-03 20:00:00,3.497713,52.496572,2.000625,0.0,12.535667,0.510121,2.810918,7.727788,0.0,0.054682,0.022,,0.08877,0.116,1.205388,2020,1,01-03,Friday,20,2020-01-03
2020-01-03 21:00:00,3.332299,52.658395,1.999984,0.0,12.586605,0.506543,2.80926,7.743372,0.0,0.054782,0.022,,0.08877,0.116,1.245878,2020,1,01-03,Friday,21,2020-01-03
2020-01-03 22:00:00,3.349111,50.671299,2.001923,0.0,12.605271,0.509544,2.815519,7.748337,0.0,0.054141,0.022,,0.08877,0.116,1.25096,2020,1,01-03,Friday,22,2020-01-03
2020-01-03 23:00:00,3.1953,47.746975,2.001955,0.0,12.598199,0.508274,2.809895,7.747503,0.0,0.054631,0.022,,0.08877,0.116,1.251126,2020,1,01-03,Friday,23,2020-01-03
2020-01-04 00:00:00,3.03044,44.620545,2.002092,0.0,12.533129,0.486072,2.749161,7.739637,0.0,0.054386,0.021001,,0.08877,0.146,1.248102,2020,1,01-04,Saturday,0,2020-01-04
2020-01-04 01:00:00,2.916999,41.933285,2.001839,0.0,12.567566,0.494526,2.771926,7.740788,0.0,0.05448,0.023,,0.08877,0.146,1.248076,2020,1,01-04,Saturday,1,2020-01-04
2020-01-04 02:00:00,2.739271,40.38714,2.001755,0.0,12.386744,0.501416,2.761938,7.576547,0.0,0.055037,0.023,,0.08877,0.146,1.234036,2020,1,01-04,Saturday,2,2020-01-04
2020-01-04 03:00:00,2.41057,39.546508,2.001785,0.0,12.421487,0.497473,2.802981,7.592837,0.0,0.055296,0.023,,0.08877,0.146,1.21513,2020,1,01-04,Saturday,3,2020-01-04
2020-01-04 04:00:00,2.128919,39.413869,2.001707,0.0,12.497723,0.490224,2.813882,7.656472,0.0,0.054901,0.023,,0.08877,0.146,1.224474,2020,1,01-04,Saturday,4,2020-01-04
2020-01-04 05:00:00,2.102436,37.878198,2.002013,0.003971,12.490035,0.482298,2.807678,7.656418,0.0,0.054287,0.024,,0.08877,0.146,1.230584,2020,1,01-04,Saturday,5,2020-01-04
2020-01-04 06:00:00,2.058429,36.751908,2.003015,0.10808,12.50545,0.474925,2.812585,7.683355,0.0,0.054677,0.024,,0.08877,0.146,1.221138,2020,1,01-04,Saturday,6,2020-01-04
2020-01-04 07:00:00,2.090639,38.64567,2.002983,0.30661,12.51868,0.481955,2.812571,7.669482,0.0,0.054683,0.023,,0.08877,0.146,1.242219,2020,1,01-04,Saturday,7,2020-01-04
2020-01-04 08:00:00,2.175841,41.161193,2.002329,0.539101,12.479948,0.502219,2.812949,7.631216,0.0,0.054748,0.019,,0.08877,0.146,1.225046,2020,1,01-04,Saturday,8,2020-01-04
2020-01-04 09:00:00,2.487853,42.615728,2.002557,0.888679,12.486532,0.504701,2.816566,7.622178,0.0,0.05456,0.015,,0.08877,0.146,1.238757,2020,1,01-04,Saturday,9,2020-01-04
2020-01-04 10:00:00,2.647315,43.475301,2.003849,1.089763,12.485928,0.505359,2.816824,7.626231,0.0,0.05471,0.016999,,0.08877,0.146,1.231035,2020,1,01-04,Saturday,10,2020-01-04
2020-01-04 11:00:00,2.813147,43.599859,2.003782,1.049313,12.475782,0.50973,2.817386,7.615138,0.0,0.054641,0.022,,0.08877,0.146,1.222117,2020,1,01-04,Saturday,11,2020-01-04
2020-01-04 12:00:00,3.100578,42.758139,2.003806,1.289539,12.485141,0.502372,2.811516,7.625581,0.0,0.054534,0.023,,0.08877,0.146,1.233368,2020,1,01-04,Saturday,12,2020-01-04
2020-01-04 13:00:00,3.716264,42.217092,2.003645,1.220995,12.39836,0.504413,2.815263,7.554901,0.0,0.054398,0.023,,0.08877,0.146,1.211615,2020,1,01-04,Saturday,13,2020-01-04
2020-01-04 14:00:00,3.608519,42.847606,2.003762,0.993836,12.377889,0.507039,2.808262,7.542395,0.0,0.054931,0.023,,0.08877,0.146,1.207492,2020,1,01-04,Saturday,14,2020-01-04
2020-01-04 15:00:00,3.580328,43.526052,2.004481,0.572842,12.322352,0.506215,2.813154,7.49503,0.0,0.054694,0.023,,0.08877,0.146,1.195489,2020,1,01-04,Saturday,15,2020-01-04
2020-01-04 16:00:00,3.360745,43.868183,2.007733,0.378077,12.403801,0.506782,2.814794,7.533863,0.0,0.054686,0.023,,0.08877,0.146,1.235906,2020,1,01-04,Saturday,16,2020-01-04
2020-01-04 17:00:00,3.026365,44.932613,2.008111,0.100824,12.419389,0.500541,2.815711,7.563157,0.0,0.054682,0.022,,0.08877,0.146,1.228528,2020,1,01-04,Saturday,17,2020-01-04
2020-01-04 18:00:00,2.623353,48.924791,2.007985,0.01185,12.412357,0.484107,2.812539,7.55967,0.0,0.054753,0.022,,0.08877,0.146,1.244518,2020,1,01-04,Saturday,18,2020-01-04
2020-01-04 19:00:00,2.70878,52.893478,2.005583,7.3e-05,12.414738,0.489122,2.812117,7.54639,0.0,0.054907,0.022,,0.08877,0.146,1.255432,2020,1,01-04,Saturday,19,2020-01-04
2020-01-04 20:00:00,2.970382,52.370535,2.005645,0.0,12.429545,0.491098,2.814889,7.546653,0.0,0.054432,0.022,,0.08877,0.146,1.265703,2020,1,01-04,Saturday,20,2020-01-04
2020-01-04 21:00:00,2.903675,50.502108,2.005466,0.0,12.30479,0.491764,2.714979,7.563935,0.0,0.054691,0.022,,0.08877,0.146,1.222651,2020,1,01-04,Saturday,21,2020-01-04
2020-01-04 22:00:00,2.452179,48.499983,2.003873,0.0,12.312346,0.487384,2.696667,7.589603,0.0,0.054331,0.022,,0.08877,0.146,1.227591,2020,1,01-04,Saturday,22,2020-01-04
2020-01-04 23:00:00,2.328463,45.742792,2.003998,0.0,12.349541,0.486866,2.710378,7.608071,0.0,0.05458,0.022,,0.08877,0.146,1.232876,2020,1,01-04,Saturday,23,2020-01-04
2020-01-05 00:00:00,2.197361,43.099642,2.00413,0.0,12.357221,0.497476,2.711231,7.617686,0.0,0.054898,0.021001,,0.08877,0.138,1.228159,2020,1,01-05,Sunday,0,2020-01-05
2020-01-05 01:00:00,2.024163,40.675906,2.004196,0.0,12.343406,0.485934,2.714917,7.601365,0.0,0.054735,0.023,,0.08877,0.138,1.236685,2020,1,01-05,Sunday,1,2020-01-05
2020-01-05 02:00:00,1.931148,38.854238,2.004223,0.0,12.355684,0.479321,2.709814,7.625209,0.0,0.054941,0.023,,0.08877,0.138,1.236629,2020,1,01-05,Sunday,2,2020-01-05
2020-01-05 03:00:00,1.843281,37.598092,2.004188,0.0,12.404882,0.488591,2.705335,7.689666,0.0,0.054829,0.023,,0.08877,0.138,1.216691,2020,1,01-05,Sunday,3,2020-01-05
2020-01-05 04:00:00,2.024178,36.624417,2.004158,0.0,12.414589,0.48927,2.707294,7.695798,0.0,0.055074,0.023,,0.08877,0.138,1.217383,2020,1,01-05,Sunday,4,2020-01-05
2020-01-05 05:00:00,1.938144,34.646509,2.004324,0.004952,12.373973,0.492801,2.685656,7.669736,0.0,0.054574,0.024,,0.08877,0.138,1.220436,2020,1,01-05,Sunday,5,2020-01-05
2020-01-05 06:00:00,1.652741,33.626658,2.004201,0.142076,11.740266,0.466373,2.652322,7.102643,0.0,0.055897,0.024,,0.08877,0.138,1.212261,2020,1,01-05,Sunday,6,2020-01-05
2020-01-05 07:00:00,1.372536,34.597539,2.004003,0.395522,11.63964,0.4739,2.612835,7.016536,0.0,0.055131,0.023,,0.08877,0.138,1.231468,2020,1,01-05,Sunday,7,2020-01-05
2020-01-05 08:00:00,1.55508,35.690214,2.003872,0.630195,11.641166,0.479671,2.618209,6.998308,0.0,0.054729,0.019,,0.08877,0.138,1.244479,2020,1,01-05,Sunday,8,2020-01-05
2020-01-05 09:00:00,1.481306,37.048044,2.00384,0.932774,11.644166,0.487603,2.601622,7.01603,0.0,0.054968,0.015,,0.08877,0.138,1.242173,2020,1,01-05,Sunday,9,2020-01-05
2020-01-05 10:00:00,1.627784,37.969577,2.0039,1.250692,11.644017,0.491066,2.601444,7.01246,0.0,0.054597,0.017,,0.08877,0.138,1.24068,2020,1,01-05,Sunday,10,2020-01-05
2020-01-05 11:00:00,2.00693,38.533465,2.003371,1.278676,11.670908,0.490878,2.622151,7.01968,0.0,0.054788,0.022,,0.08877,0.138,1.234641,2020,1,01-05,Sunday,11,2020-01-05
2020-01-05 12:00:00,2.34565,38.589006,2.002865,1.266471,11.708392,0.49119,2.634644,7.051104,0.0,0.054916,0.023,,0.08877,0.138,1.226768,2020,1,01-05,Sunday,12,2020-01-05
2020-01-05 13:00:00,2.81634,37.90241,2.002932,1.295149,11.963435,0.500636,2.691264,7.254856,0.0,0.054487,0.023,,0.08877,0.138,1.212422,2020,1,01-05,Sunday,13,2020-01-05
2020-01-05 14:00:00,3.258737,37.633401,2.002884,1.154699,12.185463,0.507298,2.73938,7.414334,0.0,0.054461,0.023,,0.08877,0.138,1.22022,2020,1,01-05,Sunday,14,2020-01-05
2020-01-05 15:00:00,3.676126,37.579006,2.003142,0.974908,12.44192,0.505738,2.745692,7.677442,0.0,0.054544,0.023,,0.08877,0.138,1.208734,2020,1,01-05,Sunday,15,2020-01-05
2020-01-05 16:00:00,3.847818,38.340983,2.00312,0.576188,12.538109,0.498314,2.747982,7.720963,0.0,0.054696,0.023,,0.08877,0.138,1.266384,2020,1,01-05,Sunday,16,2020-01-05
2020-01-05 17:00:00,3.75609,40.59885,2.00312,0.146697,12.610591,0.499476,2.737854,7.790445,0.0,0.054527,0.022,,0.08877,0.138,1.279519,2020,1,01-05,Sunday,17,2020-01-05
2020-01-05 18:00:00,3.691411,44.775175,2.00312,0.030155,12.590436,0.502705,2.724209,7.797293,0.0,0.054777,0.022,,0.08877,0.138,1.262682,2020,1,01-05,Sunday,18,2020-01-05
2020-01-05 19:00:00,3.491259,48.626573,2.00312,0.000154,12.609361,0.495695,2.730793,7.819861,0.0,0.054806,0.022,,0.08877,0.138,1.259436,2020,1,01-05,Sunday,19,2020-01-05
2020-01-05 20:00:00,3.425199,49.658059,2.00312,0.0,12.609892,0.49629,2.732899,7.832636,0.0,0.054935,0.022,,0.08877,0.138,1.244362,2020,1,01-05,Sunday,20,2020-01-05
2020-01-05 21:00:00,3.542197,48.91557,2.00312,0.0,12.641204,0.503062,2.731725,7.841938,0.0,0.054673,0.022,,0.08877,0.138,1.261036,2020,1,01-05,Sunday,21,2020-01-05
2020-01-05 22:00:00,3.437739,47.7961,2.00312,0.0,12.625097,0.483011,2.734997,7.84485,0.0,0.054644,0.022,,0.08877,0.138,1.258825,2020,1,01-05,Sunday,22,2020-01-05
2020-01-05 23:00:00,3.125338,45.573955,2.00312,0.0,12.643006,0.468133,2.736508,7.868632,0.0,0.054249,0.022,,0.08877,0.138,1.266714,2020,1,01-05,Sunday,23,2020-01-05
2020-01-06 00:00:00,2.847875,42.828476,2.00312,0.0,12.11644,0.461674,2.738279,7.533408,0.0,0.054506,0.021001,,0.08877,0.138,1.080802,2020,1,01-06,Monday,0,2020-01-06
2020-01-06 01:00:00,2.675945,40.882045,2.00312,0.0,11.995701,0.452543,2.741791,7.519731,0.0,0.054558,0.023,,0.08877,0.138,0.977308,2020,1,01-06,Monday,1,2020-01-06
2020-01-06 02:00:00,2.659447,39.02577,2.00312,0.0,12.075555,0.445817,2.72933,7.590229,0.0,0.054537,0.023,,0.08877,0.138,1.005872,2020,1,01-06,Monday,2,2020-01-06
2020-01-06 03:00:00,2.599045,38.100243,2.00312,0.0,12.058333,0.459753,2.641144,7.589906,0.0,0.05464,0.023,,0.08877,0.138,1.06312,2020,1,01-06,Monday,3,2020-01-06
2020-01-06 04:00:00,2.665889,38.066673,2.00312,0.0,11.880535,0.456223,2.542862,7.581114,0.0,0.054608,0.023,,0.08877,0.138,0.995958,2020,1,01-06,Monday,4,2020-01-06
2020-01-06 05:00:00,3.109145,37.208989,2.00312,0.007938,11.828745,0.452178,2.513903,7.584371,0.0,0.05452,0.023,,0.08877,0.138,0.974003,2020,1,01-06,Monday,5,2020-01-06
2020-01-06 06:00:00,3.03068,38.401164,2.003335,0.234954,11.814059,0.455824,2.501316,7.567913,0.0,0.054745,0.024,,0.08877,0.138,0.983491,2020,1,01-06,Monday,6,2020-01-06
2020-01-06 07:00:00,3.194738,43.139309,2.0032,0.541368,11.777528,0.471695,2.500805,7.511153,0.0,0.054826,0.023,,0.08877,0.138,0.989279,2020,1,01-06,Monday,7,2020-01-06
2020-01-06 08:00:00,3.084236,48.85917,2.003,0.912632,11.79019,0.484063,2.502051,7.48535,0.0,0.054855,0.019,,0.08877,0.138,1.018101,2020,1,01-06,Monday,8,2020-01-06
2020-01-06 09:00:00,2.536666,52.796151,2.003,1.163342,11.839251,0.489772,2.50076,7.461474,0.0,0.054772,0.015,,0.08877,0.138,1.090703,2020,1,01-06,Monday,9,2020-01-06
2020-01-06 10:00:00,2.372074,55.231406,2.003,1.185788,11.732452,0.490329,2.497719,7.420237,0.0,0.054699,0.017,,0.08877,0.138,1.025698,2020,1,01-06,Monday,10,2020-01-06
