unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2019,1,3032.891036,214.238215,197.833732,1417.962174,42638.811303,4145.511273,358.376127,893.36343,3444.962983,49454.02430700001,52898.987290000005,0.05733363134861631,0.004049949270777429,0.00373983968569089,0.026805091111225313,0.8060421094499935,0.07836655265768509,0.006774725667909851,0.0168881008081015,0.06512342030508463,0.9348765796949154
Gwh,2019,2,4775.292721,182.710967,463.321582,1337.455165,36745.027567,2175.544734,291.953927,741.005463,5421.325269999999,41290.986856,46712.312126000004,0.10222771050423082,0.003911409191374694,0.009918618045500597,0.02863174833633582,0.7866240375318045,0.04657326163029072,0.006250042306030467,0.015863172454432146,0.11605773774110612,0.8839422622588938
Gwh,2019,3,3975.070854,231.147104,318.862601,1284.001682,39658.836167,2532.26547326,327.382937,1176.280741,4525.080559,44978.767000260006,49503.84755926001,0.08029822023917488,0.004669275529004058,0.006441168044934211,0.025937411843856152,0.8011263391098086,0.05115290221085701,0.006613282666728012,0.023761400355636987,0.09140866381311315,0.9085913361868868
Gwh,2019,4,3213.917219,205.741501,347.618955,1069.632239,37925.015551,2572.866723,312.90625,1403.990794,3767.277675,43284.41155699999,47051.68923199999,0.06830609636888882,0.00437266980969675,0.007388022846235739,0.02273313150832723,0.8060287775004491,0.05468170781953958,0.006650266018232382,0.029839328128630542,0.08006678902482131,0.9199332109751788
Gwh,2019,5,3002.808752,180.184368,228.07193,772.153193,36681.860394,3812.161783,323.412811,1653.22955,3411.06505,43242.817731,46653.882781,0.06436353360117128,0.003862151599381582,0.004888594826514275,0.0165506737483051,0.7862552526697489,0.08171156516371494,0.006932173523866084,0.03543605486729789,0.07311428002706714,0.9268857199729329
Gwh,2019,6,2874.896947,159.718582,82.279204,1426.860252,31810.077477,5076.147689,320.548446,1646.193941,3116.894733,40279.82780499999,43396.722537999995,0.06624686793991458,0.003680429596040201,0.0018959773731288777,0.032879447307353246,0.7330064487968131,0.1169707616642043,0.007386466701933869,0.03793360062061192,0.07182327490908365,0.9281767250909163
Gwh,2019,7,5523.166981,131.291429,82.314244,1489.606076,30007.137388,5047.622055,349.02485,1548.745704,5736.772654,38442.136073,44178.908727,0.12501818492462013,0.0029718124051298952,0.0018632022920406256,0.033717584225651666,0.6792186193060286,0.11425411356788762,0.007900259650069016,0.03505622362857238,0.12985319962179065,0.8701468003782094
Gwh,2019,8,6704.66454,146.848979,92.286967,1500.407239,27924.409019,6287.175894,395.355494,1746.965478,6943.800486,37854.313124,44798.11361,0.14966399251470625,0.003278017022735079,0.0020600636849003253,0.0334926432854323,0.6233389481999664,0.14034465711512803,0.008825271024620718,0.038996407152510904,0.15500207322234166,0.8449979267776584
Gwh,2019,9,6582.670928,159.03371,82.229145,1450.156914,29180.052602,5808.611756,422.937666,1660.757387,6823.9337829999995,38522.516325,45346.450108,0.1451639745188938,0.003507081802902657,0.0018133535217014303,0.03197950248688075,0.6434914427149848,0.1280940788565773,0.009326808713641414,0.03662375738441784,0.15048440984349787,0.8495155901565021
Gwh,2019,10,7269.354022,162.576632,85.918524,1455.352561,31643.074862,5904.325176,435.631522,1651.027794,7517.849178,41089.411915000004,48607.26109300001,0.14955284166477895,0.0033446984739367025,0.0017676067745436748,0.029941052597378028,0.6509948133357581,0.12147002409173574,0.008962272553611046,0.033966690508257555,0.15466514691325933,0.8453348530867406
Gwh,2019,11,7249.83811,155.662606,51.991721,1445.624732,30973.062207,5047.455509,410.213994,1508.428079,7457.492437,39384.784520999994,46842.276957999995,0.15477125752235302,0.003323122104836431,0.0011099315485158232,0.0308615384622781,0.6612202526954711,0.10775427320763421,0.008757345300865894,0.03220227915804554,0.15920431117570527,0.8407956888242947
Gwh,2019,12,6233.338491,162.93288,61.743959,1479.544464,33823.199941,4980.091897,436.811143,1185.574565,6458.015330000001,41905.22201,48363.23734,0.1288858817944465,0.0033689407277383058,0.001276671339553466,0.030592337183687795,0.6993576485217149,0.10297267451285966,0.009031883865200327,0.024513962054799037,0.13353149386173827,0.8664685061382618
