datetime,Coal,region,Wind,Hydro,Solar,Other,Nuclear,Natural gas
2021-05-01 00:00:00,7739,TEX,4653,145,944,35,5087,21501
2021-05-01 01:00:00,7814,TEX,4015,117,348,27,5087,22470
2021-05-01 02:00:00,7909,TEX,4149,74,9,21,5087,23064
2021-05-01 03:00:00,7868,TEX,4379,72,0,26,5086,22328
2021-05-01 04:00:00,7845,TEX,4596,8,0,26,5087,20801
2021-05-01 05:00:00,7878,TEX,4391,5,0,27,5087,19199
2021-05-01 06:00:00,7738,TEX,4189,5,0,21,5087,17570
2021-05-01 07:00:00,7451,TEX,4764,33,0,19,5087,15472
2021-05-01 08:00:00,7473,TEX,4351,52,0,20,5087,14966
2021-05-01 09:00:00,7433,TEX,3843,24,0,14,5087,15172
2021-05-01 10:00:00,7884,TEX,3354,5,0,18,5088,15065
2021-05-01 11:00:00,8019,TEX,3174,6,0,19,5088,15317
2021-05-01 12:00:00,8416,TEX,3311,6,0,21,5087,15989
2021-05-01 13:00:00,8546,TEX,3135,6,127,21,5088,16685
2021-05-01 14:00:00,8513,TEX,3129,6,954,23,5088,17349
2021-05-01 15:00:00,8802,TEX,2651,6,2176,21,5088,18025
2021-05-01 16:00:00,9026,TEX,2529,48,2879,25,5089,18451
2021-05-01 17:00:00,8917,TEX,3161,42,3298,24,5089,18257
2021-05-01 18:00:00,8917,TEX,3688,78,3636,25,5089,17994
2021-05-01 19:00:00,8990,TEX,4304,74,3796,19,5089,17677
2021-05-01 20:00:00,8989,TEX,4353,55,3961,16,5089,17442
2021-05-01 21:00:00,9202,TEX,3853,54,3763,15,5089,17793
2021-05-01 22:00:00,9184,TEX,3462,85,3877,16,5089,17953
2021-05-01 23:00:00,9176,TEX,3664,154,3724,23,5088,18063
2021-05-02 00:00:00,9156,TEX,3641,127,3415,26,5088,18149
2021-05-02 01:00:00,9299,TEX,3787,103,1607,31,5089,19635
2021-05-02 02:00:00,9352,TEX,4787,74,69,30,5088,20387
2021-05-02 03:00:00,9190,TEX,5878,39,0,23,5088,19017
2021-05-02 04:00:00,8676,TEX,6949,12,0,23,5088,17198
2021-05-02 05:00:00,7864,TEX,7285,59,0,40,5089,15850
2021-05-02 06:00:00,7808,TEX,7433,98,0,34,5089,14069
2021-05-02 07:00:00,7957,TEX,7205,111,0,37,5089,12728
2021-05-02 08:00:00,7231,TEX,7502,96,0,31,5089,12075
2021-05-02 09:00:00,6374,TEX,8188,96,0,33,5089,11810
2021-05-02 10:00:00,5268,TEX,9232,97,0,32,5089,11625
2021-05-02 11:00:00,4973,TEX,9651,139,0,32,5089,11493
2021-05-02 12:00:00,4814,TEX,10192,140,0,32,5090,11671
2021-05-02 13:00:00,4527,TEX,10545,113,528,31,5090,11725
2021-05-02 14:00:00,5110,TEX,9598,89,2458,35,5090,12299
2021-05-02 15:00:00,6014,TEX,8640,86,3963,37,5090,13105
2021-05-02 16:00:00,6802,TEX,8778,94,4499,34,5089,13744
2021-05-02 17:00:00,7746,TEX,9195,95,4858,34,5089,14149
2021-05-02 18:00:00,8154,TEX,9961,120,5020,36,5087,14923
2021-05-02 19:00:00,8773,TEX,9798,141,4875,35,5087,16573
2021-05-02 20:00:00,8834,TEX,10479,140,4603,37,5084,18052
2021-05-02 21:00:00,9184,TEX,11353,114,4340,35,5083,18912
2021-05-02 22:00:00,9214,TEX,13136,96,3476,32,5083,19633
2021-05-02 23:00:00,9342,TEX,14496,96,2948,36,5082,19600
2021-05-03 00:00:00,9265,TEX,14908,95,2935,40,5081,19212
2021-05-03 01:00:00,9143,TEX,15010,95,1298,42,5082,19264
2021-05-03 02:00:00,8706,TEX,16910,70,55,42,5084,17906
2021-05-03 03:00:00,7484,TEX,18754,97,0,36,5083,16331
2021-05-03 04:00:00,7570,TEX,18836,92,0,39,5082,13428
2021-05-03 05:00:00,6582,TEX,19030,22,0,35,5082,11026
2021-05-03 06:00:00,5697,TEX,19535,1,0,37,5082,8605
2021-05-03 07:00:00,4752,TEX,19672,7,0,34,5083,7870
2021-05-03 08:00:00,4194,TEX,19461,8,0,32,5082,7997
2021-05-03 09:00:00,4021,TEX,18806,36,0,34,5077,8341
2021-05-03 10:00:00,4101,TEX,18554,54,0,33,5077,8971
2021-05-03 11:00:00,4873,TEX,18057,28,0,34,5078,9731
2021-05-03 12:00:00,5503,TEX,17239,51,0,42,5077,12265
2021-05-03 13:00:00,6587,TEX,14814,51,519,37,5078,14233
2021-05-03 14:00:00,6784,TEX,12500,51,3296,48,5079,15028
2021-05-03 15:00:00,7192,TEX,11860,52,4757,45,5076,15913
2021-05-03 16:00:00,7820,TEX,12413,92,4728,34,5071,17216
2021-05-03 17:00:00,8416,TEX,12831,134,4771,27,5070,19069
2021-05-03 18:00:00,9115,TEX,13241,160,4553,28,5068,20794
2021-05-03 19:00:00,9345,TEX,13066,150,4660,19,5068,23566
2021-05-03 20:00:00,9363,TEX,12051,131,4775,22,5067,26747
2021-05-03 21:00:00,9324,TEX,11401,132,4701,26,5066,29199
2021-05-03 22:00:00,9333,TEX,11236,132,4669,27,5066,30246
2021-05-03 23:00:00,9281,TEX,11173,131,4813,19,5067,29654
2021-05-04 00:00:00,9042,TEX,12269,131,3873,23,5066,28017
2021-05-04 01:00:00,9004,TEX,13373,131,1669,13,5066,26286
2021-05-04 02:00:00,9087,TEX,14716,135,60,10,5065,24386
2021-05-04 03:00:00,8572,TEX,17234,152,0,10,5067,20311
2021-05-04 04:00:00,7578,TEX,19486,101,0,18,5072,15785
2021-05-04 05:00:00,7349,TEX,19358,81,0,23,5073,12586
2021-05-04 06:00:00,6536,TEX,19179,81,0,18,5074,10565
2021-05-04 07:00:00,5655,TEX,18867,88,0,14,5073,9588
2021-05-04 08:00:00,5102,TEX,18326,88,0,14,5073,9203
2021-05-04 09:00:00,4674,TEX,17868,116,0,12,5073,9145
2021-05-04 10:00:00,5069,TEX,16993,135,0,18,5073,9509
2021-05-04 11:00:00,6071,TEX,15695,106,0,16,5073,10976
2021-05-04 12:00:00,6645,TEX,14870,87,1,16,5073,13109
2021-05-04 13:00:00,7441,TEX,14406,88,126,15,5074,13566
2021-05-04 14:00:00,7948,TEX,14418,88,544,18,5072,13823
2021-05-04 15:00:00,8374,TEX,13925,88,824,19,5072,14608
2021-05-04 16:00:00,8840,TEX,13117,130,1956,19,5072,14936
2021-05-04 17:00:00,8349,TEX,12692,123,3465,16,5072,15751
2021-05-04 18:00:00,7837,TEX,12174,134,4643,13,5071,16622
2021-05-04 19:00:00,8233,TEX,11326,124,5222,14,5070,17578
2021-05-04 20:00:00,8913,TEX,10220,131,5655,19,5069,18809
2021-05-04 21:00:00,8619,TEX,8645,131,5670,22,5066,21425
2021-05-04 22:00:00,8184,TEX,7565,131,5552,27,5066,23277
2021-05-04 23:00:00,8062,TEX,6499,131,5561,26,5066,23996
2021-05-05 00:00:00,8254,TEX,4903,131,4933,32,5069,25007
2021-05-05 01:00:00,8337,TEX,3764,107,2243,34,5071,26971
2021-05-05 02:00:00,8305,TEX,3083,106,89,23,5071,28732
2021-05-05 03:00:00,8309,TEX,3750,81,0,13,5070,26890
2021-05-05 04:00:00,8312,TEX,5483,82,0,11,5071,22195
2021-05-05 05:00:00,8215,TEX,7175,82,0,10,5073,17634
2021-05-05 06:00:00,8280,TEX,8439,82,0,23,5074,13749
2021-05-05 07:00:00,8127,TEX,8745,109,0,14,5074,11717
2021-05-05 08:00:00,7875,TEX,8987,85,0,12,5075,10686
2021-05-05 09:00:00,7551,TEX,9128,84,0,12,5076,10186
2021-05-05 10:00:00,7612,TEX,8910,85,0,13,5077,10300
2021-05-05 11:00:00,7678,TEX,8684,84,0,14,5077,11701
2021-05-05 12:00:00,7966,TEX,8710,85,3,15,5078,13664
