datetime,Hydro,Nuclear,Solar,Thermal,Thermal:Biomassa,Thermal:Carvão,Thermal:Carvão mineral,Thermal:Gás,Thermal:Gás Natural,Thermal:Gás natural,Thermal:Petróleo,Thermal:Resíduos Industriais,Thermal:Óleo Diesel,Wind,year,month,month_date,weekday,hour,date
2016-01-01 18:00:00,36490.44455,1993.454,0.601,8762.413999999999,311.521,1401.097,5409.1810000000005,106.80099999999999,116.12599999999999,506.336,167.523,623.069,120.76,2681.50082,2016,1,01-01,Friday,18,2016-01-01
2016-01-01 19:00:00,39503.43844,1993.0330000000001,0.0,9725.417,311.59999999999997,1620.1970000000001,5744.253,106.80099999999999,116.148,921.553,167.533,620.202,117.13,2584.95561,2016,1,01-01,Friday,19,2016-01-01
2016-01-01 20:00:00,43891.50894,1992.721,0.0,10574.565,299.146,1666.8890000000001,6108.808,106.80099999999999,116.09899999999999,1366.179,167.373,624.87,118.4,2609.02641,2016,1,01-01,Friday,20,2016-01-01
2016-01-01 21:00:00,45242.906670000004,1983.966,0.0,10567.175000000001,294.57800000000003,1669.446,6013.696999999999,106.80099999999999,116.138,1461.221,167.323,618.121,119.85,2431.0124800000003,2016,1,01-01,Friday,21,2016-01-01
2016-01-01 22:00:00,44758.898709999994,1981.851,0.0,10824.386,302.184,1645.2720000000002,6237.8,106.80099999999999,116.277,1498.155,167.293,627.7439999999999,122.86,2449.52764,2016,1,01-01,Friday,22,2016-01-01
2016-01-01 23:00:00,42987.66038,1982.237,0.0,10888.109999999999,315.79699999999997,1584.922,6305.582,106.80099999999999,116.037,1538.7649999999999,167.243,627.363,125.6,2402.44445,2016,1,01-01,Friday,23,2016-01-01
2016-01-02 00:00:00,40157.24638,1982.176,0.0,10971.249,320.279,1571.771,6387.605,106.80099999999999,108.25500000000001,1561.425,167.233,623.17,124.71000000000001,2323.10847,2016,1,01-02,Saturday,0,2016-01-02
2016-01-02 01:00:00,37736.171650000004,1982.137,0.0,10832.243,320.926,1569.34,6288.7789999999995,106.80099999999999,108.238,1523.352,167.363,621.464,125.98,2154.82387,2016,1,01-02,Saturday,1,2016-01-02
2016-01-02 02:00:00,36710.30452,1982.172,0.0,10350.365,319.97700000000003,1562.73,6158.013999999999,106.80099999999999,108.516,1171.057,167.413,627.097,128.76000000000002,2073.29295,2016,1,01-02,Saturday,2,2016-01-02
2016-01-02 03:00:00,37250.03581,1981.973,0.0,9053.668,320.76500000000004,1563.323,5720.076,106.80099999999999,108.666,304.536,167.483,631.7779999999999,130.23999999999998,1970.48636,2016,1,01-02,Saturday,3,2016-01-02
2016-01-02 04:00:00,36821.1555,1983.252,0.0,9100.501,321.069,1562.874,5897.112,106.80099999999999,108.32600000000001,174.64,167.533,631.496,130.64999999999998,1781.95879,2016,1,01-02,Saturday,4,2016-01-02
2016-01-02 05:00:00,36793.74491,1984.99,0.0,9279.730000000001,321.0,1563.0459999999998,6081.43,106.80099999999999,108.52199999999999,174.60999999999999,167.50300000000001,623.448,133.36999999999998,1601.41373,2016,1,01-02,Saturday,5,2016-01-02
2016-01-02 06:00:00,35141.076759999996,1985.123,0.09899999999999999,9334.382,321.123,1554.623,6140.706,106.80099999999999,108.363,174.45,167.453,628.0329999999999,132.83,1659.1542,2016,1,01-02,Saturday,6,2016-01-02
2016-01-02 07:00:00,34526.2657,1986.36,0.812,9308.583,319.533,1487.442,6177.891,106.80099999999999,108.511,168.05999999999997,167.473,637.192,135.68,1548.17215,2016,1,01-02,Saturday,7,2016-01-02
2016-01-02 08:00:00,36703.96281,1985.9750000000001,3.0149999999999997,9331.009999999998,320.624,1477.058,6206.557,106.80099999999999,108.252,174.5,167.383,636.125,133.71,1632.7472400000001,2016,1,01-02,Saturday,8,2016-01-02
2016-01-02 09:00:00,38905.20326,1986.123,4.9959999999999996,9515.852,320.572,1465.1940000000002,6378.706,106.80099999999999,107.529,198.93800000000002,167.00300000000001,637.149,133.96,1910.01602,2016,1,01-02,Saturday,9,2016-01-02
2016-01-02 10:00:00,40019.34276,1986.393,6.006,9909.708,320.809,1463.478,6640.323,106.80099999999999,92.674,350.146,167.263,635.914,132.3,2150.63648,2016,1,01-02,Saturday,10,2016-01-02
2016-01-02 11:00:00,40619.8259,1986.808,4.228,10476.446,320.927,1467.332,6831.949,106.80099999999999,78.18799999999999,734.697,167.363,639.849,129.34,2061.1716,2016,1,01-02,Saturday,11,2016-01-02
2016-01-02 12:00:00,41144.87159,1987.303,5.877000000000001,10566.618,320.42900000000003,1467.6309999999999,6840.03,107.37299999999999,78.17699999999999,827.747,167.343,631.328,126.56,1809.20613,2016,1,01-02,Saturday,12,2016-01-02
2016-01-02 13:00:00,41184.51898,1988.4109999999998,6.23,10599.944000000001,319.835,1471.424,6839.0560000000005,107.961,78.16199999999999,860.4730000000001,167.383,630.9200000000001,124.72999999999999,1618.71669,2016,1,01-02,Saturday,13,2016-01-02
2016-01-02 14:00:00,41099.82559,1989.4879999999998,4.197,10676.936,320.15900000000005,1469.927,6870.742,107.799,78.176,903.627,167.383,633.4530000000001,125.67,1675.62352,2016,1,01-02,Saturday,14,2016-01-02
2016-01-02 15:00:00,40637.39991,1989.723,3.376,10754.989,320.849,1476.3790000000001,6909.23,108.018,78.19,938.43,167.323,630.05,126.52,2080.96938,2016,1,01-02,Saturday,15,2016-01-02
2016-01-02 16:00:00,40227.50487,1989.514,1.657,10601.658000000001,320.72299999999996,1268.298,6921.536,108.086,78.137,982.483,167.323,630.962,124.11,2420.01127,2016,1,01-02,Saturday,16,2016-01-02
2016-01-02 17:00:00,40736.84357,1989.53,2.146,10172.245,320.438,1100.478,6816.268,108.084,78.139,824.9459999999999,167.25300000000001,633.419,123.22,2360.32243,2016,1,01-02,Saturday,17,2016-01-02
2016-01-02 18:00:00,41326.65541,1989.491,0.585,10256.889,320.66499999999996,1097.1550000000002,6850.938,108.075,78.13499999999999,867.7139999999999,167.343,644.4839999999999,122.38000000000001,2255.3007900000002,2016,1,01-02,Saturday,18,2016-01-02
2016-01-02 19:00:00,44184.74978,1989.535,0.0,10850.456,319.897,1101.2150000000001,7038.5689999999995,108.112,78.192,1270.308,167.333,643.87,122.96,2115.47125,2016,1,01-02,Saturday,19,2016-01-02
2016-01-02 20:00:00,48103.43029,1989.564,0.0,11185.884,288.144,1096.3719999999998,7081.436,108.085,87.642,1591.396,167.293,641.706,123.81,2081.60471,2016,1,01-02,Saturday,20,2016-01-02
2016-01-02 21:00:00,47964.754550000005,1989.542,0.0,11251.099999999999,283.834,1097.255,7089.458,108.089,99.05799999999999,1633.553,167.203,644.88,127.77,2122.22454,2016,1,01-02,Saturday,21,2016-01-02
2016-01-02 22:00:00,46282.258830000006,1989.59,0.0,11312.11,282.414,1164.339,7097.083,108.075,99.039,1624.001,167.173,642.096,127.89,2179.0176500000002,2016,1,01-02,Saturday,22,2016-01-02
2016-01-02 23:00:00,44023.69684,1989.5020000000002,0.0,11363.391,283.377,1207.837,7092.464,108.13499999999999,85.353,1649.732,167.133,640.27,129.09,2241.24593,2016,1,01-02,Saturday,23,2016-01-02
2016-01-03 00:00:00,41476.64583,1989.466,0.0,11253.289,283.755,1309.9050000000002,6978.265,108.13499999999999,78.2,1557.736,167.283,640.51,129.5,2090.74413,2016,1,01-03,Sunday,0,2016-01-03
2016-01-03 01:00:00,39280.799,1989.2369999999999,0.0,10984.695,279.22799999999995,1441.179,6881.674,108.128,78.20100000000001,1258.1850000000002,167.64299999999997,640.957,129.5,2028.2066200000002,2016,1,01-03,Sunday,1,2016-01-03
2016-01-03 02:00:00,37965.971209999996,1989.048,0.0,9975.007,256.912,1461.856,6598.664000000001,108.167,78.184,532.741,167.263,640.22,131.0,2312.9632500000002,2016,1,01-03,Sunday,2,2016-01-03
2016-01-03 03:00:00,36993.74075,1989.28,0.0,9453.022,267.593,1457.0590000000002,6363.946999999999,108.139,78.169,234.154,167.303,642.6579999999999,134.0,2303.03148,2016,1,01-03,Sunday,3,2016-01-03
2016-01-03 04:00:00,36712.18638,1988.9660000000001,0.0,8983.705,279.12,1378.1680000000001,6025.405,108.14,78.134,175.09,167.303,640.0949999999999,132.25,2086.67565,2016,1,01-03,Sunday,4,2016-01-03
2016-01-03 05:00:00,36777.55328,1989.072,0.0,8843.711000000001,289.792,1312.345,6002.121,108.174,78.128,118.98,167.283,632.638,134.25,1888.51005,2016,1,01-03,Sunday,5,2016-01-03
2016-01-03 06:00:00,35363.11877,1989.069,0.11299999999999999,8390.184,277.04,1285.7369999999999,5667.146,108.13300000000001,78.133,38.24,167.273,638.9820000000001,129.5,1904.70465,2016,1,01-03,Sunday,6,2016-01-03
2016-01-03 07:00:00,33936.094679999995,1989.228,0.781,8263.228,259.32500000000005,1282.318,5586.126,108.17999999999999,78.134,16.96,167.263,633.672,131.25,1907.4088,2016,1,01-03,Sunday,7,2016-01-03
2016-01-03 08:00:00,34853.81894,1989.607,3.0100000000000002,8274.365,256.57,1304.2879999999998,5577.088,108.16099999999999,78.183,16.95,167.423,632.952,132.75,1982.73045,2016,1,01-03,Sunday,8,2016-01-03
2016-01-03 09:00:00,36256.0127,1992.697,5.248,8347.975999999999,272.579,1372.712,5560.717000000001,108.159,78.176,16.96,167.403,636.02,135.25,2129.9615799999997,2016,1,01-03,Sunday,9,2016-01-03
2016-01-03 10:00:00,37978.28934,1992.343,6.787999999999999,8351.547,280.935,1385.585,5546.972000000001,108.16000000000001,78.18700000000001,16.94,167.413,635.355,132.0,2024.96067,2016,1,01-03,Sunday,10,2016-01-03
2016-01-03 11:00:00,38701.12554,1992.6090000000002,7.132000000000001,8451.678,278.814,1497.949,5539.675,108.11999999999999,78.169,16.94,167.413,636.3480000000001,128.25,2041.91852,2016,1,01-03,Sunday,11,2016-01-03
2016-01-03 12:00:00,38778.20173,1992.507,7.043,8480.327000000001,281.4,1527.892,5536.0560000000005,107.796,78.14200000000001,16.94,167.443,638.908,125.75,2174.3049600000004,2016,1,01-03,Sunday,12,2016-01-03
2016-01-03 13:00:00,38515.627010000004,1992.498,6.377,8462.358,283.281,1532.799,5525.585999999999,107.52499999999999,78.14599999999999,16.96,156.78300000000002,639.028,122.25,2285.02088,2016,1,01-03,Sunday,13,2016-01-03
2016-01-03 14:00:00,38709.66034,1992.604,3.48,8390.599999999999,276.022,1487.6009999999999,5518.45,106.46300000000001,78.099,16.95,145.623,637.642,123.75,2423.48372,2016,1,01-03,Sunday,14,2016-01-03
2016-01-03 15:00:00,38799.62626,1992.539,3.1740000000000004,8209.595,294.091,1295.3539999999998,5500.852,107.93700000000001,78.117,16.94,145.623,639.931,130.75,2705.9528099999998,2016,1,01-03,Sunday,15,2016-01-03
2016-01-03 16:00:00,38994.83785,1992.464,2.958,8277.157000000001,295.15999999999997,1299.933,5476.562000000001,108.624,78.095,98.21000000000001,145.623,640.7,134.25,2738.6546799999996,2016,1,01-03,Sunday,16,2016-01-03
2016-01-03 17:00:00,39719.16196,1992.623,2.6519999999999997,8703.886,301.338,1296.403,5696.905,108.502,78.121,303.25,145.623,639.9939999999999,133.75,2568.56676,2016,1,01-03,Sunday,17,2016-01-03
2016-01-03 18:00:00,40903.320420000004,1992.401,0.535,9334.491,303.268,1300.2720000000002,6164.463,108.122,79.57000000000001,459.675,145.623,643.498,130.0,2329.80663,2016,1,01-03,Sunday,18,2016-01-03
2016-01-03 19:00:00,43343.3885,1992.561,0.0,9897.813,300.798,1367.0919999999999,6445.918,107.94,96.61,657.963,145.623,643.119,132.75,2159.95241,2016,1,01-03,Sunday,19,2016-01-03
2016-01-03 20:00:00,46522.30484,1992.597,0.0,10860.363,301.161,1452.385,6955.777999999999,108.394,104.06700000000001,1017.698,145.623,641.7570000000001,133.5,2126.51321,2016,1,01-03,Sunday,20,2016-01-03
2016-01-03 21:00:00,46781.68592,1989.5449999999998,0.0,11077.374000000002,297.873,1473.972,6983.763,108.621,108.43700000000001,1189.251,145.623,638.334,131.5,2376.58784,2016,1,01-03,Sunday,21,2016-01-03
2016-01-03 22:00:00,45267.87103,1988.292,0.0,11253.74,298.564,1471.531,6993.293000000001,108.62299999999999,103.905,1364.407,145.623,636.544,131.25,2487.89258,2016,1,01-03,Sunday,22,2016-01-03
2016-01-03 23:00:00,43260.39829,1988.0249999999999,0.0,11281.375,295.394,1468.834,7005.847,108.652,89.42500000000001,1394.91,145.623,641.9399999999999,130.75,2348.5852299999997,2016,1,01-03,Sunday,23,2016-01-03
2016-01-04 00:00:00,40551.51521,1988.037,0.0,10864.24,297.016,1468.823,6603.852,108.66199999999999,84.168,1385.1290000000001,145.623,638.227,132.74,2233.00521,2016,1,01-04,Monday,0,2016-01-04
2016-01-04 01:00:00,38963.055089999994,1987.793,0.0,9934.845,274.45799999999997,1470.3,5841.142,108.66000000000001,84.17099999999999,1239.9679999999998,145.623,634.912,135.61100000000002,2123.8727700000004,2016,1,01-04,Monday,1,2016-01-04
2016-01-04 02:00:00,37623.35701,1987.8519999999999,0.0,9570.61,273.11400000000003,1443.826,5728.555,108.66000000000001,84.164,1003.9340000000001,145.623,646.563,136.171,2057.63007,2016,1,01-04,Monday,2,2016-01-04
2016-01-04 03:00:00,37139.34747,1988.2640000000001,0.0,9087.93,272.532,1126.479,5764.3550000000005,108.626,84.119,804.552,145.623,643.886,137.75799999999998,2015.3435700000002,2016,1,01-04,Monday,3,2016-01-04
2016-01-04 04:00:00,36746.50352,1988.1480000000001,0.0,9150.646,276.599,1140.388,5816.094,108.606,84.19500000000001,799.994,145.623,642.692,136.45499999999998,1884.02783,2016,1,01-04,Monday,4,2016-01-04
2016-01-04 05:00:00,37829.15018,1987.742,0.0,9220.776000000002,275.24,1190.779,5833.68,108.622,84.17,806.2080000000001,145.623,637.378,139.076,1778.17301,2016,1,01-04,Monday,5,2016-01-04
2016-01-04 06:00:00,38814.78662,1988.0819999999999,0.085,9478.049,272.886,1240.694,6026.6900000000005,108.575,84.189,822.615,145.623,638.4830000000001,138.294,1664.80095,2016,1,01-04,Monday,6,2016-01-04
2016-01-04 07:00:00,39992.253150000004,1988.144,0.819,10842.466,278.171,1339.746,7000.8910000000005,108.507,84.22399999999999,1109.2759999999998,145.623,641.366,134.662,1432.7883100000001,2016,1,01-04,Monday,7,2016-01-04
2016-01-04 08:00:00,44749.21263,1989.112,3.009,11358.62,278.578,1349.046,7234.073,108.231,84.199,1384.666,145.623,640.885,133.319,1535.3600199999998,2016,1,01-04,Monday,8,2016-01-04
2016-01-04 09:00:00,48291.44456,1989.713,5.255,11936.334,279.763,1373.315,7408.086,107.921,302.294,1558.615,145.623,629.692,131.025,1783.9538,2016,1,01-04,Monday,9,2016-01-04
2016-01-04 10:00:00,50813.18772,1990.186,6.662000000000001,12161.816,280.09299999999996,1377.263,7480.286999999999,107.464,437.58200000000005,1697.28,145.623,507.628,128.59599999999998,1821.5754200000001,2016,1,01-04,Monday,10,2016-01-04
2016-01-04 11:00:00,51515.8124,1990.106,7.306,12075.05,280.16400000000004,1387.734,7436.592,107.283,439.336,1710.1329999999998,145.623,442.469,125.716,1882.30026,2016,1,01-04,Monday,11,2016-01-04
2016-01-04 12:00:00,50711.791849999994,1990.213,6.104,12168.025,280.743,1432.629,7417.293,107.962,439.81100000000004,1744.694,145.623,475.853,123.417,1944.3070200000002,2016,1,01-04,Monday,12,2016-01-04
2016-01-04 13:00:00,51543.56287,1989.903,3.333,12208.095,278.846,1494.556,7328.762000000001,107.956,450.789,1774.839,154.613,498.127,119.607,2124.2052,2016,1,01-04,Monday,13,2016-01-04
2016-01-04 14:00:00,52902.41774,1990.134,1.611,12418.294,279.39599999999996,1494.6280000000002,7405.549,107.11800000000001,515.332,1788.9060000000002,212.59300000000002,498.35400000000004,116.41799999999999,2189.60386,2016,1,01-04,Monday,14,2016-01-04
2016-01-04 15:00:00,53307.670889999994,1990.256,3.433,12342.062,280.106,1497.411,7324.169000000001,106.249,518.986,1786.9360000000001,216.85299999999998,496.834,114.518,2223.8232,2016,1,01-04,Monday,15,2016-01-04
2016-01-04 16:00:00,52642.85002,1990.61,3.713,12218.47,279.646,1436.922,7300.150000000001,105.092,485.801,1779.424,216.81300000000002,497.37199999999996,117.25,2558.89912,2016,1,01-04,Monday,16,2016-01-04
2016-01-04 17:00:00,49872.69587,1990.128,1.5590000000000002,11966.393999999998,279.778,1402.8039999999999,7413.397,104.882,207.35899999999998,1719.9979999999998,216.16299999999998,499.19599999999997,122.817,2817.89261,2016,1,01-04,Monday,17,2016-01-04
2016-01-04 18:00:00,45724.69783,1990.117,0.164,11847.595,279.561,1401.8919999999998,7411.9710000000005,105.515,154.017,1658.614,217.41299999999998,495.15700000000004,123.455,2966.44421,2016,1,01-04,Monday,18,2016-01-04
2016-01-04 19:00:00,45088.84055,1989.597,0.0,12096.083,278.23199999999997,1484.701,7581.072,106.005,157.203,1676.949,217.363,474.03499999999997,120.52300000000001,2961.76269,2016,1,01-04,Monday,19,2016-01-04
2016-01-04 20:00:00,49440.69794,1989.536,0.0,12474.923,279.382,1501.967,7905.168,106.686,167.006,1670.0,216.983,507.818,119.91300000000001,2800.3028200000003,2016,1,01-04,Monday,20,2016-01-04
2016-01-04 21:00:00,50165.57126,1989.516,0.0,12681.581,279.194,1506.1,8072.428000000001,107.27799999999999,167.171,1676.11,217.053,539.711,116.536,2774.37829,2016,1,01-04,Monday,21,2016-01-04
2016-01-04 22:00:00,50336.74569,1989.639,0.0,12655.199,279.254,1505.3410000000001,8004.883,107.149,167.231,1680.239,216.963,576.189,117.95,2732.89817,2016,1,01-04,Monday,22,2016-01-04
2016-01-04 23:00:00,47498.52251,1989.546,0.0,12707.631,279.561,1473.749,8024.656,107.357,166.00500000000002,1677.713,217.043,644.6229999999999,116.924,2395.8012599999997,2016,1,01-04,Monday,23,2016-01-04
2016-01-05 00:00:00,44014.53149,1989.874,0.0,12319.94,279.114,1465.277,7713.028,107.567,136.61100000000002,1669.861,188.863,642.5300000000001,117.089,1939.2313800000002,2016,1,01-05,Tuesday,0,2016-01-05
2016-01-05 01:00:00,41509.614740000005,1989.616,0.0,11410.589999999998,274.371,1471.643,6866.275,107.55099999999999,135.352,1614.186,187.173,635.46,118.57900000000001,1879.7052899999999,2016,1,01-05,Tuesday,1,2016-01-05
2016-01-05 02:00:00,39557.672699999996,1990.095,0.0,10921.637999999999,276.352,1467.001,6433.448,107.487,123.44,1577.026,171.593,647.736,117.555,1898.21514,2016,1,01-05,Tuesday,2,2016-01-05
2016-01-05 03:00:00,38197.60521,1990.7259999999999,0.0,10840.422999999999,277.67900000000003,1460.7810000000002,6509.9710000000005,107.738,94.788,1476.664,145.623,646.4590000000001,120.72,1954.55461,2016,1,01-05,Tuesday,3,2016-01-05
2016-01-05 04:00:00,38083.18675,1990.971,0.0,10701.588,278.163,1463.4370000000001,6542.401,107.776,94.939,1298.804,145.623,646.319,124.126,1795.45583,2016,1,01-05,Tuesday,4,2016-01-05
2016-01-05 05:00:00,39159.28036,1990.636,0.0,10697.661999999998,278.594,1464.517,6543.446999999999,107.62299999999999,94.894,1293.504,145.623,644.967,124.49300000000001,1633.67965,2016,1,01-05,Tuesday,5,2016-01-05
2016-01-05 06:00:00,39710.080310000005,1990.968,0.081,10710.301,279.108,1525.761,6520.687,107.515,94.82799999999999,1263.722,145.623,645.982,127.07499999999999,1550.95139,2016,1,01-05,Tuesday,6,2016-01-05
2016-01-05 07:00:00,42059.586989999996,1991.479,0.796,11114.342,276.674,1573.829,6706.349999999999,107.42599999999999,94.918,1437.128,145.623,644.708,127.68599999999999,1312.5296500000002,2016,1,01-05,Tuesday,7,2016-01-05
2016-01-05 08:00:00,46109.548650000004,1994.197,2.26,12429.138,272.91900000000004,1652.1779999999999,7766.132,107.768,94.88199999999999,1608.558,145.623,650.945,130.133,1181.8166800000001,2016,1,01-05,Tuesday,8,2016-01-05
2016-01-05 09:00:00,49459.91453,1994.001,3.757,13045.658,249.105,1704.066,8219.214,107.661,112.66900000000001,1706.523,167.75300000000001,647.992,130.675,1247.0057100000001,2016,1,01-05,Tuesday,9,2016-01-05
2016-01-05 10:00:00,51493.46694,1994.427,2.644,13561.024,257.224,1764.65,8349.906,107.44099999999999,362.91499999999996,1767.16,186.85299999999998,637.803,127.07199999999999,1262.1314,2016,1,01-05,Tuesday,10,2016-01-05
2016-01-05 11:00:00,51887.88058,1994.2450000000001,3.0730000000000004,13656.948999999999,274.518,1782.443,8341.524,107.355,462.836,1746.513,187.87300000000002,629.459,124.428,1374.1610600000001,2016,1,01-05,Tuesday,11,2016-01-05
2016-01-05 12:00:00,50955.35621,1994.38,3.37,13525.885,274.78799999999995,1750.102,8314.182,105.833,464.389,1677.201,188.013,632.389,118.988,1574.1002500000002,2016,1,01-05,Tuesday,12,2016-01-05
2016-01-05 13:00:00,52319.18371,1994.379,3.3930000000000002,13484.42,275.009,1761.4840000000002,8267.199,104.752,464.248,1667.016,187.863,640.154,116.695,1786.79956,2016,1,01-05,Tuesday,13,2016-01-05
2016-01-05 14:00:00,54024.07456,1994.117,2.897,13477.249,275.01399999999995,1766.6299999999999,8260.053,104.324,478.08299999999997,1643.335,200.303,634.864,114.643,1972.6763700000001,2016,1,01-05,Tuesday,14,2016-01-05
2016-01-05 15:00:00,54499.12735,1994.859,1.953,13482.307999999999,274.851,1764.983,8265.706,104.145,501.633,1603.7820000000002,216.81300000000002,632.64,117.755,1992.40204,2016,1,01-05,Tuesday,15,2016-01-05
2016-01-05 16:00:00,53697.03046,1994.4189999999999,0.761,13563.976,272.92,1783.607,8301.201000000001,103.764,501.722,1627.0430000000001,217.363,638.3290000000001,118.027,1910.31273,2016,1,01-05,Tuesday,16,2016-01-05
2016-01-05 17:00:00,50524.419350000004,1994.3509999999999,0.085,13672.022,271.471,1774.956,8331.401,103.36099999999999,502.41,1712.776,216.85299999999998,640.735,118.059,2108.40016,2016,1,01-05,Tuesday,17,2016-01-05
2016-01-05 18:00:00,45975.2016,1992.855,0.002,13688.021,271.52500000000003,1763.792,8338.336,104.146,503.71500000000003,1738.8490000000002,217.38299999999998,632.7479999999999,117.527,2144.36776,2016,1,01-05,Tuesday,18,2016-01-05
2016-01-05 19:00:00,45636.220440000005,1992.526,0.0,13726.691,275.93899999999996,1763.83,8361.449999999999,105.203,503.70300000000003,1746.291,216.773,640.549,112.953,1920.20478,2016,1,01-05,Tuesday,19,2016-01-05
2016-01-05 20:00:00,50370.19553,1992.814,0.0,13550.138,278.459,1763.085,8137.783,107.339,503.38700000000006,1785.1680000000001,217.173,645.617,112.12700000000001,1726.4208,2016,1,01-05,Tuesday,20,2016-01-05
2016-01-05 21:00:00,51126.911640000006,1990.384,0.0,13547.885,280.769,1777.186,8123.393999999999,107.09100000000001,503.773,1781.044,216.203,641.1850000000001,117.24,1877.09675,2016,1,01-05,Tuesday,21,2016-01-05
2016-01-05 22:00:00,51502.403790000004,1988.3390000000002,0.0,13532.212,290.32099999999997,1785.285,8093.743999999999,107.413,504.038,1780.214,216.983,635.706,118.508,1860.63041,2016,1,01-05,Tuesday,22,2016-01-05
2016-01-05 23:00:00,48489.0845,1988.6170000000002,0.0,13477.67,290.933,1782.323,8041.639,107.61,502.62300000000005,1773.078,217.203,644.073,118.188,1770.67481,2016,1,01-05,Tuesday,23,2016-01-05
2016-01-06 00:00:00,45015.8998,1988.889,0.0,12419.608,291.653,1775.888,7607.827,107.527,168.542,1486.126,217.13299999999998,644.089,120.823,1662.4849,2016,1,01-06,Wednesday,0,2016-01-06
