datetime,Wind,Hydro,Nuclear,Solar,Thermal,Thermal:Biomassa,Thermal:Carvão,Thermal:Carvão mineral,Thermal:Gás,Thermal:Gás natural,Thermal:Gás Natural,Thermal:Óleo Combustível,Thermal:Óleo Diesel,Thermal:Petróleo,Thermal:Resíduos Industriais,year,month,month_date,weekday,hour,date
2018-02-14 13:00:00,4.480349,56.775518,1.631966,0.640519,7.542057,0.643481,1.589566,4.001556,0.107461,0.0,0.02269,,0.133,0.28717,0.757133,2018,2,02-14,Wednesday,13,2018-02-14
2018-02-14 14:00:00,5.005611,57.789898,1.632099,0.608522,7.525957,0.642593,1.589202,4.000754,0.107446,0.0,0.02314,,0.1285,0.28809,0.746232,2018,2,02-14,Wednesday,14,2018-02-14
2018-02-14 15:00:00,4.679618,58.596186,1.632839,0.659464,7.486858,0.603852,1.592338,4.004411,0.107525,0.0,0.02372,,0.1265,0.28791,0.740602,2018,2,02-14,Wednesday,15,2018-02-14
2018-02-14 16:00:00,4.731236,58.363645,1.633213,0.668744,7.52325,0.595664,1.591589,4.012578,0.107497,0.0,0.02371,,0.1245,0.28768,0.780032,2018,2,02-14,Wednesday,16,2018-02-14
2018-02-14 17:00:00,5.025558,56.011842,1.633243,0.535189,7.512993,0.604805,1.596608,4.017131,0.107542,0.0,0.02371,,0.1235,0.28759,0.752107,2018,2,02-14,Wednesday,17,2018-02-14
2018-02-14 18:00:00,4.982243,52.981114,1.633304,0.242985,7.515104,0.603638,1.590953,4.023961,0.107522,0.0,0.02372,,0.1245,0.28207,0.75874,2018,2,02-14,Wednesday,18,2018-02-14
2018-02-14 19:00:00,4.401825,53.47302,1.632631,0.008412,7.591735,0.614303,1.595416,4.039808,0.107574,0.0,0.02372,,0.1215,0.2798,0.809614,2018,2,02-14,Wednesday,19,2018-02-14
2018-02-14 20:00:00,4.288309,58.076352,1.631985,0.0,7.568104,0.594794,1.596162,4.040168,0.107442,0.0,0.02372,,0.1215,0.27913,0.805188,2018,2,02-14,Wednesday,20,2018-02-14
2018-02-14 21:00:00,4.120105,58.301446,1.631924,0.0,7.573486,0.606643,1.590447,4.041656,0.107566,0.0,0.02372,,0.123,0.27837,0.802084,2018,2,02-14,Wednesday,21,2018-02-14
2018-02-14 22:00:00,4.148045,58.192957,1.631788,0.0,7.53755,0.605882,1.590283,4.041737,0.10748,0.0,0.02325,,0.127,0.27885,0.763068,2018,2,02-14,Wednesday,22,2018-02-14
2018-02-14 23:00:00,4.163006,54.551037,1.633145,0.0,7.455197,0.598337,1.586163,4.031349,0.107482,0.0,0.02269,,0.131,0.27914,0.699036,2018,2,02-14,Wednesday,23,2018-02-14
2018-02-15 00:00:00,4.140852,49.412176,1.634133,0.0,7.474925,0.605972,1.582936,3.986164,0.107476,0.0,0.02334,,0.134,0.28251,0.752527,2018,2,02-15,Thursday,0,2018-02-15
2018-02-15 01:00:00,3.94343,45.60466,1.633484,0.0,7.449512,0.607079,1.579181,3.982849,0.107475,0.0,0.02362,,0.134,0.28306,0.732248,2018,2,02-15,Thursday,1,2018-02-15
2018-02-15 02:00:00,3.94804,43.909231,1.633874,0.0,7.440146,0.604644,1.581026,3.981939,0.107519,0.0,0.02278,,0.1325,0.28303,0.726708,2018,2,02-15,Thursday,2,2018-02-15
2018-02-15 03:00:00,4.023085,42.985636,1.634025,0.0,7.410136,0.596876,1.581247,3.978849,0.107509,0.0,0.02368,,0.1345,0.28271,0.704765,2018,2,02-15,Thursday,3,2018-02-15
2018-02-15 04:00:00,4.15803,42.756621,1.633888,0.0,7.409888,0.601537,1.581437,3.980928,0.107498,0.0,0.02329,,0.1365,0.28262,0.696078,2018,2,02-15,Thursday,4,2018-02-15
2018-02-15 05:00:00,3.786091,44.35375,1.633976,0.0,7.64694,0.603728,1.584538,4.196869,0.107516,0.0,0.0237,,0.138,0.28263,0.709959,2018,2,02-15,Thursday,5,2018-02-15
2018-02-15 06:00:00,3.971954,46.902304,1.632266,0.000653,7.749977,0.58921,1.572882,4.32345,0.107474,0.001391,0.02354,,0.1405,0.28282,0.70871,2018,2,02-15,Thursday,6,2018-02-15
2018-02-15 07:00:00,3.770636,48.627125,1.630934,0.069669,8.031972,0.554083,1.583669,4.58863,0.107506,0.044995,0.02328,,0.1385,0.28253,0.708779,2018,2,02-15,Thursday,7,2018-02-15
2018-02-15 08:00:00,3.568951,52.879005,1.631125,0.283684,8.235848,0.553255,1.675505,4.662301,0.10747,0.079189,0.0229,,0.1355,0.28861,0.711118,2018,2,02-15,Thursday,8,2018-02-15
2018-02-15 09:00:00,3.944847,55.666612,1.630987,0.435893,8.554396,0.555191,1.877342,4.748179,0.10746,0.114338,0.02277,,0.135,0.29197,0.702146,2018,2,02-15,Thursday,9,2018-02-15
2018-02-15 10:00:00,4.057083,57.821831,1.631258,0.557892,8.695068,0.557528,1.903279,4.757353,0.107497,0.212607,0.02228,,0.139,0.29161,0.703914,2018,2,02-15,Thursday,10,2018-02-15
2018-02-15 11:00:00,3.746582,58.548006,1.6313,0.647248,8.791005,0.562137,1.901082,4.782989,0.107563,0.249079,0.02327,,0.138,0.29155,0.735335,2018,2,02-15,Thursday,11,2018-02-15
2018-02-15 12:00:00,3.468916,57.173977,1.631334,0.656851,8.866041,0.556731,1.905166,4.827414,0.107534,0.246827,0.02336,,0.1385,0.29179,0.768719,2018,2,02-15,Thursday,12,2018-02-15
2018-02-15 13:00:00,3.494107,58.992839,1.630967,0.681829,8.873296,0.557149,1.913248,4.827259,0.10748,0.246871,0.02357,,0.1355,0.29129,0.770929,2018,2,02-15,Thursday,13,2018-02-15
2018-02-15 14:00:00,3.68482,60.846985,1.63081,0.571339,8.75753,0.555825,1.913636,4.727813,0.107448,0.246151,0.02342,,0.1315,0.29115,0.760587,2018,2,02-15,Thursday,14,2018-02-15
2018-02-15 15:00:00,3.607433,61.822202,1.631008,0.617145,8.406291,0.573683,1.91258,4.35699,0.107392,0.244711,0.02356,,0.1305,0.29194,0.764935,2018,2,02-15,Thursday,15,2018-02-15
2018-02-15 16:00:00,3.381903,61.589775,1.631185,0.559747,8.390858,0.574055,1.918838,4.340803,0.107402,0.245219,0.02158,,0.1285,0.29143,0.763031,2018,2,02-15,Thursday,16,2018-02-15
2018-02-15 17:00:00,3.058805,58.859276,1.629325,0.463665,8.395676,0.566837,1.915794,4.346304,0.107467,0.245923,0.02179,,0.1275,0.292,0.772061,2018,2,02-15,Thursday,17,2018-02-15
2018-02-15 18:00:00,2.807938,55.585294,1.62746,0.172535,8.171191,0.558224,1.91329,4.270209,0.107503,0.134506,0.02164,,0.128,0.28607,0.751749,2018,2,02-15,Thursday,18,2018-02-15
2018-02-15 19:00:00,3.02419,55.726722,1.62712,0.00701,8.110875,0.557515,1.913503,4.239179,0.107502,0.126575,0.02205,,0.1255,0.28252,0.736531,2018,2,02-15,Thursday,19,2018-02-15
2018-02-15 20:00:00,3.339539,59.427335,1.62681,0.0,8.259721,0.553482,1.912932,4.245455,0.107498,0.258899,0.02252,,0.127,0.2827,0.749235,2018,2,02-15,Thursday,20,2018-02-15
2018-02-15 21:00:00,3.824351,58.80693,1.625195,0.0,8.339533,0.543253,1.915409,4.251368,0.107507,0.340244,0.02233,,0.1305,0.28223,0.746692,2018,2,02-15,Thursday,21,2018-02-15
2018-02-15 22:00:00,4.19511,57.52208,1.624271,0.0,8.412576,0.543367,1.915286,4.258647,0.107467,0.377921,0.0227,,0.1335,0.28221,0.771478,2018,2,02-15,Thursday,22,2018-02-15
2018-02-15 23:00:00,4.128486,55.291588,1.624277,0.0,8.433876,0.549559,1.916467,4.25678,0.107444,0.378891,0.0227,,0.133,0.2827,0.786335,2018,2,02-15,Thursday,23,2018-02-15
2018-02-16 00:00:00,4.33824,51.005221,1.624268,0.0,8.022238,0.563418,1.725083,4.190927,0.107508,0.204676,0.02208,,0.13043,0.28825,0.789866,2018,2,02-16,Friday,0,2018-02-16
2018-02-16 01:00:00,4.579724,47.441794,1.624509,0.0,7.775764,0.576156,1.582194,4.157399,0.107522,0.12841,0.02245,,0.12941,0.28841,0.783813,2018,2,02-16,Friday,1,2018-02-16
2018-02-16 02:00:00,4.721044,45.17794,1.624585,0.0,7.66075,0.563864,1.589943,4.156209,0.107495,0.03235,0.02267,,0.13018,0.28851,0.769529,2018,2,02-16,Friday,2,2018-02-16
2018-02-16 03:00:00,4.936194,43.817744,1.623216,0.0,7.646587,0.564272,1.587202,4.158829,0.107522,0.0,0.02268,,0.13196,0.28837,0.785752,2018,2,02-16,Friday,3,2018-02-16
2018-02-16 04:00:00,4.971635,43.482051,1.621737,0.0,7.663621,0.555635,1.592202,4.164336,0.107542,0.0,0.02268,,0.13307,0.28842,0.799736,2018,2,02-16,Friday,4,2018-02-16
2018-02-16 05:00:00,4.374142,45.206598,1.61851,0.0,7.672146,0.557447,1.591465,4.16951,0.107572,0.0,0.02267,,0.13972,0.28868,0.795082,2018,2,02-16,Friday,5,2018-02-16
2018-02-16 06:00:00,4.357598,48.05663,1.616922,0.000128,7.689589,0.562592,1.58963,4.186182,0.10741,0.0,0.02267,,0.13855,0.28872,0.793835,2018,2,02-16,Friday,6,2018-02-16
2018-02-16 07:00:00,4.356632,49.894256,1.617037,0.075827,7.613463,0.56877,1.592757,4.131261,0.107538,0.0,0.02266,,0.13394,0.28907,0.767467,2018,2,02-16,Friday,7,2018-02-16
2018-02-16 08:00:00,4.247127,54.136304,1.617322,0.358831,7.625206,0.569578,1.628411,4.101962,0.107526,0.0,0.02266,,0.13192,0.29432,0.768829,2018,2,02-16,Friday,8,2018-02-16
2018-02-16 09:00:00,4.202605,57.535785,1.617153,0.56826,7.695334,0.584144,1.670347,4.088115,0.107453,0.0,0.02266,,0.13467,0.29743,0.790515,2018,2,02-16,Friday,9,2018-02-16
2018-02-16 10:00:00,4.401746,59.65083,1.617126,0.565097,7.719658,0.579836,1.704516,4.072207,0.10758,0.0,0.02256,,0.12823,0.29747,0.807259,2018,2,02-16,Friday,10,2018-02-16
2018-02-16 11:00:00,4.659412,60.015444,1.617262,0.651584,7.604238,0.564876,1.736705,3.938221,0.107474,0.0,0.02191,,0.13544,0.29741,0.802202,2018,2,02-16,Friday,11,2018-02-16
2018-02-16 12:00:00,4.947026,58.383112,1.617064,0.714183,7.431126,0.543381,1.727493,3.809969,0.10753,0.0,0.0217,,0.135,0.29724,0.788813,2018,2,02-16,Friday,12,2018-02-16
2018-02-16 13:00:00,4.807225,60.388921,1.617101,0.653751,7.425405,0.547298,1.736337,3.794708,0.107521,0.0,0.0216,,0.13551,0.29778,0.784651,2018,2,02-16,Friday,13,2018-02-16
2018-02-16 14:00:00,4.711502,62.162878,1.61735,0.632341,7.445021,0.560395,1.741466,3.804843,0.107526,0.0,0.02156,,0.12936,0.29711,0.782761,2018,2,02-16,Friday,14,2018-02-16
2018-02-16 15:00:00,5.039006,62.590146,1.617489,0.555209,7.463189,0.565079,1.741068,3.803599,0.10746,0.002,0.02159,,0.12624,0.29661,0.799543,2018,2,02-16,Friday,15,2018-02-16
2018-02-16 16:00:00,4.895108,61.459787,1.617304,0.508509,7.578583,0.569299,1.744111,3.904851,0.107424,0.00555,0.0213,,0.12397,0.29614,0.805938,2018,2,02-16,Friday,16,2018-02-16
2018-02-16 17:00:00,4.695106,58.91783,1.617425,0.353867,7.651808,0.587472,1.743011,3.995221,0.107497,0.00705,0.02094,,0.12184,0.29684,0.771937,2018,2,02-16,Friday,17,2018-02-16
2018-02-16 18:00:00,4.243494,55.343582,1.616268,0.193998,7.646044,0.571821,1.741308,4.014078,0.107445,0.0,0.02232,,0.12328,0.29425,0.771542,2018,2,02-16,Friday,18,2018-02-16
2018-02-16 19:00:00,4.038701,55.433222,1.615034,0.010623,7.657881,0.566577,1.740812,4.029175,0.107512,0.0,0.02223,,0.12549,0.28856,0.777525,2018,2,02-16,Friday,19,2018-02-16
2018-02-16 20:00:00,4.463363,58.872824,1.614495,0.0,7.674396,0.577066,1.737147,4.043658,0.107487,0.0,0.02188,,0.12829,0.28917,0.769698,2018,2,02-16,Friday,20,2018-02-16
2018-02-16 21:00:00,4.974368,57.984171,1.614513,0.0,7.69424,0.592663,1.738383,4.047211,0.107479,0.0,0.02214,,0.13064,0.28903,0.766694,2018,2,02-16,Friday,21,2018-02-16
2018-02-16 22:00:00,5.738814,56.638165,1.614356,0.0,7.730722,0.599923,1.763188,4.044927,0.107544,0.0,0.02258,,0.12935,0.28901,0.7742,2018,2,02-16,Friday,22,2018-02-16
2018-02-16 23:00:00,5.707761,55.11242,1.208295,0.0,7.771849,0.622867,1.781267,4.045343,0.107542,0.0,0.02232,,0.13153,0.28883,0.77215,2018,2,02-16,Friday,23,2018-02-16
2018-02-17 00:00:00,5.301025,52.502582,0.764057,0.0,7.366231,0.629744,1.455546,3.941132,0.107485,0.0,0.02186,,0.1335,0.29186,0.785104,2018,2,02-17,Saturday,0,2018-02-17
2018-02-17 01:00:00,5.389591,49.078761,0.651996,0.0,7.235896,0.632019,1.44381,3.821981,0.107477,0.0,0.02168,,0.1345,0.29178,0.782649,2018,2,02-17,Saturday,1,2018-02-17
2018-02-17 02:00:00,5.137473,46.869886,0.640669,0.0,7.362504,0.636879,1.441916,3.938347,0.107475,0.0,0.02034,,0.1365,0.29181,0.789237,2018,2,02-17,Saturday,2,2018-02-17
2018-02-17 03:00:00,5.146349,45.598188,0.640575,0.0,7.386234,0.636077,1.443309,3.947229,0.107462,0.0,0.02006,,0.1395,0.29178,0.800817,2018,2,02-17,Saturday,3,2018-02-17
2018-02-17 04:00:00,5.31722,44.772824,0.640442,0.0,7.390535,0.638237,1.4409,3.950541,0.107512,0.0,0.02052,,0.143,0.29225,0.797575,2018,2,02-17,Saturday,4,2018-02-17
2018-02-17 05:00:00,5.041469,45.126722,0.640464,0.0,7.364672,0.612477,1.445398,3.93977,0.107548,0.0,0.01995,,0.146,0.29194,0.801589,2018,2,02-17,Saturday,5,2018-02-17
2018-02-17 06:00:00,4.992322,45.574392,0.640696,0.000159,7.388644,0.646494,1.441984,3.935458,0.107491,0.0,0.02054,,0.1435,0.29172,0.801457,2018,2,02-17,Saturday,6,2018-02-17
2018-02-17 07:00:00,4.724034,45.280573,0.640939,0.097869,7.397126,0.641971,1.43817,3.936741,0.107559,0.02365,0.02015,,0.1425,0.29192,0.794465,2018,2,02-17,Saturday,7,2018-02-17
2018-02-17 08:00:00,4.332622,47.876931,0.640709,0.362989,7.43887,0.625446,1.43719,3.935371,0.107515,0.08383,0.01906,,0.138,0.29751,0.794948,2018,2,02-17,Saturday,8,2018-02-17
2018-02-17 09:00:00,4.134489,50.603266,0.640869,0.554991,7.473304,0.623516,1.436876,3.940164,0.107511,0.10687,0.0196,,0.137,0.3015,0.800267,2018,2,02-17,Saturday,9,2018-02-17
2018-02-17 10:00:00,4.413204,51.716538,0.640819,0.636497,7.500061,0.61264,1.434285,3.954355,0.107589,0.13678,0.0198,,0.139,0.30169,0.793922,2018,2,02-17,Saturday,10,2018-02-17
2018-02-17 11:00:00,3.68017,53.067851,0.641058,0.713391,7.513509,0.584606,1.437622,3.946106,0.107537,0.18494,0.02012,,0.139,0.30179,0.791788,2018,2,02-17,Saturday,11,2018-02-17
2018-02-17 12:00:00,3.55777,52.939989,0.641285,0.731805,7.505562,0.562844,1.439012,3.942373,0.107458,0.19732,0.02007,,0.137,0.30189,0.797595,2018,2,02-17,Saturday,12,2018-02-17
2018-02-17 13:00:00,3.26242,53.172864,0.641183,0.685495,7.463744,0.546653,1.440879,3.921512,0.107448,0.20269,0.02058,,0.132,0.30142,0.790562,2018,2,02-17,Saturday,13,2018-02-17
2018-02-17 14:00:00,2.976714,53.253674,0.64107,0.644065,7.073356,0.541157,1.436384,3.642009,0.04697,0.19478,0.0094,,0.1285,0.27508,0.799076,2018,2,02-17,Saturday,14,2018-02-17
2018-02-17 15:00:00,2.765072,53.346931,0.640843,0.573352,7.034401,0.541691,1.440009,3.595365,0.016616,0.20569,0.0081,,0.1295,0.2932,0.80423,2018,2,02-17,Saturday,15,2018-02-17
2018-02-17 16:00:00,3.195035,53.020329,0.640953,0.450631,7.317317,0.51626,1.439798,3.799868,0.099556,0.20195,0.02051,,0.1285,0.30147,0.809405,2018,2,02-17,Saturday,16,2018-02-17
2018-02-17 17:00:00,3.298948,52.481443,0.640976,0.440165,7.564266,0.523025,1.536754,3.98968,0.106977,0.16303,0.02049,,0.129,0.2996,0.79571,2018,2,02-17,Saturday,17,2018-02-17
2018-02-17 18:00:00,3.505828,52.740623,0.640988,0.194483,7.745315,0.535547,1.775907,4.11549,0.106991,0.01233,0.00999,,0.1275,0.29267,0.76889,2018,2,02-17,Saturday,18,2018-02-17
2018-02-17 19:00:00,3.421112,55.919386,0.640825,0.007913,7.746316,0.553713,1.783036,4.128003,0.106954,0.0,0.001,,0.1265,0.29048,0.75663,2018,2,02-17,Saturday,19,2018-02-17
2018-02-17 20:00:00,3.792369,59.501252,0.640828,0.0,7.795947,0.565801,1.767484,4.139614,0.106987,0.0,0.01747,,0.129,0.29105,0.778541,2018,2,02-17,Saturday,20,2018-02-17
2018-02-17 21:00:00,4.283208,57.220102,0.640896,0.0,7.809191,0.568698,1.781595,4.148175,0.10697,0.0,0.02064,,0.132,0.29153,0.759583,2018,2,02-17,Saturday,21,2018-02-17
2018-02-17 22:00:00,4.753479,54.094818,0.640999,0.0,7.815363,0.562352,1.789388,4.137164,0.107017,0.0,0.02061,,0.1345,0.2924,0.771932,2018,2,02-17,Saturday,22,2018-02-17
2018-02-17 23:00:00,5.029794,51.106834,0.640758,0.0,7.946544,0.563629,1.782306,4.144398,0.106999,0.0,0.02155,,0.2655,0.29277,0.769392,2018,2,02-17,Saturday,23,2018-02-17
2018-02-18 00:00:00,5.099079,45.223554,0.640585,0.0,7.577629,0.562916,1.523046,4.148027,0.106999,0.0,0.02268,,0.1286,0.28784,0.797521,2018,2,02-18,Sunday,0,2018-02-18
2018-02-18 01:00:00,4.85264,43.349805,0.640772,0.0,7.488052,0.574982,1.432883,4.150905,0.106989,0.0,0.02217,,0.12851,0.28781,0.783803,2018,2,02-18,Sunday,1,2018-02-18
2018-02-18 02:00:00,4.769533,41.932152,0.640674,0.0,7.473346,0.559917,1.428186,4.153687,0.106999,0.0,0.02184,,0.12826,0.28753,0.786927,2018,2,02-18,Sunday,2,2018-02-18
2018-02-18 03:00:00,4.524026,41.078681,0.640815,0.0,7.4797,0.535247,1.429853,4.154637,0.107042,0.0,0.02176,,0.13187,0.28747,0.811821,2018,2,02-18,Sunday,3,2018-02-18
2018-02-18 04:00:00,4.0368,40.793459,0.640882,0.0,7.499128,0.550807,1.427771,4.155684,0.107033,0.0,0.02248,,0.13255,0.28768,0.815123,2018,2,02-18,Sunday,4,2018-02-18
2018-02-18 05:00:00,3.612505,40.140933,0.640979,0.0,7.511502,0.567799,1.43242,4.156291,0.107019,0.0,0.02244,,0.13376,0.28781,0.803963,2018,2,02-18,Sunday,5,2018-02-18
2018-02-18 06:00:00,3.542777,38.125402,0.640939,0.089572,7.531714,0.573892,1.435627,4.159629,0.107004,0.0,0.02267,,0.13337,0.2875,0.812022,2018,2,02-18,Sunday,6,2018-02-18
2018-02-18 07:00:00,3.1664,39.136859,0.640853,0.345011,7.552548,0.545746,1.488139,4.152802,0.106945,0.0,0.02206,,0.13385,0.28744,0.815566,2018,2,02-18,Sunday,7,2018-02-18
2018-02-18 08:00:00,2.837871,41.415846,0.640643,0.603029,7.5055,0.516676,1.495739,4.104709,0.106953,0.03115,0.02165,,0.13617,0.29317,0.799283,2018,2,02-18,Sunday,8,2018-02-18
2018-02-18 09:00:00,2.397389,43.497304,0.640629,0.671004,7.512773,0.496189,1.498263,4.077307,0.107017,0.07208,0.02164,,0.1366,0.29766,0.806017,2018,2,02-18,Sunday,9,2018-02-18
2018-02-18 10:00:00,2.064957,45.147978,0.640828,0.681976,7.524192,0.493392,1.497499,4.059244,0.106996,0.09777,0.02163,,0.13724,0.29752,0.812901,2018,2,02-18,Sunday,10,2018-02-18
2018-02-18 11:00:00,1.713768,46.433495,0.640821,0.704967,7.538508,0.506769,1.495409,4.049113,0.106994,0.10582,0.02181,,0.1388,0.29774,0.816053,2018,2,02-18,Sunday,11,2018-02-18
2018-02-18 12:00:00,1.451089,46.610775,0.640966,0.684019,7.531903,0.520193,1.496555,4.034261,0.107007,0.10976,0.02264,,0.13723,0.29798,0.806277,2018,2,02-18,Sunday,12,2018-02-18
2018-02-18 13:00:00,1.502911,46.402141,0.640923,0.683793,7.526258,0.512021,1.49343,4.044153,0.106896,0.10519,0.02305,,0.13355,0.29724,0.810728,2018,2,02-18,Sunday,13,2018-02-18
2018-02-18 14:00:00,1.850351,46.115671,0.640973,0.639255,7.545313,0.519679,1.494158,4.054492,0.10703,0.10417,0.0236,,0.13061,0.29755,0.814024,2018,2,02-18,Sunday,14,2018-02-18
2018-02-18 15:00:00,2.469064,45.915459,0.641059,0.461692,7.505756,0.527981,1.49287,4.063046,0.106901,0.05477,0.02367,,0.12653,0.29698,0.813008,2018,2,02-18,Sunday,15,2018-02-18
2018-02-18 16:00:00,2.68345,46.768872,0.640958,0.220621,7.445302,0.510831,1.493468,4.07435,0.106778,0.0,0.02283,,0.12437,0.29795,0.814725,2018,2,02-18,Sunday,16,2018-02-18
2018-02-18 17:00:00,2.820302,48.54069,0.640793,0.09897,7.668712,0.513971,1.702153,4.086522,0.107013,0.0,0.02275,,0.12689,0.29806,0.811353,2018,2,02-18,Sunday,17,2018-02-18
2018-02-18 18:00:00,3.243737,52.578574,0.640748,0.004821,7.663775,0.517452,1.668838,4.118513,0.107025,0.0,0.02367,,0.12809,0.29217,0.808017,2018,2,02-18,Sunday,18,2018-02-18
2018-02-18 19:00:00,3.60919,56.689769,0.641091,0.0,7.550484,0.528135,1.53836,4.12911,0.106981,0.0,0.02339,,0.12846,0.28815,0.807898,2018,2,02-18,Sunday,19,2018-02-18
2018-02-18 20:00:00,3.859917,55.908913,0.641068,0.0,7.554421,0.527609,1.547237,4.133286,0.10702,0.0,0.02282,,0.1304,0.28795,0.798099,2018,2,02-18,Sunday,20,2018-02-18
2018-02-18 21:00:00,4.04605,54.50864,0.641149,0.0,7.511326,0.533435,1.527556,4.137854,0.106967,0.0,0.02335,,0.13134,0.28774,0.763084,2018,2,02-18,Sunday,21,2018-02-18
2018-02-18 22:00:00,4.286622,52.465176,0.640947,0.0,7.289318,0.53791,1.272739,4.163065,0.107036,0.0,0.02367,,0.13143,0.28799,0.765478,2018,2,02-18,Sunday,22,2018-02-18
2018-02-18 23:00:00,4.129851,49.725143,0.640892,0.0,7.254789,0.527559,1.203909,4.172486,0.106917,0.0,0.02367,,0.13398,0.28774,0.798528,2018,2,02-18,Sunday,23,2018-02-18
2018-02-19 00:00:00,3.79585,47.124697,0.640818,0.0,7.219703,0.530064,1.204468,4.170504,0.106987,0.0,0.026,,0.1348,0.28797,0.75891,2018,2,02-19,Monday,0,2018-02-19
2018-02-19 01:00:00,3.562111,45.112833,0.640915,0.0,7.244362,0.535524,1.205923,4.175316,0.106947,0.0,0.026,,0.13658,0.28784,0.770232,2018,2,02-19,Monday,1,2018-02-19
2018-02-19 02:00:00,3.577073,43.588408,0.641696,0.0,7.325142,0.557373,1.202936,4.233148,0.107037,0.0,0.026,,0.13823,0.28807,0.772348,2018,2,02-19,Monday,2,2018-02-19
2018-02-19 03:00:00,3.396421,43.157411,0.641729,0.0,7.381019,0.560624,1.202639,4.266965,0.106931,0.0,0.026,,0.14201,0.28792,0.78793,2018,2,02-19,Monday,3,2018-02-19
2018-02-19 04:00:00,3.206004,43.594407,0.641712,0.0,7.378454,0.567553,1.20229,4.278013,0.107053,0.0,0.026,,0.14748,0.28779,0.762275,2018,2,02-19,Monday,4,2018-02-19
2018-02-19 05:00:00,2.959146,45.658768,0.641612,0.0,7.400767,0.563149,1.201869,4.280889,0.106962,0.030037,0.026,,0.14874,0.28763,0.755491,2018,2,02-19,Monday,5,2018-02-19
2018-02-19 06:00:00,2.675459,47.953211,0.641597,0.030285,7.416189,0.547258,1.243327,4.315232,0.107002,0.105505,0.026,,0.14532,0.2881,0.638445,2018,2,02-19,Monday,6,2018-02-19
2018-02-19 07:00:00,2.384065,52.395783,0.641588,0.226383,7.828265,0.539005,1.507352,4.40892,0.106947,0.188716,0.026,,0.14341,0.28796,0.619955,2018,2,02-19,Monday,7,2018-02-19
2018-02-19 08:00:00,2.28302,57.863205,0.641743,0.529193,8.282151,0.543524,1.545954,4.492706,0.107001,0.501662,0.026,,0.14611,0.29324,0.625954,2018,2,02-19,Monday,8,2018-02-19
2018-02-19 09:00:00,1.972784,61.426292,0.64173,0.575778,8.556189,0.552962,1.546495,4.552007,0.106937,0.692983,0.026,,0.14604,0.29708,0.635685,2018,2,02-19,Monday,9,2018-02-19
2018-02-19 10:00:00,1.67334,64.114803,0.64169,0.631075,8.604376,0.556367,1.545719,4.563087,0.106966,0.747342,0.026,,0.13552,0.29679,0.626585,2018,2,02-19,Monday,10,2018-02-19
2018-02-19 11:00:00,1.826926,64.172349,0.641783,0.627578,8.674877,0.566506,1.545628,4.624107,0.107001,0.756229,0.026,,0.13824,0.29676,0.614406,2018,2,02-19,Monday,11,2018-02-19
2018-02-19 12:00:00,2.081641,61.455785,0.641689,0.570179,8.627556,0.570507,1.546253,4.579516,0.107004,0.766262,0.026,,0.13671,0.29435,0.600954,2018,2,02-19,Monday,12,2018-02-19
2018-02-19 13:00:00,2.381477,63.595438,0.641626,0.498197,8.62471,0.57486,1.547971,4.561093,0.107057,0.760944,0.026,,0.13646,0.29659,0.613735,2018,2,02-19,Monday,13,2018-02-19
2018-02-19 14:00:00,2.605772,65.137642,0.641854,0.568057,8.655715,0.571489,1.548607,4.586431,0.106958,0.767739,0.026,,0.13723,0.29498,0.616281,2018,2,02-19,Monday,14,2018-02-19
2018-02-19 15:00:00,3.010062,64.631453,0.64185,0.618968,8.568432,0.564216,1.550254,4.641128,0.106897,0.634424,0.026,,0.13597,0.29507,0.614473,2018,2,02-19,Monday,15,2018-02-19
2018-02-19 16:00:00,3.216407,63.333842,0.641912,0.515472,8.448546,0.573746,1.552038,4.666428,0.106705,0.457133,0.026,,0.13322,0.29584,0.637436,2018,2,02-19,Monday,16,2018-02-19
2018-02-19 17:00:00,3.061883,58.951962,0.641725,0.142324,8.542107,0.575697,1.549039,4.758058,0.106852,0.461674,0.026,,0.13145,0.29622,0.637117,2018,2,02-19,Monday,17,2018-02-19
2018-02-19 18:00:00,3.327865,57.995454,0.641612,0.003043,8.5641,0.570027,1.544029,4.787649,0.107013,0.46444,0.026,,0.13004,0.29014,0.644762,2018,2,02-19,Monday,18,2018-02-19
2018-02-19 19:00:00,3.474615,62.186689,0.641586,2e-06,8.266026,0.571385,1.552428,4.762831,0.107057,0.196782,0.026,,0.12784,0.28698,0.634723,2018,2,02-19,Monday,19,2018-02-19
2018-02-19 20:00:00,3.277047,62.222287,0.641631,0.0,8.225448,0.56582,1.54791,4.750515,0.106933,0.160992,0.026,,0.13154,0.28721,0.648528,2018,2,02-19,Monday,20,2018-02-19
2018-02-19 21:00:00,3.405167,61.73709,0.641408,0.0,8.218436,0.567208,1.551162,4.755073,0.107027,0.158393,0.026,,0.1336,0.28699,0.632983,2018,2,02-19,Monday,21,2018-02-19
2018-02-19 22:00:00,3.351237,59.432764,0.641398,0.0,8.238877,0.565897,1.548069,4.792127,0.106959,0.157077,0.026,,0.13269,0.28729,0.622768,2018,2,02-19,Monday,22,2018-02-19
2018-02-19 23:00:00,3.044619,55.597241,0.64149,0.0,8.342473,0.579086,1.548539,4.86436,0.106982,0.156842,0.026,,0.13328,0.28719,0.640194,2018,2,02-19,Monday,23,2018-02-19
