datetime,Hydro,Nuclear,Solar,Thermal,Thermal:Biomassa,Thermal:Carvão,Thermal:Carvão mineral,Thermal:Gás,Thermal:Gás Natural,Thermal:Gás natural,Thermal:Petróleo,Thermal:Resíduos Industriais,Thermal:Óleo Diesel,Wind,year,month,month_date,weekday,hour,date
2019-01-01 14:00:00,38930.725000000006,1985.887,1263.683,4234.039,520.328,265.6,2240.8320000000003,0.0,48.58,15.231,272.846,756.352,114.27,5605.952,2019,1,01-01,Tuesday,14,2019-01-01
2019-01-01 15:00:00,39093.787,1985.9199999999998,954.779,4190.499,486.368,263.32,2231.0080000000003,0.0,48.58,15.289,272.19599999999997,759.4680000000001,114.27,6217.151000000001,2019,1,01-01,Tuesday,15,2019-01-01
2019-01-01 16:00:00,39381.348000000005,1986.184,836.4390000000001,4197.578,494.486,264.63,2228.952,0.0,48.58,15.528,272.763,758.3689999999999,114.27,6734.476,2019,1,01-01,Tuesday,16,2019-01-01
2019-01-01 17:00:00,39643.085999999996,1986.079,772.2099999999999,4207.215999999999,509.08699999999993,263.84999999999997,2226.214,0.0,48.57,15.235,272.629,757.361,114.27,7045.916,2019,1,01-01,Tuesday,17,2019-01-01
2019-01-01 18:00:00,41754.342000000004,1985.3700000000001,313.473,4220.525000000001,501.15500000000003,265.94,2231.019,0.0,48.57,15.366,272.003,772.202,114.27,6299.799,2019,1,01-01,Tuesday,18,2019-01-01
2019-01-01 19:00:00,45661.467000000004,1985.123,13.904,4226.214,488.894,266.09,2238.658,0.0,48.57,15.495999999999999,272.411,781.825,114.27,5790.009999999999,2019,1,01-01,Tuesday,19,2019-01-01
2019-01-01 20:00:00,51292.034,1984.6090000000002,0.0,4230.522,495.498,265.94,2240.8070000000002,0.0,48.56,15.551,272.462,777.434,114.27,6118.12,2019,1,01-01,Tuesday,20,2019-01-01
2019-01-01 21:00:00,52654.638,1984.7440000000001,0.0,4236.317,491.673,264.40999999999997,2242.077,0.0,48.550000000000004,15.463,272.507,787.3670000000001,114.27,6758.636,2019,1,01-01,Tuesday,21,2019-01-01
2019-01-01 22:00:00,52212.492,1984.7189999999998,0.0,4257.985,503.696,267.17999999999995,2245.339,0.0,48.54,15.313,272.7,790.947,114.27,7253.624000000001,2019,1,01-01,Tuesday,22,2019-01-01
2019-01-01 23:00:00,50170.681000000004,1984.781,0.0,4242.5470000000005,484.226,264.59,2249.378,0.0,48.529999999999994,15.129999999999999,272.745,793.678,114.27,7731.442999999999,2019,1,01-01,Tuesday,23,2019-01-01
2019-01-02 00:00:00,46029.856,1984.979,0.0,4492.426,498.567,265.52,2489.8250000000003,0.0,48.489999999999995,15.23,264.601,795.923,114.27,8642.011,2019,1,01-02,Wednesday,0,2019-01-02
2019-01-02 01:00:00,42792.06,1985.321,0.0,5074.43,504.602,264.48,3070.165,0.0,48.529999999999994,15.344,264.578,792.461,114.27,8663.092,2019,1,01-02,Wednesday,1,2019-01-02
2019-01-02 02:00:00,41061.439,1985.4019999999998,0.0,5253.774,515.484,264.96999999999997,3235.495,0.0,48.410000000000004,15.516,264.535,795.0939999999999,114.27,8285.083,2019,1,01-02,Wednesday,2,2019-01-02
2019-01-02 03:00:00,39880.846,1985.633,0.0,5347.195,504.16700000000003,265.99,3338.17,0.0,48.52,14.867999999999999,264.375,796.8349999999999,114.27,8128.144000000001,2019,1,01-02,Wednesday,3,2019-01-02
2019-01-02 04:00:00,39921.17,1985.59,0.0,5318.468,504.32500000000005,265.23999999999995,3312.576,0.0,48.370000000000005,15.379999999999999,264.66299999999995,793.644,114.27,7750.117,2019,1,01-02,Wednesday,4,2019-01-02
2019-01-02 05:00:00,40403.713,1985.5910000000001,0.0,5309.186000000001,503.073,265.66,3310.369,0.0,48.419999999999995,15.476,264.668,787.25,114.27,7778.473,2019,1,01-02,Wednesday,5,2019-01-02
2019-01-02 06:00:00,40596.75399999999,1985.659,18.085,5383.811,497.08799999999997,263.82,3388.405,0.0,48.45,14.668000000000001,264.52799999999996,792.582,114.27,7615.276,2019,1,01-02,Wednesday,6,2019-01-02
2019-01-02 07:00:00,42731.649,1985.665,470.96,5180.376,491.86999999999995,265.34000000000003,3183.456,0.0,48.57,15.548,264.54299999999995,796.779,114.27,7036.873,2019,1,01-02,Wednesday,7,2019-01-02
2019-01-02 08:00:00,46798.581,1985.8029999999999,1048.27,5075.373,453.74399999999997,263.46999999999997,3120.946,0.0,48.56,15.434,264.622,794.327,114.27,7609.772000000001,2019,1,01-02,Wednesday,8,2019-01-02
2019-01-02 09:00:00,50317.498999999996,1985.962,1243.72,5074.583,458.48100000000005,264.29,3122.486,0.0,48.56,15.584000000000001,264.69599999999997,786.216,114.27,8047.293,2019,1,01-02,Wednesday,9,2019-01-02
2019-01-02 10:00:00,53276.017,1986.133,1261.579,5133.784000000001,481.65200000000004,264.42,3232.282,0.0,48.57,15.692000000000002,264.77,712.1279999999999,114.27,7649.228,2019,1,01-02,Wednesday,10,2019-01-02
2019-01-02 11:00:00,54931.377,1986.221,1368.7530000000002,5133.021000000001,460.938,265.25,3259.948,0.0,48.550000000000004,15.291,264.717,704.057,114.27,7306.0109999999995,2019,1,01-02,Wednesday,11,2019-01-02
2019-01-02 12:00:00,55420.88,1986.3319999999999,1379.7079999999999,5151.806,447.27099999999996,265.05,3294.347,0.0,48.51,15.51,264.723,702.125,114.27,7143.669,2019,1,01-02,Wednesday,12,2019-01-02
2019-01-02 13:00:00,57377.688,1986.201,1312.5230000000001,5152.147,454.15,264.88,3290.929,0.0,48.54,15.454,264.515,699.409,114.27,7101.772999999999,2019,1,01-02,Wednesday,13,2019-01-02
2019-01-02 14:00:00,58615.063,1987.338,1254.107,5144.292,449.93899999999996,265.0,3292.8480000000004,0.0,48.52,15.298,264.606,693.8109999999999,114.27,7446.841,2019,1,01-02,Wednesday,14,2019-01-02
2019-01-02 15:00:00,58968.511999999995,1989.587,1187.8809999999999,5160.646,454.33099999999996,264.68,3283.04,0.0,48.529999999999994,15.344,264.629,715.822,114.27,7659.319,2019,1,01-02,Wednesday,15,2019-01-02
2019-01-02 16:00:00,58638.774,1988.883,1014.006,5179.361,458.384,264.7,3292.049,0.0,48.599999999999994,15.235,264.214,721.909,114.27,7857.463,2019,1,01-02,Wednesday,16,2019-01-02
2019-01-02 17:00:00,56200.713,1988.691,744.394,5251.799,452.991,262.82,3341.163,0.0,48.57,15.275,264.47900000000004,752.231,114.27,8040.052,2019,1,01-02,Wednesday,17,2019-01-02
2019-01-02 18:00:00,53030.848,1988.957,295.217,5259.011,458.502,265.49,3367.3039999999996,0.0,48.669999999999995,15.356,264.526,724.893,114.27,7491.781,2019,1,01-02,Wednesday,18,2019-01-02
2019-01-02 19:00:00,53575.179,1988.649,14.742999999999999,5369.198,485.969,266.82,3413.8799999999997,0.0,48.599999999999994,15.514,264.675,759.47,114.27,6695.977,2019,1,01-02,Wednesday,19,2019-01-02
2019-01-02 20:00:00,57988.93,1988.809,0.0,5453.713,496.873,266.57,3465.816,0.0,48.599999999999994,15.632,264.63,781.322,114.27,7076.219,2019,1,01-02,Wednesday,20,2019-01-02
2019-01-02 21:00:00,59508.595,1988.544,0.0,5470.083,497.309,265.87,3492.87,0.0,48.54,15.511000000000001,264.604,771.109,114.27,7568.892,2019,1,01-02,Wednesday,21,2019-01-02
2019-01-02 22:00:00,59961.108,1986.634,0.0,5511.239,497.28299999999996,268.39000000000004,3515.4320000000002,0.0,48.52,15.702,264.69399999999996,786.948,114.27,7908.386,2019,1,01-02,Wednesday,22,2019-01-02
2019-01-02 23:00:00,57930.221000000005,1986.821,0.0,5630.188,514.582,265.31,3617.452,0.0,48.54,15.042,264.633,790.359,114.27,7866.715,2019,1,01-02,Wednesday,23,2019-01-02
2019-01-03 00:00:00,54719.673,1987.068,0.0,5442.821,523.986,267.138,3441.826,0.0,49.368,15.422,252.70100000000002,778.11,114.27,7784.441,2019,1,01-03,Thursday,0,2019-01-03
2019-01-03 01:00:00,51209.254,1987.179,0.0,5433.677000000001,549.264,262.899,3421.5589999999997,0.0,49.54,15.128,252.855,768.162,114.27,7927.857,2019,1,01-03,Thursday,1,2019-01-03
2019-01-03 02:00:00,48822.25,1987.4940000000001,0.0,5463.0109999999995,574.688,267.478,3426.492,0.0,49.6,15.403,252.988,762.092,114.27,7912.958,2019,1,01-03,Thursday,2,2019-01-03
2019-01-03 03:00:00,47664.809,1987.337,0.0,5493.282,603.013,267.402,3430.101,0.0,49.62,15.317,252.925,760.634,114.27,7488.567,2019,1,01-03,Thursday,3,2019-01-03
2019-01-03 04:00:00,47017.203,1987.5210000000002,0.0,5481.294,596.12,266.332,3427.542,0.0,49.53,15.351,252.911,759.2379999999999,114.27,7353.849,2019,1,01-03,Thursday,4,2019-01-03
2019-01-03 05:00:00,47112.571,1987.3419999999999,0.0,5474.187,591.6179999999999,264.794,3424.1839999999997,0.0,49.55,15.24,252.86700000000002,761.664,114.27,7413.487,2019,1,01-03,Thursday,5,2019-01-03
2019-01-03 06:00:00,46309.229,1987.614,15.767,5458.6230000000005,582.271,267.87699999999995,3424.412,0.0,49.56,15.129999999999999,252.78499999999997,752.3180000000001,114.27,7619.951999999999,2019,1,01-03,Thursday,6,2019-01-03
2019-01-03 07:00:00,47491.993,1987.605,487.053,5432.719,560.37,265.48699999999997,3418.415,0.0,49.52,15.302,252.834,756.521,114.27,7554.902,2019,1,01-03,Thursday,7,2019-01-03
2019-01-03 08:00:00,51198.768000000004,1987.752,1112.2069999999999,5463.885,569.305,262.846,3425.017,0.0,49.51,15.732,252.828,774.377,114.27,8132.441,2019,1,01-03,Thursday,8,2019-01-03
2019-01-03 09:00:00,54489.358,1987.811,1331.168,5452.36,576.35,262.732,3416.02,0.0,49.53,15.733,251.166,766.559,114.27,8391.000999999998,2019,1,01-03,Thursday,9,2019-01-03
2019-01-03 10:00:00,57076.887,1987.827,1425.194,5396.705,571.492,264.212,3394.393,0.0,49.53,15.628,251.332,735.848,114.27,8078.3009999999995,2019,1,01-03,Thursday,10,2019-01-03
2019-01-03 11:00:00,58846.392,1987.886,1455.838,5268.379999999999,555.234,265.48199999999997,3347.55,0.0,49.6,12.452,250.577,673.215,114.27,7378.054,2019,1,01-03,Thursday,11,2019-01-03
2019-01-03 12:00:00,59420.397000000004,1987.684,1427.0069999999998,5236.053,540.687,265.022,3321.702,0.0,49.59,11.5,250.27500000000003,683.0070000000001,114.27,6553.776,2019,1,01-03,Thursday,12,2019-01-03
2019-01-03 13:00:00,61571.950000000004,1987.85,1350.55,5185.501,557.707,265.372,3309.6290000000004,0.0,49.59,11.586,250.251,627.096,114.27,6275.047,2019,1,01-03,Thursday,13,2019-01-03
2019-01-03 14:00:00,63570.419,1987.589,1316.191,5139.995,586.4580000000001,265.762,3302.294,0.0,49.56,11.105,250.50499999999997,560.041,114.27,6148.961,2019,1,01-03,Thursday,14,2019-01-03
2019-01-03 15:00:00,64692.98499999999,1987.399,1284.5059999999999,4781.204,574.519,264.412,2918.518,0.0,49.55,11.356,251.074,597.505,114.27,5969.693,2019,1,01-03,Thursday,15,2019-01-03
2019-01-03 16:00:00,64470.772999999994,1987.6309999999999,1122.7050000000002,4639.538,556.652,264.98199999999997,2794.072,0.0,49.5,11.17,250.232,598.66,114.27,5817.858,2019,1,01-03,Thursday,16,2019-01-03
2019-01-03 17:00:00,61254.0,1987.844,799.203,4690.728,599.4939999999999,263.23999999999995,2807.147,0.0,49.53,11.246,249.81900000000002,595.982,114.27,6068.397,2019,1,01-03,Thursday,17,2019-01-03
2019-01-03 18:00:00,56964.635,1987.9070000000002,358.25600000000003,4691.627,628.2529999999999,264.542,2807.87,0.0,49.51,13.941,250.657,562.584,114.27,6241.932000000001,2019,1,01-03,Thursday,18,2019-01-03
2019-01-03 19:00:00,57138.867,1987.874,14.75,4683.975,628.164,264.442,2811.655,0.0,49.58,15.778,249.602,550.4839999999999,114.27,6183.62,2019,1,01-03,Thursday,19,2019-01-03
2019-01-03 20:00:00,60787.515,1987.647,0.0,4700.923000000001,629.5070000000001,264.681,2822.4649999999997,0.0,49.53,15.495,252.28400000000002,552.691,114.27,6320.228,2019,1,01-03,Thursday,20,2019-01-03
2019-01-03 21:00:00,61762.121,1987.55,0.0,4731.713,628.5730000000001,264.523,2828.647,0.0,49.54,15.181000000000001,251.786,579.193,114.27,6380.664000000001,2019,1,01-03,Thursday,21,2019-01-03
2019-01-03 22:00:00,62266.089,1987.329,0.0,4749.091,625.6089999999999,264.564,2836.244,0.0,49.54,15.521999999999998,252.26,591.082,114.27,6285.713000000001,2019,1,01-03,Thursday,22,2019-01-03
2019-01-03 23:00:00,60284.94,1987.512,0.0,4762.327,631.126,263.834,2850.854,0.0,49.54,15.079,252.31599999999997,585.3080000000001,114.27,6140.294,2019,1,01-03,Thursday,23,2019-01-03
2019-01-04 00:00:00,56914.154,1987.247,0.0,4743.985000000001,618.6930000000001,266.78400000000005,2817.446,0.0,49.54,15.174,259.013,603.0649999999999,114.27,6119.765,2019,1,01-04,Friday,0,2019-01-04
2019-01-04 01:00:00,53319.289,1987.644,0.0,4696.995,620.917,265.907,2753.0480000000002,0.0,49.06,15.415,259.056,619.322,114.27,6362.211,2019,1,01-04,Friday,1,2019-01-04
2019-01-04 02:00:00,51207.386,1987.662,0.0,4791.210999999999,628.698,265.447,2842.144,0.0,48.56,15.339,259.23400000000004,617.519,114.27,6360.272,2019,1,01-04,Friday,2,2019-01-04
2019-01-04 03:00:00,50002.894,1987.763,0.0,4856.356,631.91,264.20700000000005,2947.616,0.0,48.489999999999995,15.275,257.69399999999996,576.894,114.27,6127.6539999999995,2019,1,01-04,Friday,3,2019-01-04
2019-01-04 04:00:00,49369.326,1987.508,0.0,4850.475,631.079,265.03700000000003,2952.572,0.0,48.480000000000004,15.469,258.484,565.0840000000001,114.27,6123.744000000001,2019,1,01-04,Friday,4,2019-01-04
2019-01-04 05:00:00,50314.492,1986.415,0.0,4807.065,627.815,264.325,2886.442,0.0,48.44,15.478,258.637,591.658,114.27,5555.82,2019,1,01-04,Friday,5,2019-01-04
2019-01-04 06:00:00,50456.962,1987.286,8.764,4718.339,644.034,265.03900000000004,2843.1890000000003,0.0,48.01,15.258000000000001,258.84000000000003,529.6990000000001,114.27,5493.545,2019,1,01-04,Friday,6,2019-01-04
2019-01-04 07:00:00,52049.782999999996,1987.634,254.47799999999998,4702.876,634.574,264.50600000000003,2846.232,0.0,48.336,15.521999999999998,255.28099999999998,524.1550000000001,114.27,5009.411,2019,1,01-04,Friday,7,2019-01-04
2019-01-04 08:00:00,55922.013,1990.178,764.6619999999999,4665.636,574.08,264.37,2841.2039999999997,0.0,49.42,15.286,259.438,547.5680000000001,114.27,4920.162,2019,1,01-04,Friday,8,2019-01-04
2019-01-04 09:00:00,59338.866,1990.2459999999999,1095.079,4729.675,554.566,265.34499999999997,2836.391,0.0,49.53,15.275,259.55899999999997,634.739,114.27,4830.329,2019,1,01-04,Friday,9,2019-01-04
2019-01-04 10:00:00,61765.167,1990.3919999999998,1063.611,4708.249000000001,552.858,265.22200000000004,2824.2630000000004,0.0,49.54,15.289,258.839,627.968,114.27,4617.316,2019,1,01-04,Friday,10,2019-01-04
2019-01-04 11:00:00,62799.849,1990.296,1062.4530000000002,4702.714,556.4839999999999,265.426,2813.812,0.0,49.61,15.594,257.826,629.692,114.27,4327.628,2019,1,01-04,Friday,11,2019-01-04
2019-01-04 12:00:00,62724.401999999995,1990.4569999999999,1054.171,4674.425,574.273,263.805,2748.598,0.0,49.55,15.34,258.235,650.354,114.27,3922.895,2019,1,01-04,Friday,12,2019-01-04
2019-01-04 13:00:00,64461.461,1990.203,976.225,4470.343,583.7679999999999,264.971,2540.502,0.0,49.53,15.407,257.52599999999995,644.3689999999999,114.27,3932.2279999999996,2019,1,01-04,Friday,13,2019-01-04
2019-01-04 14:00:00,65875.249,1990.581,937.2570000000001,4460.682000000001,569.682,265.187,2547.589,0.0,49.53,15.213000000000001,258.38899999999995,640.822,114.27,3534.3900000000003,2019,1,01-04,Friday,14,2019-01-04
2019-01-04 15:00:00,65964.701,1990.04,957.778,4607.763,573.198,264.356,2688.203,0.0,49.56,15.100000000000001,257.44,645.636,114.27,3222.154,2019,1,01-04,Friday,15,2019-01-04
2019-01-04 16:00:00,64308.736999999994,1989.142,793.16,4713.277,579.132,264.45000000000005,2782.373,0.0,49.55,15.448,257.14500000000004,650.909,114.27,3668.251,2019,1,01-04,Friday,16,2019-01-04
2019-01-04 17:00:00,61296.263000000006,1989.1970000000001,584.1220000000001,4758.638999999999,566.121,263.595,2829.934,0.0,49.55,15.185,256.027,663.957,114.27,4342.329000000001,2019,1,01-04,Friday,17,2019-01-04
2019-01-04 18:00:00,57599.01,1989.345,191.536,4831.289,571.793,267.729,2882.6589999999997,0.0,49.63,15.212,258.70799999999997,671.288,114.27,4955.634,2019,1,01-04,Friday,18,2019-01-04
2019-01-04 19:00:00,57180.627,1989.128,10.158000000000001,4686.097,567.102,267.412,2734.703,0.0,49.55,15.469999999999999,257.407,680.183,114.27,5385.710999999999,2019,1,01-04,Friday,19,2019-01-04
2019-01-04 20:00:00,60215.273,1988.893,0.0,4536.685,560.015,267.11,2592.211,0.0,49.54,15.295,257.99100000000004,680.253,114.27,5633.8189999999995,2019,1,01-04,Friday,20,2019-01-04
2019-01-04 21:00:00,59735.841,1988.1599999999999,0.0,4767.96,577.73,265.532,2830.5699999999997,0.0,49.53,14.822999999999999,259.854,655.651,114.27,6054.585,2019,1,01-04,Friday,21,2019-01-04
2019-01-04 22:00:00,59434.073,1985.7610000000002,0.0,4844.326,603.828,267.454,2882.1859999999997,0.0,49.54,15.488999999999999,258.756,652.803,114.27,6509.003,2019,1,01-04,Friday,22,2019-01-04
2019-01-04 23:00:00,57885.494999999995,1985.225,0.0,4883.048,633.1179999999999,264.186,2893.97,0.0,49.52,15.276,259.305,653.4029999999999,114.27,6199.055,2019,1,01-04,Friday,23,2019-01-04
2019-01-05 00:00:00,55018.107,1985.129,0.0,4783.3189999999995,645.499,265.49699999999996,2809.059,0.0,48.552,15.440000000000001,260.435,624.567,114.27,6319.548,2019,1,01-05,Saturday,0,2019-01-05
2019-01-05 01:00:00,51632.339,1985.106,0.0,4775.218,647.212,263.921,2820.9339999999997,0.0,48.480000000000004,14.791,190.17000000000002,675.44,114.27,6641.496,2019,1,01-05,Saturday,1,2019-01-05
2019-01-05 02:00:00,49311.818,1985.875,0.0,4861.963000000001,644.46,267.72,2878.0389999999998,0.0,48.43,15.363,211.782,681.899,114.27,6453.564,2019,1,01-05,Saturday,2,2019-01-05
2019-01-05 03:00:00,47736.208,1986.249,0.0,4888.078,628.839,266.261,2881.703,0.0,47.84,15.373,220.281,713.511,114.27,6443.366,2019,1,01-05,Saturday,3,2019-01-05
2019-01-05 04:00:00,46693.034,1986.1850000000002,0.0,4903.823,642.925,264.795,2883.864,0.0,48.169999999999995,15.228,216.88299999999998,717.688,114.27,6643.353,2019,1,01-05,Saturday,4,2019-01-05
2019-01-05 05:00:00,45973.222,1986.9360000000001,0.0,4903.571,636.696,263.857,2902.215,0.0,48.52,15.360999999999999,204.65800000000002,717.994,114.27,7073.442,2019,1,01-05,Saturday,5,2019-01-05
2019-01-05 06:00:00,45356.544,1988.329,16.275000000000002,4852.866,609.247,265.727,2904.616,0.0,48.52,15.389,197.593,697.504,114.27,6842.625,2019,1,01-05,Saturday,6,2019-01-05
2019-01-05 07:00:00,44866.825,1988.483,365.469,4847.2660000000005,586.106,263.90200000000004,2911.929,0.0,48.51,15.42,190.268,716.861,114.27,6412.493,2019,1,01-05,Saturday,7,2019-01-05
2019-01-05 08:00:00,46723.816999999995,1989.215,652.104,4854.464,586.2049999999999,263.548,2906.935,0.0,48.410000000000004,15.483,180.787,738.826,114.27,6243.947999999999,2019,1,01-05,Saturday,8,2019-01-05
2019-01-05 09:00:00,48958.833,1992.032,970.185,4803.602,583.724,262.984,2907.427,0.0,38.559999999999995,15.554,180.0,701.083,114.27,5987.755,2019,1,01-05,Saturday,9,2019-01-05
2019-01-05 10:00:00,50522.941000000006,1992.337,1115.361,4789.968,589.9720000000001,264.892,2902.79,0.0,38.330000000000005,15.422,180.0,684.292,114.27,5670.295,2019,1,01-05,Saturday,10,2019-01-05
2019-01-05 11:00:00,51137.632000000005,1993.032,1123.174,4910.961,585.4549999999999,264.43899999999996,3027.699,0.0,33.5,15.49,180.0,690.1080000000001,114.27,5426.949,2019,1,01-05,Saturday,11,2019-01-05
2019-01-05 12:00:00,50507.243,1993.174,1047.7559999999999,5020.723,603.0210000000001,264.55699999999996,3100.678,0.0,28.080000000000002,15.543,180.0,714.5740000000001,114.27,5525.902999999999,2019,1,01-05,Saturday,12,2019-01-05
2019-01-05 13:00:00,50463.51,1993.073,899.169,4995.592000000001,607.529,264.239,3095.328,0.0,28.080000000000002,15.368,180.0,690.778,114.27,5525.442,2019,1,01-05,Saturday,13,2019-01-05
2019-01-05 14:00:00,50220.248,1992.9920000000002,840.716,5005.200000000001,617.992,264.809,3103.211,0.0,30.68,15.427,180.0,678.811,114.27,5929.531,2019,1,01-05,Saturday,14,2019-01-05
2019-01-05 15:00:00,49616.349,1993.027,728.291,5031.066,618.131,264.401,3094.193,0.0,40.43,15.519,180.0,704.1220000000001,114.27,6504.330000000001,2019,1,01-05,Saturday,15,2019-01-05
2019-01-05 16:00:00,48734.047,1993.242,636.89,5185.7699999999995,618.417,263.738,3276.0370000000003,0.0,48.059999999999995,15.151,180.0,670.0970000000001,114.27,7322.12,2019,1,01-05,Saturday,16,2019-01-05
2019-01-05 17:00:00,48135.451,1993.194,280.313,5277.24,601.482,262.58,3344.6169999999997,0.0,48.13,15.193999999999999,180.0,710.967,114.27,7981.374,2019,1,01-05,Saturday,17,2019-01-05
2019-01-05 18:00:00,49163.134,1995.128,109.128,5275.378,592.526,262.958,3363.9230000000002,0.0,47.809999999999995,15.127,180.0,698.764,114.27,7310.764,2019,1,01-05,Saturday,18,2019-01-05
2019-01-05 19:00:00,52950.377,1995.096,7.872000000000001,5316.752,600.721,266.009,3379.922,0.0,48.57,15.482,180.0,711.778,114.27,6184.503000000001,2019,1,01-05,Saturday,19,2019-01-05
2019-01-05 20:00:00,57416.759,1994.619,0.0,5318.683,595.5740000000001,264.66,3393.5559999999996,0.0,48.529999999999994,15.638,180.454,706.001,114.27,5746.286999999999,2019,1,01-05,Saturday,20,2019-01-05
2019-01-05 21:00:00,57267.148,1996.2009999999998,0.0,5314.753,593.296,263.687,3394.779,0.0,48.550000000000004,15.33,198.999,685.842,114.27,5605.313,2019,1,01-05,Saturday,21,2019-01-05
2019-01-05 22:00:00,55248.062,1996.458,0.0,5327.3060000000005,598.3159999999999,265.127,3402.838,0.0,48.26,15.333,200.533,682.629,114.27,5619.218,2019,1,01-05,Saturday,22,2019-01-05
2019-01-05 23:00:00,52254.871999999996,1996.208,0.0,5326.554,589.4939999999999,263.61400000000003,3405.353,0.0,48.550000000000004,15.306000000000001,200.536,689.431,114.27,6068.6669999999995,2019,1,01-05,Saturday,23,2019-01-05
2019-01-06 00:00:00,49367.755000000005,1996.3010000000002,0.0,5390.148,594.797,265.533,3406.25,0.0,48.56,15.457,250.68,694.601,114.27,6217.187,2019,1,01-06,Sunday,0,2019-01-06
2019-01-06 01:00:00,47514.376,1996.456,0.0,5420.228,602.884,262.825,3417.0919999999996,0.0,48.370000000000005,15.424999999999999,268.168,691.194,114.27,5422.8730000000005,2019,1,01-06,Sunday,1,2019-01-06
2019-01-06 02:00:00,46047.595,1996.394,0.0,5409.408,592.269,267.011,3406.9379999999996,0.0,48.56,15.224,271.194,693.9419999999999,114.27,4709.915,2019,1,01-06,Sunday,2,2019-01-06
2019-01-06 03:00:00,44678.640999999996,1996.643,0.0,5412.683,583.562,263.721,3411.493,0.0,48.03,15.222,271.855,704.53,114.27,4673.097000000001,2019,1,01-06,Sunday,3,2019-01-06
2019-01-06 04:00:00,43218.670000000006,1996.66,0.0,5412.2880000000005,584.032,264.81,3412.335,0.0,48.25,15.324000000000002,267.874,705.393,114.27,5173.36,2019,1,01-06,Sunday,4,2019-01-06
2019-01-06 05:00:00,42918.187000000005,1999.59,0.0,5408.4039999999995,572.9530000000001,264.875,3417.123,0.0,48.58,15.479,272.997,702.127,114.27,4869.246999999999,2019,1,01-06,Sunday,5,2019-01-06
