"date","year","month","month_date","coal","gas","oil","nuclear","hydro","wind","solar","other","fossil","low.carbon","total.prod","unit","coal.perc","gas.perc","oil.perc","nuclear.perc","hydro.perc","wind.perc","solar.perc","other.perc","fossil.perc","low.carbon.perc"
2020-01-11,2020,1,"01_11",13676.0805550142,734.862032556672,84.6491211390505,1132.12716226677,2539.07643637013,1284.41007618264,679.173597208446,790.764598503861,14495.5917087099,6425.55187053185,20921.1435792418,"GWh",0.653696606173277,0.0351253281051907,0.00404610392440691,0.0541140190534365,0.121364132259454,0.0613929191450628,0.0324635025153372,0.037797388823834,0.692868038202875,0.307131961797125
2020-01-12,2020,1,"01_12",13138.5256043242,705.977388152461,81.3218846580422,1087.62752960967,2439.27495428171,1233.92477870354,652.477854368334,759.682635872377,13925.8248771347,6172.98775283563,20098.8126299704,"GWh",0.653696606173277,0.0351253281051907,0.00404610392440691,0.0541140190534365,0.121364132259454,0.0613929191450629,0.0324635025153372,0.0377973888238341,0.692868038202875,0.307131961797125
2020-01-13,2020,1,"01_13",13554.9173756523,728.351525405247,83.8991725988867,1122.09708633454,2516.58149913751,1273.03085040164,673.156461520675,783.758822799622,14367.1680736565,6368.62472019398,20735.7927938505,"GWh",0.653696606173277,0.0351253281051907,0.0040461039244069,0.0541140190534365,0.121364132259454,0.0613929191450629,0.0324635025153372,0.037797388823834,0.692868038202875,0.307131961797125
2020-01-14,2020,1,"01_14",13327.096467979,716.109938014891,82.4890580902689,1103.23771820843,2474.28468053813,1251.63470051764,661.842551459865,770.585991017707,14125.6954640841,6261.58564174176,20387.2811058259,"GWh",0.653696606173278,0.0351253281051907,0.00404610392440691,0.0541140190534365,0.121364132259454,0.0613929191450628,0.0324635025153372,0.0377973888238341,0.692868038202875,0.307131961797125
2020-01-15,2020,1,"01_15",13659.0153184844,733.945059718443,84.5434945840979,1130.71447551575,2535.90813535145,1282.80736832616,678.32611330876,789.777869531433,14477.5038727869,6417.53396203356,20895.0378348205,"GWh",0.653696606173277,0.0351253281051907,0.00404610392440691,0.0541140190534365,0.121364132259454,0.0613929191450628,0.0324635025153372,0.0377973888238341,0.692868038202875,0.307131961797125
2020-01-16,2020,1,"01_16",13584.7815395796,729.956227872148,84.0840190700539,1124.56928814882,2522.12602592019,1275.83558915048,674.639558345125,785.485598501371,14398.8217865218,6382.65606006598,20781.4778465877,"GWh",0.653696606173278,0.0351253281051908,0.00404610392440691,0.0541140190534365,0.121364132259454,0.0613929191450628,0.0324635025153372,0.0377973888238341,0.692868038202875,0.307131961797125
2020-01-17,2020,1,"01_17",13024.1885195743,699.833670136327,80.6141867398594,1078.16252837784,2418.04733745656,1223.18663606513,646.799712240437,753.071551757108,13804.6363764505,6119.26776589707,19923.9041423476,"GWh",0.653696606173277,0.0351253281051907,0.0040461039244069,0.0541140190534365,0.121364132259454,0.0613929191450628,0.0324635025153372,0.037797388823834,0.692868038202875,0.307131961797125
2020-01-18,2020,1,"01_18",12123.9972926252,651.46335291975,75.0423859661074,1003.64330226158,2250.91945872119,1138.64379663584,602.094936531995,701.021598461527,12850.5030315111,5696.32309261213,18546.8261241232,"GWh",0.653696606173277,0.0351253281051907,0.0040461039244069,0.0541140190534365,0.121364132259454,0.0613929191450629,0.0324635025153372,0.0377973888238341,0.692868038202875,0.307131961797125
2020-01-19,2020,1,"01_19",11565.9640580994,621.478341109664,71.5883976191558,957.448445503249,2147.31601541035,1086.23524972896,574.382213012259,668.755561063129,12259.0307968282,5434.13748471795,17693.1682815462,"GWh",0.653696606173278,0.0351253281051907,0.00404610392440691,0.0541140190534365,0.121364132259454,0.0613929191450628,0.0324635025153372,0.0377973888238341,0.692868038202875,0.307131961797125
2020-01-20,2020,1,"01_20",11276.7082989186,605.935651501684,69.7980275127085,933.503405073474,2093.61331314373,1059.06935156163,560.017360912579,652.030504980473,11952.441977933,5298.23393567188,17250.6759136049,"GWh",0.653696606173278,0.0351253281051907,0.00404610392440691,0.0541140190534365,0.121364132259454,0.0613929191450628,0.0324635025153372,0.0377973888238341,0.692868038202875,0.307131961797125
2020-01-21,2020,1,"01_21",10809.120818001,580.810595734211,66.903859907006,894.795788095549,2006.8018652319,1015.15515629409,536.79630206118,624.994131135944,11456.8352736422,5078.54324281866,16535.3785164609,"GWh",0.653696606173277,0.0351253281051907,0.00404610392440691,0.0541140190534365,0.121364132259454,0.0613929191450629,0.0324635025153372,0.0377973888238341,0.692868038202875,0.307131961797125
2020-01-22,2020,1,"01_22",10656.3869510589,572.603688832062,65.9585022401798,882.152241673927,1978.44557111471,1000.8109209786,529.211321158989,616.162906832713,11294.9491421312,5006.78296175894,16301.7321038901,"GWh",0.653696606173277,0.0351253281051907,0.00404610392440691,0.0541140190534365,0.121364132259454,0.0613929191450628,0.0324635025153372,0.0377973888238341,0.692868038202875,0.307131961797125
2020-01-23,2020,1,"01_23",10251.0875834752,550.825583924124,63.4498715600545,848.600931337222,1903.19842192106,962.746609387213,509.083578541445,592.728093737546,10865.3630389594,4816.35763492449,15681.7206738839,"GWh",0.653696606173277,0.0351253281051907,0.0040461039244069,0.0541140190534365,0.121364132259454,0.0613929191450628,0.0324635025153372,0.0377973888238341,0.692868038202875,0.307131961797125
2020-01-24,2020,1,"01_24",10125.6580949809,544.085833563141,62.6735163811525,838.217683717231,1879.91140943376,950.966706642089,502.854571878752,585.4756357902,10732.4174449252,4757.42600746204,15489.8434523872,"GWh",0.653696606173278,0.0351253281051907,0.00404610392440691,0.0541140190534365,0.121364132259454,0.0613929191450628,0.0324635025153372,0.0377973888238341,0.692868038202875,0.307131961797125
2020-01-25,2020,1,"01_25",9652.09778127781,518.639837302288,59.7423794812166,799.015626376448,1791.99105616539,906.491563624784,479.336893662462,558.09390680532,10230.4799980613,4534.92904663441,14765.4090446957,"GWh",0.653696606173277,0.0351253281051908,0.00404610392440691,0.0541140190534365,0.121364132259454,0.0613929191450628,0.0324635025153372,0.0377973888238341,0.692868038202875,0.307131961797125
2020-01-26,2020,1,"01_26",9454.14103753166,508.002952378833,58.5171114437659,782.628460064626,1755.23876434871,887.900152489623,469.506080426103,546.647850725155,10020.6611013543,4441.92130805421,14462.5824094085,"GWh",0.653696606173277,0.0351253281051907,0.00404610392440691,0.0541140190534365,0.121364132259454,0.0613929191450629,0.0324635025153372,0.0377973888238341,0.692868038202875,0.307131961797125
2020-01-27,2020,1,"01_27",9663.19018502221,519.235869647137,59.8110367419358,799.933872764611,1794.05045182754,907.533323731496,479.887758197258,558.735280637399,10242.2370914113,4540.1406871583,14782.3777785696,"GWh",0.653696606173277,0.0351253281051908,0.00404610392440691,0.0541140190534365,0.121364132259454,0.0613929191450628,0.0324635025153372,0.0377973888238341,0.692868038202875,0.307131961797125
2020-01-28,2020,1,"01_28",9704.14675269382,521.436604458887,60.0645404738222,803.324320967057,1801.65437427237,911.379822587046,481.921719556505,561.103430171226,10285.6478976265,4559.3836675542,14845.0315651807,"GWh",0.653696606173278,0.0351253281051907,0.00404610392440691,0.0541140190534365,0.121364132259454,0.0613929191450628,0.0324635025153372,0.0377973888238341,0.692868038202875,0.307131961797125
2020-01-29,2020,1,"01_29",9290.31476684519,499.200013131835,57.5030965162205,769.066667254842,1724.82307456938,872.51415706742,461.370234989117,537.175252589845,9847.01787649325,4364.9493864706,14211.9672629639,"GWh",0.653696606173277,0.0351253281051907,0.0040461039244069,0.0541140190534365,0.121364132259454,0.0613929191450628,0.0324635025153372,0.037797388823834,0.692868038202875,0.307131961797125
2020-01-30,2020,1,"01_30",9241.67884273515,496.586640542882,57.2020608346055,765.040510014437,1715.79341666614,867.946439676453,458.954905875011,534.363075018425,9795.46754411263,4342.09834725047,14137.5658913631,"GWh",0.653696606173278,0.0351253281051907,0.00404610392440691,0.0541140190534365,0.121364132259454,0.0613929191450628,0.0324635025153372,0.037797388823834,0.692868038202875,0.307131961797125
2020-01-31,2020,1,"01_31",8909.75999222974,478.751518839329,55.1476243407765,737.563752707114,1654.16996185282,836.773771867928,442.471344026116,515.171196504699,9443.65913540985,4186.15002695867,13629.8091623685,"GWh",0.653696606173277,0.0351253281051907,0.0040461039244069,0.0541140190534365,0.121364132259454,0.0613929191450628,0.0324635025153372,0.037797388823834,0.692868038202875,0.307131961797125
2020-02-01,2020,2,"02_01",10371.2909681273,557.284538605391,64.1938393662809,563.554773401004,2234.33740561749,1058.82683305703,559.889119257192,599.678283563732,10992.769346099,5016.28641489645,16009.0557609955,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-02,2020,2,"02_02",10397.3494881478,558.684751013947,64.355130419965,564.970740168343,2239.95131869693,1061.48720198431,561.29587583824,601.18501291942,11020.3893695817,5028.89014960725,16049.2795191889,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.0349732756020069,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-03,2020,2,"02_03",10184.8723249043,547.267634451873,63.0399879822329,553.4251649885,2194.1763351261,1039.79496303881,549.825399100462,588.899373557658,10795.1799473384,4926.12123581153,15721.30118315,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-04,2020,2,"02_04",10309.1514203863,553.945570554218,63.8092222382649,560.178237263502,2220.95038212036,1052.48287638429,556.534545871615,596.085313561708,10926.9062131788,4986.23135520148,15913.1375683803,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.0349732756020069,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-05,2020,2,"02_05",10474.522797439,562.83153391621,64.8328000789526,569.164180210078,2256.57713820143,1069.36598688433,565.462039559036,605.647249857419,11102.1871314342,5066.21659471229,16168.4037261465,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-06,2020,2,"02_06",10799.2520469242,580.280334699757,66.8427347479394,586.809304541536,2326.53513196062,1102.5182765935,582.992390799791,624.423415674451,11446.3751163719,5223.27851956989,16669.6536359418,"GWh",0.64783901830088,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-07,2020,2,"02_07",10708.0472268528,575.37959126981,66.2782160600449,581.853420855849,2306.88643618257,1093.20698534802,578.068742766122,619.149862929544,11349.7050341826,5179.16544808211,16528.8704822647,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-08,2020,2,"02_08",10095.6720063729,542.474599668738,62.4878762984681,548.578201823377,2174.95947881571,1030.68831555697,545.009963111489,583.741723070881,10700.6344823401,4882.97768237843,15583.6121647185,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-09,2020,2,"02_09",9582.51961212461,514.901186084861,59.3116832413038,520.694548558852,2064.40857509749,978.299512065936,517.307679669309,554.070744989645,10156.7324814508,4634.78106038123,14791.513541832,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-10,2020,2,"02_10",9918.27362008003,532.942384425874,61.3898564330031,538.938735753414,2136.74168592875,1012.57734247511,535.433197155892,573.484373226391,10512.6058609389,4797.17533453955,15309.7811954785,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-11,2020,2,"02_11",9800.00802921812,526.587574263965,60.6578431893597,532.512425040106,2111.26315733744,1000.50336042053,529.048686518827,566.646139996731,10387.2534466714,4739.97376931364,15127.2272159851,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.0349732756020069,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-12,2020,2,"02_12",9695.77394913644,520.98672462974,60.0126789746232,526.848557970749,2088.80750501968,989.861884711418,523.421660194634,560.61922257398,10276.7733527408,4689.55883047046,14966.3321832113,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-13,2020,2,"02_13",9483.29678589301,509.569608067666,58.6975365368912,515.302982790906,2043.03252144885,968.169645765912,511.951183456856,548.333583212218,10051.5639304976,4586.78991667474,14638.3538471723,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-14,2020,2,"02_14",9699.7829522165,521.202141923364,60.0374929828823,527.066399011878,2089.67118395497,990.271172238692,523.638084284026,560.85102709024,10281.0225871228,4691.49786657981,14972.5204537026,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.0349732756020069,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-15,2020,2,"02_15",9594.54662136481,515.547437965733,59.3861252660811,521.348071682239,2066.99961190339,979.527374647757,517.956951937485,554.766158538424,10169.4801845966,4640.59816870929,14810.0783533059,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-16,2020,2,"02_16",9762.92475072752,524.594964297943,60.4283136129631,530.497395409661,2103.27412718593,996.717450793252,527.04676369195,564.501948221329,10347.9480286384,4722.03768530212,15069.9857139405,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.0349732756020069,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-17,2020,2,"02_17",10061.5954801923,540.643552672934,62.2769572282657,546.72655297378,2167.61820786567,1027.20937157514,543.170358351657,581.771384682674,10664.5159900935,4866.49587544893,15531.0118655425,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-18,2020,2,"02_18",10236.9893649452,550.068059268985,63.3625700896012,556.257098523178,2205.40416128499,1045.11570089337,552.638912262558,591.912832269034,10850.4199943038,4951.32870523312,15801.7486995369,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-19,2020,2,"02_19",10667.9571960521,573.22541833357,66.030075977454,579.675010444558,2298.24964682959,1089.11411007529,575.904501872202,616.831817766947,11307.2126903631,5159.77508698858,16466.9877773517,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-20,2020,2,"02_20",10219.9511018549,549.152535771083,63.2571105545,555.33127409838,2201.73352580997,1043.37622890245,551.719109882642,590.92766307493,10832.3607481805,4943.08780176837,15775.4485499489,"GWh",0.64783901830088,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.0349732756020069,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-21,2020,2,"02_21",10160.8183064239,545.975130690129,62.8911039326784,552.118118741726,2188.99426151431,1037.33923787517,548.52685456411,587.5085464601,10769.6845410467,4914.48701915542,15684.1715602022,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-22,2020,2,"02_22",10147.7890464137,545.275024485851,62.8104584058363,551.410135358056,2186.18730497459,1036.00905341153,547.823476273586,586.755181782256,10755.8745293054,4908.18515180002,15664.0596811054,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-23,2020,2,"02_23",9737.86848147712,523.248606212792,60.2732260613438,529.135888902605,2097.87613384031,994.159403747792,525.69411313325,563.053169994707,10321.3903137513,4709.91870961866,15031.3090233699,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-24,2020,2,"02_24",10424.4102589382,560.138817745909,64.5226249757139,566.441167195964,2245.7811515102,1064.24989279341,562.756738441636,602.749693404173,11049.0717016598,5041.97864334538,16091.0503450052,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-25,2020,2,"02_25",10797.2475453842,580.172626052945,66.8303277438098,586.700384020971,2326.10329249297,1102.31363282986,582.884178755095,624.307513416321,11444.250499181,5222.30900151522,16666.5595006962,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-26,2020,2,"02_26",11033.778727108,592.882246376763,68.2943542310965,599.553005447589,2377.06034967558,1126.46159693901,595.653200029225,637.983979875641,11694.9553277159,5336.71213196705,17031.6674596829,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-27,2020,2,"02_27",10969.634677827,589.435569678779,67.8973300989509,596.067548789523,2363.24148671081,1119.91299650263,592.190414598953,634.275107615486,11626.9675776047,5305.6875542174,16932.6551318221,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-28,2020,2,"02_28",11400.6025089339,612.592928743363,70.5648359868037,619.485460710902,2456.08697225541,1163.91140568455,615.456004208596,659.194093113399,12083.7602736641,5514.13393597286,17597.894209637,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-02-29,2020,2,"02_29",11441.6947905046,614.800956003009,70.8191795714595,621.718331382476,2464.93968134222,1168.10660283911,617.674351124865,661.570089405061,12127.3149260791,5534.00905609373,17661.3239821728,"GWh",0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020-03-01,2020,3,"03_01",9968.53933820596,555.911792384059,57.7845255972777,916.002283599293,2548.13023172969,1473.6023734138,758.188576776966,539.80438485504,10582.2356561873,6235.7278503748,16817.9635065621,"GWh",0.592731654716482,0.0330546437544089,0.00343588125724801,0.0544657076489602,0.151512412946755,0.0876207379590774,0.045082068139887,0.0320968935771812,0.629222179728139,0.370777820271861
2020-03-02,2020,3,"03_02",10515.8677072129,586.434448142779,60.9572181127984,966.29591427872,2688.0367833751,1554.51135679056,799.817355382132,569.442654166289,11163.2593734685,6578.1040639928,17741.3634374613,"GWh",0.592731654716482,0.0330546437544089,0.00343588125724801,0.0544657076489602,0.151512412946755,0.0876207379590774,0.045082068139887,0.0320968935771812,0.629222179728139,0.370777820271861
2020-03-03,2020,3,"03_03",10548.0094738493,588.226885980959,61.1435339484414,969.249399301841,2696.25277214623,1559.26272326402,802.261998421026,571.183156558728,11197.3798937787,6598.21004969184,17795.5899434705,"GWh",0.592731654716482,0.0330546437544089,0.00343588125724801,0.0544657076489602,0.151512412946755,0.0876207379590775,0.045082068139887,0.0320968935771812,0.629222179728139,0.370777820271861
2020-03-04,2020,3,"03_04",10593.9262833297,590.787511464073,61.4096994279314,973.468663620585,2707.98989896211,1566.05038965469,805.754345619446,573.669588547927,11246.1234942217,6626.93288640476,17873.0563806265,"GWh",0.592731654716482,0.0330546437544089,0.00343588125724801,0.0544657076489602,0.151512412946755,0.0876207379590774,0.045082068139887,0.0320968935771812,0.629222179728139,0.370777820271861
2020-03-05,2020,3,"03_05",10191.695032281,568.356432231994,59.078089827599,936.507908188389,2605.17266805492,1506.59043207245,775.161384161287,551.888444322546,10819.1295543406,6375.32083679959,17194.4503911401,"GWh",0.592731654716482,0.0330546437544089,0.00343588125724801,0.0544657076489602,0.151512412946755,0.0876207379590775,0.045082068139887,0.0320968935771812,0.629222179728139,0.370777820271861
2020-03-06,2020,3,"03_06",10828.10201168,603.846701427954,62.7671433733304,994.986911646178,2767.84924572315,1600.66748824709,823.565316331387,586.35039169284,11494.7158564813,6773.41935364065,18268.1352101219,"GWh",0.592731654716482,0.0330546437544089,0.00343588125724801,0.0544657076489602,0.151512412946755,0.0876207379590774,0.045082068139887,0.0320968935771812,0.629222179728139,0.370777820271861
2020-03-07,2020,3,"03_07",10287.2019960003,573.682533236871,59.6317140249382,945.283977971376,2629.58589183197,1520.70877816503,782.425466334001,557.060222860079,10920.5162432621,6435.06433716246,17355.5805804246,"GWh",0.592731654716482,0.0330546437544089,0.00343588125724801,0.0544657076489602,0.151512412946755,0.0876207379590775,0.045082068139887,0.0320968935771812,0.629222179728139,0.370777820271861
2020-03-08,2020,3,"03_08",10039.2512248059,559.855155628055,58.1944204356923,922.499950650159,2566.20540702617,1484.05537965543,763.566791462533,543.633490118406,10657.3008008696,6279.9610189127,16937.2618197823,"GWh",0.592731654716482,0.0330546437544089,0.00343588125724801,0.0544657076489602,0.151512412946755,0.0876207379590775,0.045082068139887,0.0320968935771812,0.629222179728139,0.370777820271861
2020-03-09,2020,3,"03_09",10812.4902964567,602.976088763696,62.6766471103038,993.552361777805,2763.85862260575,1598.35968167426,822.377918283924,585.505004816513,11478.1430323307,6763.65358915826,18241.7966214889,"GWh",0.592731654716482,0.0330546437544089,0.00343588125724801,0.0544657076489602,0.151512412946755,0.0876207379590774,0.045082068139887,0.0320968935771812,0.629222179728139,0.370777820271861
2020-03-10,2020,3,"03_10",10594.8446195193,590.838723973735,61.4150227375212,973.553048906959,2708.22464149843,1566.1861429825,805.824192563414,573.719317187711,11247.0983662306,6627.50734313902,17874.6057093696,"GWh",0.592731654716482,0.0330546437544089,0.00343588125724801,0.0544657076489602,0.151512412946755,0.0876207379590774,0.045082068139887,0.0320968935771812,0.629222179728139,0.370777820271861
2020-03-11,2020,3,"03_11",10507.6026815065,585.973535555819,60.9093083264902,965.536446701346,2685.92410054824,1553.28957684024,799.188732886416,568.995096408233,11154.4855253888,6572.93395338447,17727.4194787732,"GWh",0.592731654716482,0.0330546437544089,0.00343588125724801,0.0544657076489602,0.151512412946755,0.0876207379590774,0.045082068139887,0.0320968935771812,0.629222179728139,0.370777820271861
2020-03-12,2020,3,"03_12",10439.6458034754,582.18380984081,60.515383416845,959.291935509605,2668.55315286072,1543.24383058205,794.020059032755,565.315177064219,11082.3449967331,6530.42415504935,17612.7691517824,"GWh",0.592731654716482,0.0330546437544089,0.00343588125724801,0.0544657076489602,0.151512412946755,0.0876207379590774,0.045082068139887,0.0320968935771812,0.629222179728139,0.370777820271861
