"year","month","unit","coal","gas","oil","nuclear","hydro","wind","solar","other","fossil","low.carbon","total.prod","coal.perc","gas.perc","oil.perc","nuclear.perc","hydro.perc","wind.perc","solar.perc","other.perc","fossil.perc","low.carbon.perc"
2020,1,"Gwh",375742.377914029,20189.9079521248,2325.68548694736,31104.5368839403,69759.6518292957,35288.4215839648,18659.9005032887,21725.7985149214,398257.971353101,176538.309315411,574796.280668512,0.653696606173278,0.0351253281051907,0.0040461039244069,0.0541140190534365,0.121364132259454,0.0613929191450629,0.0324635025153372,0.037797388823834,0.692868038202875,0.307131961797125
2020,2,"Gwh",298177.622085971,16022.0920478752,1845.59149228677,16202.3631160597,64237.8481707043,30441.5784160352,16096.9744967113,17240.9245058445,316045.305626133,144219.688705355,460264.994331488,0.647839018300879,0.034810581393761,0.00400984544776732,0.0352022493902514,0.139567094960169,0.0661392432423632,0.034973275602007,0.037458691662802,0.686659445142408,0.313340554857592
2020,3,"Gwh",333840,18617.13,1935.16676525118,30676.33,85335.2500000001,49350,25391.25,18077.7032347488,354392.296765251,208830.533234749,563222.83,0.592731654716482,0.0330546437544089,0.00343588125724801,0.0544657076489602,0.151512412946755,0.0876207379590774,0.045082068139887,0.0320968935771812,0.629222179728139,0.370777820271861
2020,4,"Gwh",341120,16049.25,2285.00170330189,30773.87,85687.875,41370,27056.25,21345.7482966981,359454.251703302,206233.743296698,565687.995,0.603017923334223,0.0283712048723961,0.00403933214686992,0.0544007832444809,0.151475505503701,0.0731321865863531,0.0478289273223838,0.0377341369895928,0.635428460353489,0.364571539646511
2020,5,"Gwh",361200,18248.3,2296.69709832804,31115.26,96266.625,44730,27264.375,21455.002901672,381744.997098328,220831.262901672,602576.26,0.599426203747224,0.0302838017548185,0.00381146296458483,0.0516370492259353,0.159758409665857,0.0742312682547434,0.0452463477402843,0.0356054566465529,0.633521468466627,0.366478531533373
2020,6,"Gwh",370650,20356.05,2223.42561770737,31749.2700000001,140400,36300.0000000001,24860,20770.5243822926,393229.475617707,254079.794382293,647309.27,0.572601099934811,0.0314471782553029,0.00343487374699171,0.0490480694027447,0.216897867073648,0.0560782946921184,0.0384051351527841,0.0320874817415987,0.607483151937106,0.392516848062894
2020,7,"Gwh",396440,21514.2,2174.28948721921,33407.45,170640,33220,24860,20311.5105127807,420128.489487219,282438.960512781,702567.45,0.56427322387338,0.0306222555570999,0.00309477686052664,0.0475505234408455,0.242880594596291,0.0472837163179137,0.0353845029398957,0.0289104064140471,0.597990256291007,0.402009743708993
2020,8,"Gwh",442020,26881.14,2279.01718078706,33017.29,157320,31460,26620,21289.8428192129,471180.157180787,269707.132819213,740887.29,0.596608965987255,0.0362823608433072,0.00307606462082385,0.0445645247875692,0.212339990337802,0.0424625991356931,0.0359298915763557,0.0287356027111936,0.635967391451387,0.364032608548613
2020,9,"Gwh",354040,21094.44,2537.84366996866,31929.5999999999,168350,29040,24640,23707.7163300313,377672.283669969,277667.316330031,655339.6,0.540238984489874,0.032188562998482,0.00387256266822371,0.0487222197468304,0.256889710312027,0.0443129028064228,0.0375988266236314,0.0361762303545083,0.57630011015658,0.42369988984342
2020,10,"Gwh",339190,18098.64,2140.01651646212,28836.42,159100,40940.0000000001,24380,19991.3434835379,359428.656516462,273247.763483538,632676.42,0.536119237698158,0.028606471535639,0.00338248186405006,0.0455784648967952,0.251471360351947,0.0647092237134427,0.0385347062563198,0.0315980536836475,0.568108191097847,0.431891808902153
2020,11,"Gwh",404460,23167.33,2537.56421819829,32278.83,112110,44400.0000000001,20240,23705.1057818017,430164.894218198,232733.935781802,662898.83,0.610138352484345,0.0349485154469197,0.00382798113883877,0.048693448440692,0.169120829493695,0.0669785463341368,0.030532562563129,0.0357597640982436,0.648914849070103,0.351085150929897
2020,12,"Gwh",483725.442985788,26470.379496942,2970.64672759112,35295.5567802457,88003.5463225482,46456.720184902,21147.5438125484,27750.8227822937,513166.469210321,218654.189882538,731820.659092859,0.660989051040726,0.0361705824617657,0.0040592550793434,0.0482297901018494,0.120252886044013,0.0634810176614695,0.028897167017343,0.0379202505934893,0.701218888581836,0.298781111418164
