datetime,Coal,region,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2021-04-01 00:00:00,3854,CAR,1821,31,937,0,9916,6227
2021-04-01 01:00:00,3825,CAR,1830,-4,964,0,9914,6132
2021-04-01 02:00:00,3728,CAR,1504,-2,930,0,9920,5413
2021-04-01 03:00:00,3475,CAR,1064,-1,812,0,9913,4926
2021-04-01 04:00:00,2822,CAR,883,-1,742,0,9913,4751
2021-04-01 05:00:00,2503,CAR,343,-2,770,0,9915,4905
2021-04-01 06:00:00,2268,CAR,252,-2,728,0,9915,4734
2021-04-01 07:00:00,2210,CAR,263,-2,691,0,9925,4558
2021-04-01 08:00:00,2236,CAR,239,-5,694,0,9935,4476
2021-04-01 09:00:00,2325,CAR,255,-1,710,0,9932,4622
2021-04-01 10:00:00,2592,CAR,546,-1,743,0,9939,4835
2021-04-01 11:00:00,3094,CAR,1111,-1,859,-1,9938,5456
2021-04-01 12:00:00,3525,CAR,1642,88,930,0,9937,6175
2021-04-01 13:00:00,3589,CAR,1332,932,826,0,9937,6032
2021-04-01 14:00:00,3478,CAR,960,2134,801,0,9937,5554
2021-04-01 15:00:00,3273,CAR,915,2952,758,0,9933,4993
2021-04-01 16:00:00,2926,CAR,849,3390,751,0,9938,4836
2021-04-01 17:00:00,2436,CAR,851,3522,759,0,9943,4681
2021-04-01 18:00:00,2279,CAR,790,3631,734,0,9933,4466
2021-04-01 19:00:00,2230,CAR,623,3698,744,0,9938,4355
2021-04-01 20:00:00,2217,CAR,524,3498,735,0,9941,4354
2021-04-01 21:00:00,2363,CAR,837,3003,740,0,9938,4511
2021-04-01 22:00:00,2521,CAR,991,2194,833,0,9936,5149
2021-04-01 23:00:00,3334,CAR,1160,949,907,0,9937,5782
2021-04-02 00:00:00,4255,CAR,1723,92,923,0,9940,6268
2021-04-02 01:00:00,4905,CAR,2003,-1,1002,0,9935,6896
2021-04-02 02:00:00,5003,CAR,1896,-3,999,0,9779,6951
2021-04-02 03:00:00,5159,CAR,1785,0,1000,0,9493,6945
2021-04-02 04:00:00,5119,CAR,1295,-2,1007,0,9484,6568
