"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Ireland (IE)","02.01.2015 05:00 - 02.01.2015 05:30 (UTC)","n/e","n/e","n/e","589","235","0","n/e","149","n/e","0","285","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1297"
"Ireland (IE)","02.01.2015 05:30 - 02.01.2015 06:00 (UTC)","n/e","n/e","n/e","595","234","0","n/e","151","n/e","0","282","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1304"
"Ireland (IE)","02.01.2015 06:00 - 02.01.2015 06:30 (UTC)","n/e","n/e","n/e","548","210","0","n/e","149","n/e","0","215","151","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1244"
"Ireland (IE)","02.01.2015 06:30 - 02.01.2015 07:00 (UTC)","n/e","n/e","n/e","545","209","0","n/e","149","n/e","0","214","150","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1195"
"Ireland (IE)","02.01.2015 07:00 - 02.01.2015 07:30 (UTC)","n/e","n/e","n/e","550","210","0","n/e","149","n/e","14","0","151","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1043"
"Ireland (IE)","02.01.2015 07:30 - 02.01.2015 08:00 (UTC)","n/e","n/e","n/e","577","239","0","n/e","150","n/e","16","0","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1103"
"Ireland (IE)","02.01.2015 08:00 - 02.01.2015 08:30 (UTC)","n/e","n/e","n/e","579","269","0","n/e","149","n/e","15","0","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1230"
"Ireland (IE)","02.01.2015 08:30 - 02.01.2015 09:00 (UTC)","n/e","n/e","n/e","606","326","0","n/e","172","n/e","15","0","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1158"
"Ireland (IE)","02.01.2015 09:00 - 02.01.2015 09:30 (UTC)","n/e","n/e","n/e","586","405","0","n/e","204","n/e","16","0","152","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1139"
"Ireland (IE)","02.01.2015 09:30 - 02.01.2015 10:00 (UTC)","n/e","n/e","n/e","562","461","0","n/e","217","n/e","15","0","152","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1069"
"Ireland (IE)","02.01.2015 10:00 - 02.01.2015 10:30 (UTC)","n/e","n/e","n/e","648","528","0","n/e","221","n/e","16","0","160","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1047"
"Ireland (IE)","02.01.2015 10:30 - 02.01.2015 11:00 (UTC)","n/e","n/e","n/e","780","641","0","n/e","220","n/e","15","0","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","939"
"Ireland (IE)","02.01.2015 11:00 - 02.01.2015 11:30 (UTC)","n/e","n/e","n/e","782","732","0","n/e","221","n/e","16","0","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","910"
"Ireland (IE)","02.01.2015 11:30 - 02.01.2015 12:00 (UTC)","n/e","n/e","n/e","805","816","0","n/e","220","n/e","20","0","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","801"
"Ireland (IE)","02.01.2015 12:00 - 02.01.2015 12:30 (UTC)","n/e","n/e","n/e","773","809","0","n/e","218","n/e","20","0","152","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","761"
"Ireland (IE)","02.01.2015 12:30 - 02.01.2015 13:00 (UTC)","n/e","n/e","n/e","745","749","0","n/e","221","n/e","60","0","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","705"
"Ireland (IE)","02.01.2015 13:00 - 02.01.2015 13:30 (UTC)","n/e","n/e","n/e","761","641","0","n/e","220","n/e","60","0","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","716"
"Ireland (IE)","02.01.2015 13:30 - 02.01.2015 14:00 (UTC)","n/e","n/e","n/e","745","572","0","n/e","220","n/e","60","0","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","745"
"Ireland (IE)","02.01.2015 14:00 - 02.01.2015 14:30 (UTC)","n/e","n/e","n/e","743","536","0","n/e","220","n/e","20","0","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","810"
"Ireland (IE)","02.01.2015 14:30 - 02.01.2015 15:00 (UTC)","n/e","n/e","n/e","714","504","0","n/e","219","n/e","20","0","153","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","789"
"Ireland (IE)","02.01.2015 15:00 - 02.01.2015 15:30 (UTC)","n/e","n/e","n/e","659","513","0","n/e","236","n/e","20","0","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","862"
"Ireland (IE)","02.01.2015 15:30 - 02.01.2015 16:00 (UTC)","n/e","n/e","n/e","637","511","0","n/e","246","n/e","20","0","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","837"
"Ireland (IE)","02.01.2015 16:00 - 02.01.2015 16:30 (UTC)","n/e","n/e","n/e","601","518","0","n/e","252","n/e","20","0","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","894"
"Ireland (IE)","02.01.2015 16:30 - 02.01.2015 17:00 (UTC)","n/e","n/e","n/e","721","641","0","n/e","258","n/e","140","0","175","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","884"
"Ireland (IE)","02.01.2015 17:00 - 02.01.2015 17:30 (UTC)","n/e","n/e","n/e","826","654","0","n/e","263","n/e","179","0","176","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","947"
"Ireland (IE)","02.01.2015 17:30 - 02.01.2015 18:00 (UTC)","n/e","n/e","n/e","894","645","0","n/e","265","n/e","180","0","176","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","948"
"Ireland (IE)","02.01.2015 18:00 - 02.01.2015 18:30 (UTC)","n/e","n/e","n/e","889","637","0","n/e","265","n/e","180","0","174","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","963"
"Ireland (IE)","02.01.2015 18:30 - 02.01.2015 19:00 (UTC)","n/e","n/e","n/e","768","636","0","n/e","276","n/e","140","0","175","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1047"
"Ireland (IE)","02.01.2015 19:00 - 02.01.2015 19:30 (UTC)","n/e","n/e","n/e","746","630","0","n/e","281","n/e","98","0","174","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1123"
"Ireland (IE)","02.01.2015 19:30 - 02.01.2015 20:00 (UTC)","n/e","n/e","n/e","725","586","0","n/e","290","n/e","99","0","175","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1187"
"Ireland (IE)","02.01.2015 20:00 - 02.01.2015 20:30 (UTC)","n/e","n/e","n/e","713","557","0","n/e","294","n/e","98","0","171","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1105"
"Ireland (IE)","02.01.2015 20:30 - 02.01.2015 21:00 (UTC)","n/e","n/e","n/e","722","451","0","n/e","306","n/e","60","0","173","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1048"
"Ireland (IE)","02.01.2015 21:00 - 02.01.2015 21:30 (UTC)","n/e","n/e","n/e","737","423","0","n/e","309","n/e","13","0","159","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1063"
"Ireland (IE)","02.01.2015 21:30 - 02.01.2015 22:00 (UTC)","n/e","n/e","n/e","685","401","0","n/e","307","n/e","18","0","158","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1008"
"Ireland (IE)","02.01.2015 22:00 - 02.01.2015 22:30 (UTC)","n/e","n/e","n/e","719","402","0","n/e","316","n/e","15","0","158","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","893"
"Ireland (IE)","02.01.2015 22:30 - 02.01.2015 23:00 (UTC)","n/e","n/e","n/e","723","406","0","n/e","319","n/e","15","0","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","790"
"Ireland (IE)","02.01.2015 23:00 - 02.01.2015 23:30 (UTC)","n/e","n/e","n/e","703","525","0","n/e","315","n/e","54","0","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","711"
"Ireland (IE)","02.01.2015 23:30 - 03.01.2015 00:00 (UTC)","n/e","n/e","n/e","740","598","0","n/e","317","n/e","14","0","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","707"
"Ireland (IE)","03.01.2015 00:00 - 03.01.2015 00:30 (UTC)","n/e","n/e","n/e","750","561","0","n/e","320","n/e","11","0","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","620"
"Ireland (IE)","03.01.2015 00:30 - 03.01.2015 01:00 (UTC)","n/e","n/e","n/e","798","567","0","n/e","321","n/e","0","1","157","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","486"
"Ireland (IE)","03.01.2015 01:00 - 03.01.2015 01:30 (UTC)","n/e","n/e","n/e","801","626","0","n/e","320","n/e","0","154","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","445"
"Ireland (IE)","03.01.2015 01:30 - 03.01.2015 02:00 (UTC)","n/e","n/e","n/e","793","628","0","n/e","319","n/e","0","228","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","454"
"Ireland (IE)","03.01.2015 02:00 - 03.01.2015 02:30 (UTC)","n/e","n/e","n/e","714","520","0","n/e","312","n/e","0","228","151","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","584"
"Ireland (IE)","03.01.2015 02:30 - 03.01.2015 03:00 (UTC)","n/e","n/e","n/e","721","388","0","n/e","313","n/e","0","227","151","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","727"
"Ireland (IE)","03.01.2015 03:00 - 03.01.2015 03:30 (UTC)","n/e","n/e","n/e","744","322","0","n/e","322","n/e","0","295","159","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","720"
"Ireland (IE)","03.01.2015 03:30 - 03.01.2015 04:00 (UTC)","n/e","n/e","n/e","721","297","0","n/e","321","n/e","0","293","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","637"
"Ireland (IE)","03.01.2015 04:00 - 03.01.2015 04:30 (UTC)","n/e","n/e","n/e","814","325","0","n/e","321","n/e","0","290","158","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","596"
"Ireland (IE)","03.01.2015 04:30 - 03.01.2015 05:00 (UTC)","n/e","n/e","n/e","772","371","0","n/e","321","n/e","0","289","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","616"
"Ireland (IE)","03.01.2015 05:00 - 03.01.2015 05:30 (UTC)","n/e","n/e","n/e","754","496","0","n/e","320","n/e","0","288","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","564"
"Ireland (IE)","03.01.2015 05:30 - 03.01.2015 06:00 (UTC)","n/e","n/e","n/e","717","521","0","n/e","321","n/e","0","285","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","616"
"Ireland (IE)","03.01.2015 06:00 - 03.01.2015 06:30 (UTC)","n/e","n/e","n/e","768","641","0","n/e","321","n/e","0","282","158","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","580"
"Ireland (IE)","03.01.2015 06:30 - 03.01.2015 07:00 (UTC)","n/e","n/e","n/e","750","723","0","n/e","315","n/e","0","283","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","537"
"Ireland (IE)","03.01.2015 07:00 - 03.01.2015 07:30 (UTC)","n/e","n/e","n/e","728","714","0","n/e","317","n/e","0","141","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","498"
"Ireland (IE)","03.01.2015 07:30 - 03.01.2015 08:00 (UTC)","n/e","n/e","n/e","712","690","0","n/e","313","n/e","10","0","152","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","513"
"Ireland (IE)","03.01.2015 08:00 - 03.01.2015 08:30 (UTC)","n/e","n/e","n/e","653","694","0","n/e","314","n/e","16","0","153","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","665"
"Ireland (IE)","03.01.2015 08:30 - 03.01.2015 09:00 (UTC)","n/e","n/e","n/e","630","525","0","n/e","319","n/e","16","0","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","741"
"Ireland (IE)","03.01.2015 09:00 - 03.01.2015 09:30 (UTC)","n/e","n/e","n/e","755","545","0","n/e","317","n/e","16","0","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","742"
"Ireland (IE)","03.01.2015 09:30 - 03.01.2015 10:00 (UTC)","n/e","n/e","n/e","761","511","0","n/e","310","n/e","16","0","153","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","758"
"Ireland (IE)","03.01.2015 10:00 - 03.01.2015 10:30 (UTC)","n/e","n/e","n/e","816","507","0","n/e","316","n/e","16","0","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","721"
"Ireland (IE)","03.01.2015 10:30 - 03.01.2015 11:00 (UTC)","n/e","n/e","n/e","904","591","0","n/e","327","n/e","15","0","160","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","625"
"Ireland (IE)","03.01.2015 11:00 - 03.01.2015 11:30 (UTC)","n/e","n/e","n/e","1012","616","0","n/e","324","n/e","101","0","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","403"
"Ireland (IE)","03.01.2015 11:30 - 03.01.2015 12:00 (UTC)","n/e","n/e","n/e","1093","760","0","n/e","330","n/e","20","0","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","411"
"Ireland (IE)","03.01.2015 12:00 - 03.01.2015 12:30 (UTC)","n/e","n/e","n/e","1144","824","0","n/e","327","n/e","20","0","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","340"
