BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2311.78,2017-02-23,2017-02-23
BATI ANADOLU YTM,5179.1,2017-02-23,2017-02-23
DOĞU AKDENİZ YTM,3062.95,2017-02-23,2017-02-23
DOĞU ANADOLU YTM,1409.8,2017-02-23,2017-02-23
GÜNEY DOĞU ANADOLU YTM,5795.49,2017-02-23,2017-02-23
KUZEY BATI ANADOLU YTM,8195.29,2017-02-23,2017-02-23
ORTA ANADOLU YTM,3616.47,2017-02-23,2017-02-23
ORTA KARADENİZ YTM,1776.85,2017-02-23,2017-02-23
TRAKYA YTM,6108.26,2017-02-23,2017-02-23
