BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2398.59,2017-05-18,2017-05-18
BATI ANADOLU YTM,4927.33,2017-05-18,2017-05-18
DOĞU AKDENİZ YTM,2981.15,2017-05-18,2017-05-18
DOĞU ANADOLU YTM,1177.12,2017-05-18,2017-05-18
GÜNEY DOĞU ANADOLU YTM,5151.02,2017-05-18,2017-05-18
KUZEY BATI ANADOLU YTM,7831.82,2017-05-18,2017-05-18
ORTA ANADOLU YTM,4172.72,2017-05-18,2017-05-18
ORTA KARADENİZ YTM,1713.03,2017-05-18,2017-05-18
TRAKYA YTM,5601.15,2017-05-18,2017-05-18
