ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2392.31,20.11.2017,2017-11-20
5,BATI ANADOLU YTM,5199.42,20.11.2017,2017-11-20
11,DOĞU AKDENİZ YTM,3085.53,20.11.2017,2017-11-20
9,DOĞU ANADOLU YTM,1420.72,20.11.2017,2017-11-20
10,GÜNEY DOĞU ANADOLU YTM,5194.45,20.11.2017,2017-11-20
4,KUZEY BATI ANADOLU YTM,8413.49,20.11.2017,2017-11-20
6,ORTA ANADOLU YTM,4208.99,20.11.2017,2017-11-20
8,ORTA KARADENİZ YTM,1957.01,20.11.2017,2017-11-20
3,TRAKYA YTM,6237.09,20.11.2017,2017-11-20
