BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2196.25,2017-04-07,2017-04-07
BATI ANADOLU YTM,4586.49,2017-04-07,2017-04-07
DOĞU AKDENİZ YTM,2754.84,2017-04-07,2017-04-07
DOĞU ANADOLU YTM,1269.35,2017-04-07,2017-04-07
GÜNEY DOĞU ANADOLU YTM,4876.41,2017-04-07,2017-04-07
KUZEY BATI ANADOLU YTM,8178.74,2017-04-07,2017-04-07
ORTA ANADOLU YTM,3505.23,2017-04-07,2017-04-07
ORTA KARADENİZ YTM,1766.97,2017-04-07,2017-04-07
TRAKYA YTM,6112.41,2017-04-07,2017-04-07
