BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2043.85,2017-05-28,2017-05-28
BATI ANADOLU YTM,4305.26,2017-05-28,2017-05-28
DOĞU AKDENİZ YTM,2492.38,2017-05-28,2017-05-28
DOĞU ANADOLU YTM,1261.02,2017-05-28,2017-05-28
GÜNEY DOĞU ANADOLU YTM,4406.72,2017-05-28,2017-05-28
KUZEY BATI ANADOLU YTM,5895.36,2017-05-28,2017-05-28
ORTA ANADOLU YTM,3203.07,2017-05-28,2017-05-28
ORTA KARADENİZ YTM,1577.28,2017-05-28,2017-05-28
TRAKYA YTM,3781.94,2017-05-28,2017-05-28
