ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2464.3,31.08.2017,2017-08-31
5,BATI ANADOLU YTM,4312.88,31.08.2017,2017-08-31
11,DOĞU AKDENİZ YTM,2934.66,31.08.2017,2017-08-31
9,DOĞU ANADOLU YTM,1094.76,31.08.2017,2017-08-31
10,GÜNEY DOĞU ANADOLU YTM,5214.45,31.08.2017,2017-08-31
4,KUZEY BATI ANADOLU YTM,5049.75,31.08.2017,2017-08-31
6,ORTA ANADOLU YTM,3219.22,31.08.2017,2017-08-31
8,ORTA KARADENİZ YTM,1662.19,31.08.2017,2017-08-31
3,TRAKYA YTM,3337.62,31.08.2017,2017-08-31
