BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2112.87,2017-05-01,2017-05-01
BATI ANADOLU YTM,4123.8,2017-05-01,2017-05-01
DOĞU AKDENİZ YTM,2584.91,2017-05-01,2017-05-01
DOĞU ANADOLU YTM,1249.79,2017-05-01,2017-05-01
GÜNEY DOĞU ANADOLU YTM,5164.1,2017-05-01,2017-05-01
KUZEY BATI ANADOLU YTM,5841.12,2017-05-01,2017-05-01
ORTA ANADOLU YTM,3454.43,2017-05-01,2017-05-01
ORTA KARADENİZ YTM,1499.89,2017-05-01,2017-05-01
TRAKYA YTM,4402.0,2017-05-01,2017-05-01
