BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2305.14,2017-02-10,2017-02-10
BATI ANADOLU YTM,5247.66,2017-02-10,2017-02-10
DOĞU AKDENİZ YTM,3068.98,2017-02-10,2017-02-10
DOĞU ANADOLU YTM,1384.66,2017-02-10,2017-02-10
GÜNEY DOĞU ANADOLU YTM,5487.26,2017-02-10,2017-02-10
KUZEY BATI ANADOLU YTM,8690.46,2017-02-10,2017-02-10
ORTA ANADOLU YTM,3837.86,2017-02-10,2017-02-10
ORTA KARADENİZ YTM,1758.66,2017-02-10,2017-02-10
TRAKYA YTM,6610.96,2017-02-10,2017-02-10
