BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,3271.77,2017-06-30,2017-06-30
BATI ANADOLU YTM,6729.58,2017-06-30,2017-06-30
DOĞU AKDENİZ YTM,3572.6,2017-06-30,2017-06-30
DOĞU ANADOLU YTM,975.06,2017-06-30,2017-06-30
GÜNEY DOĞU ANADOLU YTM,5623.37,2017-06-30,2017-06-30
KUZEY BATI ANADOLU YTM,8649.08,2017-06-30,2017-06-30
ORTA ANADOLU YTM,4422.88,2017-06-30,2017-06-30
ORTA KARADENİZ YTM,1928.51,2017-06-30,2017-06-30
TRAKYA YTM,6127.37,2017-06-30,2017-06-30
