BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2299.37,2017-03-10,2017-03-10
BATI ANADOLU YTM,4955.42,2017-03-10,2017-03-10
DOĞU AKDENİZ YTM,2848.0,2017-03-10,2017-03-10
DOĞU ANADOLU YTM,1300.17,2017-03-10,2017-03-10
GÜNEY DOĞU ANADOLU YTM,5060.14,2017-03-10,2017-03-10
KUZEY BATI ANADOLU YTM,8087.76,2017-03-10,2017-03-10
ORTA ANADOLU YTM,3871.06,2017-03-10,2017-03-10
ORTA KARADENİZ YTM,1641.95,2017-03-10,2017-03-10
TRAKYA YTM,6179.54,2017-03-10,2017-03-10
