BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2450.89,2017-01-06,2017-01-06
BATI ANADOLU YTM,5186.45,2017-01-06,2017-01-06
DOĞU AKDENİZ YTM,3310.34,2017-01-06,2017-01-06
DOĞU ANADOLU YTM,1412.07,2017-01-06,2017-01-06
GÜNEY DOĞU ANADOLU YTM,5617.05,2017-01-06,2017-01-06
KUZEY BATI ANADOLU YTM,7722.87,2017-01-06,2017-01-06
ORTA ANADOLU YTM,3948.05,2017-01-06,2017-01-06
ORTA KARADENİZ YTM,1689.69,2017-01-06,2017-01-06
TRAKYA YTM,6415.7,2017-01-06,2017-01-06
