BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2274.3,2017-04-12,2017-04-12
BATI ANADOLU YTM,4916.43,2017-04-12,2017-04-12
DOĞU AKDENİZ YTM,2558.4,2017-04-12,2017-04-12
DOĞU ANADOLU YTM,1311.82,2017-04-12,2017-04-12
GÜNEY DOĞU ANADOLU YTM,5197.18,2017-04-12,2017-04-12
KUZEY BATI ANADOLU YTM,7936.23,2017-04-12,2017-04-12
ORTA ANADOLU YTM,3946.01,2017-04-12,2017-04-12
ORTA KARADENİZ YTM,1669.46,2017-04-12,2017-04-12
TRAKYA YTM,5850.99,2017-04-12,2017-04-12
