BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2273.92,2017-04-19,2017-04-19
BATI ANADOLU YTM,4598.01,2017-04-19,2017-04-19
DOĞU AKDENİZ YTM,2715.59,2017-04-19,2017-04-19
DOĞU ANADOLU YTM,1241.77,2017-04-19,2017-04-19
GÜNEY DOĞU ANADOLU YTM,4578.53,2017-04-19,2017-04-19
KUZEY BATI ANADOLU YTM,8078.73,2017-04-19,2017-04-19
ORTA ANADOLU YTM,3484.67,2017-04-19,2017-04-19
ORTA KARADENİZ YTM,1669.51,2017-04-19,2017-04-19
TRAKYA YTM,5813.16,2017-04-19,2017-04-19
