BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2469.97,2017-06-13,2017-06-13
BATI ANADOLU YTM,5197.98,2017-06-13,2017-06-13
DOĞU AKDENİZ YTM,3194.42,2017-06-13,2017-06-13
DOĞU ANADOLU YTM,1018.41,2017-06-13,2017-06-13
GÜNEY DOĞU ANADOLU YTM,4859.1,2017-06-13,2017-06-13
KUZEY BATI ANADOLU YTM,7670.94,2017-06-13,2017-06-13
ORTA ANADOLU YTM,3813.69,2017-06-13,2017-06-13
ORTA KARADENİZ YTM,1620.7,2017-06-13,2017-06-13
TRAKYA YTM,5641.12,2017-06-13,2017-06-13
