BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2474.78,2017-01-13,2017-01-13
BATI ANADOLU YTM,5606.56,2017-01-13,2017-01-13
DOĞU AKDENİZ YTM,3199.12,2017-01-13,2017-01-13
DOĞU ANADOLU YTM,1453.48,2017-01-13,2017-01-13
GÜNEY DOĞU ANADOLU YTM,5633.4,2017-01-13,2017-01-13
KUZEY BATI ANADOLU YTM,8618.59,2017-01-13,2017-01-13
ORTA ANADOLU YTM,4033.02,2017-01-13,2017-01-13
ORTA KARADENİZ YTM,1806.66,2017-01-13,2017-01-13
TRAKYA YTM,6584.69,2017-01-13,2017-01-13
