BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2573.04,2017-01-16,2017-01-16
BATI ANADOLU YTM,5243.47,2017-01-16,2017-01-16
DOĞU AKDENİZ YTM,3475.49,2017-01-16,2017-01-16
DOĞU ANADOLU YTM,1442.27,2017-01-16,2017-01-16
GÜNEY DOĞU ANADOLU YTM,5655.66,2017-01-16,2017-01-16
KUZEY BATI ANADOLU YTM,8478.58,2017-01-16,2017-01-16
ORTA ANADOLU YTM,4069.28,2017-01-16,2017-01-16
ORTA KARADENİZ YTM,1773.72,2017-01-16,2017-01-16
TRAKYA YTM,6772.04,2017-01-16,2017-01-16
