BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2168.86,2017-04-15,2017-04-15
BATI ANADOLU YTM,4562.31,2017-04-15,2017-04-15
DOĞU AKDENİZ YTM,2749.55,2017-04-15,2017-04-15
DOĞU ANADOLU YTM,1275.61,2017-04-15,2017-04-15
GÜNEY DOĞU ANADOLU YTM,4537.75,2017-04-15,2017-04-15
KUZEY BATI ANADOLU YTM,7278.54,2017-04-15,2017-04-15
ORTA ANADOLU YTM,3255.01,2017-04-15,2017-04-15
ORTA KARADENİZ YTM,1697.04,2017-04-15,2017-04-15
TRAKYA YTM,5149.17,2017-04-15,2017-04-15
