BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2345.63,2017-03-20,2017-03-20
BATI ANADOLU YTM,4827.85,2017-03-20,2017-03-20
DOĞU AKDENİZ YTM,2947.06,2017-03-20,2017-03-20
DOĞU ANADOLU YTM,1318.57,2017-03-20,2017-03-20
GÜNEY DOĞU ANADOLU YTM,5189.24,2017-03-20,2017-03-20
KUZEY BATI ANADOLU YTM,8104.81,2017-03-20,2017-03-20
ORTA ANADOLU YTM,3727.46,2017-03-20,2017-03-20
ORTA KARADENİZ YTM,1735.34,2017-03-20,2017-03-20
TRAKYA YTM,6090.99,2017-03-20,2017-03-20
