BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2368.05,2017-02-08,2017-02-08
BATI ANADOLU YTM,5273.8,2017-02-08,2017-02-08
DOĞU AKDENİZ YTM,3173.97,2017-02-08,2017-02-08
DOĞU ANADOLU YTM,1342.84,2017-02-08,2017-02-08
GÜNEY DOĞU ANADOLU YTM,5536.97,2017-02-08,2017-02-08
KUZEY BATI ANADOLU YTM,8223.05,2017-02-08,2017-02-08
ORTA ANADOLU YTM,3966.33,2017-02-08,2017-02-08
ORTA KARADENİZ YTM,1707.58,2017-02-08,2017-02-08
TRAKYA YTM,6202.76,2017-02-08,2017-02-08
