BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2394.91,2017-02-18,2017-02-18
BATI ANADOLU YTM,5136.05,2017-02-18,2017-02-18
DOĞU AKDENİZ YTM,3231.78,2017-02-18,2017-02-18
DOĞU ANADOLU YTM,1458.27,2017-02-18,2017-02-18
GÜNEY DOĞU ANADOLU YTM,5621.74,2017-02-18,2017-02-18
KUZEY BATI ANADOLU YTM,8112.34,2017-02-18,2017-02-18
ORTA ANADOLU YTM,3552.53,2017-02-18,2017-02-18
ORTA KARADENİZ YTM,1765.7,2017-02-18,2017-02-18
TRAKYA YTM,5973.0,2017-02-18,2017-02-18
