BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2385.71,2017-01-20,2017-01-20
BATI ANADOLU YTM,5097.39,2017-01-20,2017-01-20
DOĞU AKDENİZ YTM,3175.25,2017-01-20,2017-01-20
DOĞU ANADOLU YTM,1451.08,2017-01-20,2017-01-20
GÜNEY DOĞU ANADOLU YTM,5597.99,2017-01-20,2017-01-20
KUZEY BATI ANADOLU YTM,8729.98,2017-01-20,2017-01-20
ORTA ANADOLU YTM,4064.11,2017-01-20,2017-01-20
ORTA KARADENİZ YTM,1825.9,2017-01-20,2017-01-20
TRAKYA YTM,6695.67,2017-01-20,2017-01-20
