BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2260.53,2017-06-26,2017-06-26
BATI ANADOLU YTM,4494.12,2017-06-26,2017-06-26
DOĞU AKDENİZ YTM,2533.28,2017-06-26,2017-06-26
DOĞU ANADOLU YTM,857.93,2017-06-26,2017-06-26
GÜNEY DOĞU ANADOLU YTM,4080.37,2017-06-26,2017-06-26
KUZEY BATI ANADOLU YTM,4741.2,2017-06-26,2017-06-26
ORTA ANADOLU YTM,3118.26,2017-06-26,2017-06-26
ORTA KARADENİZ YTM,1513.27,2017-06-26,2017-06-26
TRAKYA YTM,3011.93,2017-06-26,2017-06-26
