BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2465.25,2017-02-03,2017-02-03
BATI ANADOLU YTM,5392.32,2017-02-03,2017-02-03
DOĞU AKDENİZ YTM,3389.37,2017-02-03,2017-02-03
DOĞU ANADOLU YTM,1375.38,2017-02-03,2017-02-03
GÜNEY DOĞU ANADOLU YTM,5555.46,2017-02-03,2017-02-03
KUZEY BATI ANADOLU YTM,8684.29,2017-02-03,2017-02-03
ORTA ANADOLU YTM,4032.45,2017-02-03,2017-02-03
ORTA KARADENİZ YTM,1879.74,2017-02-03,2017-02-03
TRAKYA YTM,6529.86,2017-02-03,2017-02-03
