BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2269.08,2017-04-26,2017-04-26
BATI ANADOLU YTM,4837.81,2017-04-26,2017-04-26
DOĞU AKDENİZ YTM,2702.42,2017-04-26,2017-04-26
DOĞU ANADOLU YTM,1231.0,2017-04-26,2017-04-26
GÜNEY DOĞU ANADOLU YTM,5126.95,2017-04-26,2017-04-26
KUZEY BATI ANADOLU YTM,7955.61,2017-04-26,2017-04-26
ORTA ANADOLU YTM,3729.37,2017-04-26,2017-04-26
ORTA KARADENİZ YTM,1678.35,2017-04-26,2017-04-26
TRAKYA YTM,5730.74,2017-04-26,2017-04-26
