BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2289.3,2017-01-01,2017-01-01
BATI ANADOLU YTM,4844.81,2017-01-01,2017-01-01
DOĞU AKDENİZ YTM,2763.2,2017-01-01,2017-01-01
DOĞU ANADOLU YTM,1398.46,2017-01-01,2017-01-01
GÜNEY DOĞU ANADOLU YTM,4979.76,2017-01-01,2017-01-01
KUZEY BATI ANADOLU YTM,5651.3,2017-01-01,2017-01-01
ORTA ANADOLU YTM,3195.83,2017-01-01,2017-01-01
ORTA KARADENİZ YTM,1560.02,2017-01-01,2017-01-01
TRAKYA YTM,4199.25,2017-01-01,2017-01-01
