BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2323.87,2017-05-26,2017-05-26
BATI ANADOLU YTM,4937.23,2017-05-26,2017-05-26
DOĞU AKDENİZ YTM,2817.12,2017-05-26,2017-05-26
DOĞU ANADOLU YTM,1327.61,2017-05-26,2017-05-26
GÜNEY DOĞU ANADOLU YTM,4702.59,2017-05-26,2017-05-26
KUZEY BATI ANADOLU YTM,7763.02,2017-05-26,2017-05-26
ORTA ANADOLU YTM,3769.65,2017-05-26,2017-05-26
ORTA KARADENİZ YTM,1692.95,2017-05-26,2017-05-26
TRAKYA YTM,5592.81,2017-05-26,2017-05-26
