BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2426.82,2017-06-08,2017-06-08
BATI ANADOLU YTM,5374.29,2017-06-08,2017-06-08
DOĞU AKDENİZ YTM,2982.08,2017-06-08,2017-06-08
DOĞU ANADOLU YTM,1096.04,2017-06-08,2017-06-08
GÜNEY DOĞU ANADOLU YTM,4662.03,2017-06-08,2017-06-08
KUZEY BATI ANADOLU YTM,7917.83,2017-06-08,2017-06-08
ORTA ANADOLU YTM,3649.86,2017-06-08,2017-06-08
ORTA KARADENİZ YTM,1771.67,2017-06-08,2017-06-08
TRAKYA YTM,5773.69,2017-06-08,2017-06-08
