BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2454.36,2017-03-16,2017-03-16
BATI ANADOLU YTM,4984.51,2017-03-16,2017-03-16
DOĞU AKDENİZ YTM,2981.24,2017-03-16,2017-03-16
DOĞU ANADOLU YTM,1319.52,2017-03-16,2017-03-16
GÜNEY DOĞU ANADOLU YTM,5393.33,2017-03-16,2017-03-16
KUZEY BATI ANADOLU YTM,8554.8,2017-03-16,2017-03-16
ORTA ANADOLU YTM,3927.28,2017-03-16,2017-03-16
ORTA KARADENİZ YTM,1714.41,2017-03-16,2017-03-16
TRAKYA YTM,6425.47,2017-03-16,2017-03-16
