BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2309.61,2017-05-24,2017-05-24
BATI ANADOLU YTM,5069.62,2017-05-24,2017-05-24
DOĞU AKDENİZ YTM,2775.9,2017-05-24,2017-05-24
DOĞU ANADOLU YTM,1321.63,2017-05-24,2017-05-24
GÜNEY DOĞU ANADOLU YTM,4653.14,2017-05-24,2017-05-24
KUZEY BATI ANADOLU YTM,7543.87,2017-05-24,2017-05-24
ORTA ANADOLU YTM,3712.86,2017-05-24,2017-05-24
ORTA KARADENİZ YTM,1691.89,2017-05-24,2017-05-24
TRAKYA YTM,5587.48,2017-05-24,2017-05-24
