ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,3217.28,22.07.2017,2017-07-22
5,BATI ANADOLU YTM,6056.0,22.07.2017,2017-07-22
11,DOĞU AKDENİZ YTM,3411.27,22.07.2017,2017-07-22
9,DOĞU ANADOLU YTM,1133.87,22.07.2017,2017-07-22
10,GÜNEY DOĞU ANADOLU YTM,6312.34,22.07.2017,2017-07-22
4,KUZEY BATI ANADOLU YTM,7949.32,22.07.2017,2017-07-22
6,ORTA ANADOLU YTM,4557.56,22.07.2017,2017-07-22
8,ORTA KARADENİZ YTM,1931.69,22.07.2017,2017-07-22
3,TRAKYA YTM,5503.91,22.07.2017,2017-07-22
