BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2429.99,2017-01-23,2017-01-23
BATI ANADOLU YTM,5468.88,2017-01-23,2017-01-23
DOĞU AKDENİZ YTM,3226.07,2017-01-23,2017-01-23
DOĞU ANADOLU YTM,1471.86,2017-01-23,2017-01-23
GÜNEY DOĞU ANADOLU YTM,5746.39,2017-01-23,2017-01-23
KUZEY BATI ANADOLU YTM,8756.23,2017-01-23,2017-01-23
ORTA ANADOLU YTM,4056.21,2017-01-23,2017-01-23
ORTA KARADENİZ YTM,1792.66,2017-01-23,2017-01-23
TRAKYA YTM,6601.69,2017-01-23,2017-01-23
