BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2616.87,2017-01-05,2017-01-05
BATI ANADOLU YTM,5241.89,2017-01-05,2017-01-05
DOĞU AKDENİZ YTM,3420.25,2017-01-05,2017-01-05
DOĞU ANADOLU YTM,1441.34,2017-01-05,2017-01-05
GÜNEY DOĞU ANADOLU YTM,5665.09,2017-01-05,2017-01-05
KUZEY BATI ANADOLU YTM,8272.0,2017-01-05,2017-01-05
ORTA ANADOLU YTM,4205.25,2017-01-05,2017-01-05
ORTA KARADENİZ YTM,1765.77,2017-01-05,2017-01-05
TRAKYA YTM,6496.72,2017-01-05,2017-01-05
