BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2496.44,2017-02-13,2017-02-13
BATI ANADOLU YTM,5652.4,2017-02-13,2017-02-13
DOĞU AKDENİZ YTM,3123.71,2017-02-13,2017-02-13
DOĞU ANADOLU YTM,1413.03,2017-02-13,2017-02-13
GÜNEY DOĞU ANADOLU YTM,5634.79,2017-02-13,2017-02-13
KUZEY BATI ANADOLU YTM,8968.18,2017-02-13,2017-02-13
ORTA ANADOLU YTM,4011.75,2017-02-13,2017-02-13
ORTA KARADENİZ YTM,1778.4,2017-02-13,2017-02-13
TRAKYA YTM,6949.04,2017-02-13,2017-02-13
