BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2445.02,2017-06-19,2017-06-19
BATI ANADOLU YTM,4972.59,2017-06-19,2017-06-19
DOĞU AKDENİZ YTM,3109.61,2017-06-19,2017-06-19
DOĞU ANADOLU YTM,1046.96,2017-06-19,2017-06-19
GÜNEY DOĞU ANADOLU YTM,4822.4,2017-06-19,2017-06-19
KUZEY BATI ANADOLU YTM,7632.51,2017-06-19,2017-06-19
ORTA ANADOLU YTM,3900.44,2017-06-19,2017-06-19
ORTA KARADENİZ YTM,1675.26,2017-06-19,2017-06-19
TRAKYA YTM,5404.78,2017-06-19,2017-06-19
