BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2558.96,2017-02-06,2017-02-06
BATI ANADOLU YTM,5027.36,2017-02-06,2017-02-06
DOĞU AKDENİZ YTM,3423.38,2017-02-06,2017-02-06
DOĞU ANADOLU YTM,1420.01,2017-02-06,2017-02-06
GÜNEY DOĞU ANADOLU YTM,5709.15,2017-02-06,2017-02-06
KUZEY BATI ANADOLU YTM,8261.22,2017-02-06,2017-02-06
ORTA ANADOLU YTM,3881.6,2017-02-06,2017-02-06
ORTA KARADENİZ YTM,1722.54,2017-02-06,2017-02-06
TRAKYA YTM,6131.39,2017-02-06,2017-02-06
