BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2574.69,2017-02-14,2017-02-14
BATI ANADOLU YTM,5751.54,2017-02-14,2017-02-14
DOĞU AKDENİZ YTM,3154.91,2017-02-14,2017-02-14
DOĞU ANADOLU YTM,1404.79,2017-02-14,2017-02-14
GÜNEY DOĞU ANADOLU YTM,5635.68,2017-02-14,2017-02-14
KUZEY BATI ANADOLU YTM,8843.11,2017-02-14,2017-02-14
ORTA ANADOLU YTM,4031.52,2017-02-14,2017-02-14
ORTA KARADENİZ YTM,1773.27,2017-02-14,2017-02-14
TRAKYA YTM,7030.84,2017-02-14,2017-02-14
