BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2180.24,2017-04-29,2017-04-29
BATI ANADOLU YTM,4599.28,2017-04-29,2017-04-29
DOĞU AKDENİZ YTM,2828.02,2017-04-29,2017-04-29
DOĞU ANADOLU YTM,1216.09,2017-04-29,2017-04-29
GÜNEY DOĞU ANADOLU YTM,5259.65,2017-04-29,2017-04-29
KUZEY BATI ANADOLU YTM,7329.51,2017-04-29,2017-04-29
ORTA ANADOLU YTM,3619.67,2017-04-29,2017-04-29
ORTA KARADENİZ YTM,1633.15,2017-04-29,2017-04-29
TRAKYA YTM,5055.22,2017-04-29,2017-04-29
